index1,index2,mag,dist
TYC 6494-772-1,-26°2414,7.9,7.86
TYC 6495-335-1,-24°3513,8.4,20.87
TYC 6496-1598-1,-26°2678,10.4,38.85
TYC 6497-632-1,-27°2403,8.3,15.20
TYC 6497-880-1,-27°2395,6.5,10.73
TYC 6501-1434-1,-28°2321,5.3,28.41
TYC 6502-21-1,-28°2447,7.5,6.42
TYC 6502-255-1,-28°2400,10.1,10.17
TYC 6507-1389-1,-24°4042,8.6,6.96
TYC 6509-1489-1,-26°2800,7.3,8.36
TYC 6510-1461-1,-24°3967,8.0,18.36
TYC 6510-2298-1,-25°3189,5.6,17.30
TYC 6511-1188-1,-26°3056,7.9,24.00
TYC 6512-899-1,-25°3415,8.1,13.40
TYC 6513-2286-1,-26°2793,8.2,2.72
TYC 6513-2408-1,-26°2761,6.3,10.13
TYC 6513-2409-1,-27°2780,5.7,7.90
TYC 6514-102-1,-26°2983,8.7,19.22
TYC 6514-670-1,-26°2922,7.3,10.38
TYC 6514-2111-1,-26°2977,7.2,22.52
TYC 6515-464-1,-27°3068,8.1,12.80
TYC 6515-868-1,-27°3024,8.0,8.91
TYC 6516-181-1,-26°3227,9.2,17.04
TYC 6517-1596-1,-29°2936,6.7,40.04
TYC 6521-2805-1,-23°4325,6.0,5.13
TYC 6522-1068-1,-23°4460,8.2,1.47
TYC 6522-3268-1,-22°3736,7.3,16.62
TYC 6522-3271-1,-24°4567,3.8,27.40
TYC 6522-3273-1,-22°3736,8.4,30.44
TYC 6523-1399-1,-22°3841,7.3,9.44
TYC 6523-2621-1,-23°4763,6.7,15.76
TYC 6524-1930-1,-22°4195,6.0,8.75
TYC 6525-1522-1,-25°3546,6.7,22.81
TYC 6525-2701-1,-25°3665,7.2,26.12
TYC 6526-681-1,-25°3804,7.3,11.57
TYC 6526-1466-1,-24°4635,8.0,3.10
TYC 6526-1535-1,-25°3730,7.0,28.30
TYC 6527-2747-1,-25°3962,7.7,10.00
TYC 6527-3494-1,-24°4868,6.1,13.32
TYC 6527-3498-1,-25°3913,6.7,23.39
TYC 6530-441-1,-27°3325,7.9,21.75
TYC 6530-1428-1,-26°3529,6.4,7.08
TYC 6531-3793-1,-27°3544,3.5,29.80
TYC 6532-5001-1,-26°3916,1.8,16.19
TYC 6533-2332-1,-28°3480,7.4,16.52
TYC 6533-2411-1,-29°3514,6.8,17.67
TYC 6536-1504-1,-29°3912,7.4,7.15
TYC 6537-3095-1,-23°5189,5.8,26.19
TYC 6537-3290-1,-23°5189,4.8,1.49
TYC 6541-2135-1,-25°4400,5.9,12.77
TYC 6541-2525-1,-25°4441,9.5,19.04
TYC 6541-2525-2,-25°4441,10.1,18.85
TYC 6544-64-1,-25°4923,9.1,4.49
TYC 6545-482-1,-27°3852,4.7,25.85
TYC 6545-3167-1,-26°4164,5.3,25.42
TYC 6546-4029-1,-26°4399,6.3,9.75
TYC 6547-520-1,-26°4658,11.1,27.70
TYC 6547-720-1,-26°4658,10.5,20.97
TYC 6547-1360-1,-27°4291,7.0,34.28
TYC 6547-2288-1,-26°4655,6.9,14.06
TYC 6547-2630-1,-26°4574,5.8,10.89
TYC 6548-1249-1,-26°4855,7.9,23.58
TYC 6548-2110-1,-27°4546,8.8,17.64
TYC 6548-3549-1,-26°4824,5.6,43.49
TYC 6549-1655-1,-28°4250,7.6,5.30
TYC 6549-2728-1,-29°4156,8.3,2.37
TYC 6550-1674-1,-28°4402,6.7,12.36
TYC 6551-1364-1,-29°4525,7.7,7.67
TYC 6552-3227-1,-28°4767,4.6,23.84
TYC 6553-3890-1,-22°5403,4.2,16.23
TYC 6554-3065-1,-22°5476,5.1,19.12
TYC 6555-486-1,-22°5693,8.3,21.14
TYC 6555-1743-1,-23°6846,6.5,21.83
TYC 6556-2218-1,-23°7143,7.1,8.71
TYC 6556-2637-1,-22°6017,6.1,17.06
TYC 6557-1784-1,-25°5208,7.5,20.84
TYC 6557-4522-1,-24°6030,3.3,15.37
TYC 6558-616-1,-25°5530,6.4,12.16
TYC 6561-1610-1,-27°4610,7.9,23.21
TYC 6561-2540-1,-26°5211,7.9,8.53
TYC 6561-2777-1,-26°5161,7.1,18.45
TYC 6562-1686-1,-27°4814,7.0,23.22
TYC 6565-2401-1,-29°5190,10.7,1.28
TYC 6568-1361-1,-28°5857,7.6,2.78
TYC 6569-2521-1,-23°7323,6.8,12.01
TYC 6569-4890-1,-23°7277,5.3,12.90
TYC 6571-1730-1,-23°7702,6.7,20.66
TYC 6573-288-1,-24°6971,7.3,14.68
TYC 6576-94-1,-24°7431,8.2,9.00
TYC 6576-932-1,-25°6656,7.4,49.01
TYC 6578-322-1,-25°6365,7.8,34.02
TYC 6578-4241-1,-26°6200,6.4,25.88
TYC 6579-2580-1,-26°6417,7.1,9.81
TYC 6579-2636-1,-26°6376,9.9,18.87
TYC 6580-2781-1,-27°5986,4.0,3.46
TYC 6582-1472-1,-28°6276,7.1,15.77
TYC 6582-1877-1,-28°6212,8.6,12.77
TYC 6583-397-1,-27°5879,9.2,2.81
TYC 6583-397-2,-27°5879,11.5,4.46
TYC 6583-1705-1,-29°6735,7.2,6.98
TYC 6584-867-1,-27°6036,7.7,16.71
TYC 6584-905-1,-28°6562,6.5,19.88
TYC 6587-1290-1,-23°8175,8.8,4.44
TYC 6589-1232-1,-24°7646,7.7,6.63
TYC 6590-2180-1,-25°6895,4.6,11.98
TYC 6592-2420-1,-25°7114,4.7,27.63
TYC 6593-658-1,-26°6612,8.8,3.93
TYC 6593-2444-1,-26°6647,6.2,22.79
TYC 6598-2346-1,-28°6899,6.6,16.35
TYC 6599-584-1,-29°7239,6.4,12.09
TYC 6601-2326-1,-23°8441,6.6,22.20
TYC 6603-800-1,-22°7652,6.7,12.58
TYC 6605-1823-1,-25°7343,7.5,19.97
TYC 6605-2469-1,-24°8272,5.7,6.66
TYC 6607-1795-1,-25°7585,4.9,7.41
TYC 6609-2527-1,-26°7117,5.5,11.25
TYC 6611-1266-1,-25°7510,6.7,12.31
TYC 6614-62-1,-27°6852,8.5,16.67
TYC 6618-1513-1,-23°9119,6.4,23.32
TYC 6620-1355-1,-23°9386,5.1,20.71
TYC 6632-1001-1,-29°8381,5.6,7.03
TYC 6638-503-1,-24°9384,8.1,5.32
TYC 6641-1328-1,-27°7567,6.7,33.78
TYC 6650-713-1,-23°9863,6.7,20.07
TYC 6651-1154-1,-23°9978,7.5,19.13
TYC 6651-1198-1,-22°8975,8.0,13.34
TYC 6653-999-1,-24°9567,7.3,16.50
TYC 6657-213-1,-26°8462,7.3,11.33
TYC 6662-501-1,-28°8843,7.8,13.53
TYC 6664-846-1,-27°8237,7.1,36.01
TYC 6678-570-1,-27°8384,5.9,1.29
TYC 6680-198-1,-28°9379,6.5,14.52
TYC 6681-1028-1,-23°10516,7.0,5.67
TYC 6682-1045-1,-23°10572,5.6,8.62
TYC 6685-1134-1,-24°10314,5.7,9.79
TYC 6699-1369-1,-22°9774,4.9,9.96
TYC 6700-1436-1,-22°9855,3.0,28.70
TYC 6701-979-1,-24°10601,7.2,20.27
TYC 6702-34-1,-23°10882,7.5,16.96
TYC 6705-923-1,-26°9412,11.3,31.24
TYC 6710-436-1,-29°10043,7.3,33.89
TYC 6713-24-1,-22°9961,6.4,20.03
TYC 6719-493-1,-24°11057,6.2,15.45
TYC 6720-47-1,-24°11117,7.4,11.38
TYC 6721-1705-1,-25°9816,6.5,14.67
TYC 6728-19-1,-27°9429,7.6,33.52
TYC 6728-1160-1,-29°10695,8.2,10.98
TYC 6729-1362-1,-22°10206,6.1,4.09
TYC 6730-1101-1,-23°11551,6.4,8.71
TYC 6734-1183-1,-24°11343,7.2,14.65
TYC 6736-710-1,-25°10367,6.9,34.75
TYC 6737-83-1,-26°10060,5.5,18.05
TYC 6738-710-1,-26°10158,5.1,27.32
TYC 6738-1381-1,-26°10095,3.2,17.29
TYC 6739-276-1,-26°10223,6.4,18.49
TYC 6740-310-1,-27°9857,7.7,3.34
TYC 6740-785-1,-27°9803,4.8,13.09
TYC 6740-1400-1,-26°10252,7.9,25.09
TYC 6741-105-1,-29°10790,8.0,14.44
TYC 6742-1149-1,-28°10491,7.9,9.68
TYC 6744-15-1,-27°9827,7.2,11.19
TYC 6746-1671-1,-23°11880,6.8,15.07
TYC 6747-1788-1,-23°11916,5.7,12.17
