name,x,y,z,mag
phi1 Cet,0.96728772,0.16136230,-0.19574647,5.1
73G Cet,0.90956227,0.15445335,-0.38579870,5.3
74G Cet,0.98129411,0.16876411,-0.09263126,6.6
18 Cet,0.95795302,0.16546722,-0.23440694,6.3
76G Cet,0.94163425,0.16370649,-0.29415153,6.6
77G Cet,0.90514935,0.15953438,-0.39402212,5.8
78G Cet,0.93148795,0.17046992,-0.32135683,6.1
79G Cet,0.90915400,0.16781796,-0.38115106,5.8
80G Cet,0.89167715,0.16955894,-0.41971613,6.1
81G Cet,0.95215198,0.18141743,-0.24595593,5.9
82G Cet,0.89691195,0.17190643,-0.40742745,6.5
83G Cet,0.98190445,0.18871475,-0.01582366,7.0
phi2 Cet,0.96264274,0.18661029,-0.19620286,5.5
85G Cet,0.97610745,0.19312695,-0.09958025,7.0
86G Cet,0.96559828,0.19221544,-0.17513762,6.9
87G Cet,0.97846062,0.19536774,-0.06668024,7.0
88G Cet,0.88994092,0.18321826,-0.41765564,5.7
20 Cet,0.97888884,0.20190163,-0.03181780,5.2
90G Cet,0.88393704,0.18412744,-0.42982834,6.6
91G Cet,0.97472722,0.20414903,-0.09071949,6.5
21 Cet,0.96498159,0.20503982,-0.16361294,6.2
93G Cet,0.96730109,0.21179017,-0.13954757,6.0
phi3 Cet,0.95539230,0.21071225,-0.20694418,5.7
95G Cet,0.97417809,0.21782899,-0.05939349,6.9
96G Cet,0.97402200,0.22240998,-0.04260223,6.8
97G Cet,0.91798008,0.20961327,-0.33671182,7.0
98G Cet,0.96757930,0.22531111,-0.11412802,6.6
phi4 Cet,0.95243291,0.22193016,-0.20885055,5.9
100G Cet,0.97125870,0.23452366,-0.04068403,7.0
101G Cet,0.92878904,0.22913538,-0.29128662,6.8
25 Cet,0.96506282,0.24382510,-0.09593262,5.8
26 Cet,0.96874622,0.24775577,0.01215883,5.9
27 Cet,0.95001000,0.25166877,-0.18478047,6.5
28 Cet,0.94992384,0.25371706,-0.18240713,5.7
106G Cet,0.87776463,0.23547001,-0.41723271,6.3
107G Cet,0.96418906,0.26188908,-0.04187565,7.0
108G Cet,0.87661836,0.23961010,-0.41728558,6.4
30 Cet,0.94824100,0.26059566,-0.18146322,5.8
29 Cet,0.96388899,0.26527303,0.02341436,6.3
eta Cet,0.94607542,0.26370407,-0.18815274,3.5
32 Cet,0.94796305,0.27152563,-0.16625246,6.5
33 Cet,0.96063741,0.27606327,0.03106186,6.1
34 Cet,0.95836070,0.28100098,-0.05082535,6.1
35 Cet,0.95821651,0.28429151,0.03161428,6.3
36 Cet,0.95009569,0.28376254,-0.12960326,6.9
117G Cet,0.92755685,0.28277144,-0.24429205,7.0
37 Cet,0.94543868,0.28950076,-0.14944906,5.3
38 Cet,0.95535635,0.29405810,-0.02870672,5.8
120G Cet,0.95479483,0.29723314,0.00439240,6.7
39 Cet,0.95191834,0.30135687,-0.05509540,5.5
40 Cet,0.95169989,0.30273511,-0.05117396,6.9
41 Cet,0.94180011,0.30343698,-0.14470160,7.0
42 Cet,0.94893201,0.31482480,-0.02033168,6.1
125G Cet,0.93257730,0.31120670,-0.18289332,6.6
126G Cet,0.90967110,0.30356276,-0.28345748,6.7
127G Cet,0.94579918,0.31753107,-0.06810235,6.3
128G Cet,0.92760974,0.31157450,-0.20606186,6.3
129G Cet,0.91725137,0.30913481,-0.25116846,7.0
130G Cet,0.94026278,0.31909995,-0.11866392,6.6
131G Cet,0.94511519,0.32619825,0.01876119,6.8
43 Cet,0.94508258,0.32626391,-0.01925561,6.7
133G Cet,0.88937575,0.30826373,-0.33761555,6.4
134G Cet,0.85478176,0.30108605,-0.42272371,6.5
44 Cet,0.93228627,0.32891959,-0.15051317,6.9
theta Cet,0.93180899,0.32890361,-0.15347451,3.2
137G Cet,0.93433697,0.33117198,-0.13167970,5.9
138G Cet,0.94020456,0.33509999,-0.06101950,6.4
139G Cet,0.90395811,0.32247771,-0.28083422,6.4
140G Cet,0.93535604,0.33452229,-0.11490825,6.5
46 Cet,0.90736896,0.32786604,-0.26303121,5.1
142G Cet,0.93736947,0.33893756,-0.08037289,0.0
143G Cet,0.92821686,0.33631523,-0.15907713,7.0
144G Cet,0.93946071,0.34216786,-0.01829585,6.6
47 Cet,0.91191249,0.33506678,-0.23695119,5.5
146G Cet,0.92374649,0.34185695,-0.17270275,6.7
147G Cet,0.87532560,0.32458903,-0.35839511,6.9
148G Cet,0.86315883,0.32014874,-0.39046335,6.6
149G Cet,0.91839620,0.34124442,-0.20025150,6.2
150G Cet,0.93617831,0.34839410,-0.04681588,6.8
151G Cet,0.86419987,0.32311109,-0.38569135,6.7
152G Cet,0.91293184,0.34170963,-0.22313670,6.8
153G Cet,0.88654050,0.33536417,-0.31871117,6.5
154G Cet,0.84458809,0.31949424,-0.42964448,6.9
155G Cet,0.92005568,0.35003241,-0.17599673,6.9
156G Cet,0.92868949,0.35455465,-0.10875121,6.6
48 Cet,0.86447935,0.33011256,-0.37907934,5.3
158G Cet,0.92804669,0.35942219,-0.09769870,7.0
159G Cet,0.90777757,0.35506893,-0.22330682,6.9
160G Cet,0.92316707,0.36240492,-0.12816095,6.9
161G Cet,0.84777172,0.33480107,-0.41132877,7.0
162G Cet,0.87684398,0.34333720,-0.33654748,6.5
163G Cet,0.91590978,0.36463909,-0.16777251,6.5
164G Cet,0.84260938,0.33744625,-0.41968972,7.0
165G Cet,0.91984492,0.36892083,-0.13335197,5.9
166G Cet,0.92389252,0.37570182,-0.07259995,6.5
49 Cet,0.88902748,0.36152392,-0.28094589,5.6
168G Cet,0.84337486,0.34474741,-0.41215054,6.7
50 Cet,0.88809911,0.36733315,-0.27630838,5.5
170G Cet,0.90745424,0.38223541,-0.17442159,6.2
171G Cet,0.91896750,0.38787209,-0.07109124,6.6
172G Cet,0.85259434,0.36578942,-0.37320369,5.7
173G Cet,0.91482775,0.39983688,-0.05675087,6.8
174G Cet,0.89452051,0.39624129,-0.20694418,5.8
175G Cet,0.91024072,0.40717035,-0.07532681,5.2
176G Cet,0.90662207,0.41134151,-0.09399247,6.5
tau Cet,0.87158854,0.39843120,-0.28563261,3.4
178G Cet,0.90154992,0.41307904,-0.12873790,6.4
179G Cet,0.90125140,0.41890474,-0.11074621,5.5
180G Cet,0.87582690,0.41244408,-0.25063346,6.6
181G Cet,0.84046818,0.39960807,-0.36595987,6.8
chi Cet,0.88238431,0.42774934,-0.19603172,4.8
183G Cet,0.89148719,0.43472710,-0.12752624,6.9
184G Cet,0.87365061,0.42681592,-0.23358679,7.0
zeta Cet,0.87999625,0.43531944,-0.19000941,3.5
186G Cet,0.88848218,0.43999994,-0.13038199,6.4
187G Cet,0.85963760,0.42727339,-0.28010827,6.7
188G Cet,0.85172653,0.42860666,-0.30142702,5.8
189G Cet,0.88798024,0.45938442,0.02137865,6.3
56 Cet,0.81414041,0.42750880,-0.39295243,5.0
191G Cet,0.86908177,0.45748816,-0.18815274,6.4
58 Cet,0.88273822,0.46755023,-0.04658343,6.4
193G Cet,0.86268351,0.46175943,-0.20628958,6.6
194G Cet,0.80734012,0.43455641,-0.39920252,7.0
195G Cet,0.85200774,0.45995846,-0.25004204,6.9
57 Cet,0.81824416,0.44380816,-0.36539131,5.7
upsilon Cet,0.81640627,0.44381070,-0.36947647,3.9
AR Cet,0.86720316,0.47199672,-0.15867505,5.7
199G Cet,0.87234331,0.48612186,-0.05198737,6.8
200G Cet,0.80615112,0.45038877,-0.38375816,7.0
60 Cet,0.87292776,0.48777953,-0.00826113,5.4
202G Cet,0.83914901,0.46978571,-0.27409910,5.9
203G Cet,0.86870672,0.48849279,-0.08199649,5.8
61 Cet,0.87152457,0.49007733,-0.01640536,5.9
205G Cet,0.84964622,0.48119622,-0.21575798,6.7
206G Cet,0.85041064,0.49114974,-0.18860983,6.6
207G Cet,0.86580194,0.50029082,-0.00980278,6.3
208G Cet,0.85304463,0.49673301,-0.15990990,6.7
209G Cet,0.81320108,0.47400713,-0.33767031,6.7
210G Cet,0.86313229,0.50454221,-0.02097150,7.0
211G Cet,0.84642948,0.49949753,-0.18455176,6.9
212G Cet,0.85403629,0.50457281,-0.12660295,6.6
213G Cet,0.81595683,0.48464024,-0.31517977,6.5
214G Cet,0.85726662,0.51187880,0.05544394,6.8
64 Cet,0.84718295,0.51281965,0.13891384,5.7
216G Cet,0.82303257,0.49975605,-0.26992829,6.6
217G Cet,0.85331783,0.51899538,0.04992474,6.7
63 Cet,0.85358771,0.51924456,-0.04210816,6.0
219G Cet,0.83966562,0.51077564,-0.18458035,5.9
220G Cet,0.80412581,0.49116161,-0.33487604,6.7
221G Cet,0.85249153,0.52138472,0.03763205,6.8
222G Cet,0.81016268,0.49468717,-0.31451714,6.8
xi1 Cet,0.84292911,0.51848895,0.14366535,4.3
66 Cet,0.85057647,0.52327813,-0.05195832,5.8
225G Cet,0.84792810,0.52445804,0.07721207,6.8
226G Cet,0.79031866,0.48993876,-0.36790817,5.8
227G Cet,0.83665148,0.52144526,-0.16765780,6.5
228G Cet,0.84630693,0.53269010,0.00241437,6.8
229G Cet,0.83198576,0.52663728,-0.17450752,6.4
230G Cet,0.82930510,0.52883447,-0.18051915,6.8
67 Cet,0.83535824,0.53603313,-0.12184047,5.7
232G Cet,0.83960424,0.54281796,0.02033168,6.1
omicron Cet,0.83460636,0.54736549,-0.06183245,0.0
234G Cet,0.83224801,0.54772501,-0.08579369,6.8
235G Cet,0.77796424,0.52178539,-0.35001665,6.7
69 Cet,0.83017055,0.55750099,-0.00308341,5.8
70 Cet,0.82913597,0.55847006,-0.02539181,5.9
238G Cet,0.81303312,0.54796774,-0.19674478,5.4
239G Cet,0.78695550,0.53180797,-0.31285991,5.9
240G Cet,0.78178384,0.53263058,-0.32422013,6.3
241G Cet,0.82047727,0.55942939,-0.11771072,6.9
242G Cet,0.82227474,0.56548601,-0.06395173,7.0
243G Cet,0.78830954,0.54297265,-0.28939379,6.4
244G Cet,0.82002763,0.56702037,-0.07773410,7.0
71 Cet,0.82107245,0.56783109,-0.05837714,6.5
246G Cet,0.81588591,0.56952280,0.09986969,6.9
rho Cet,0.79882429,0.55891003,-0.22248447,4.6
248G Cet,0.78763881,0.55185215,-0.27401517,5.7
249G Cet,0.80567700,0.56816713,0.16754309,6.7
250G Cet,0.76488532,0.53948394,-0.35200502,6.0
xi2 Cet,0.80760364,0.57349218,0.13741573,4.4
252G Cet,0.81501021,0.57893005,0.02446126,6.9
253G Cet,0.79486548,0.57064304,-0.20628958,6.9
254G Cet,0.80177715,0.57675445,0.15654939,6.4
255G Cet,0.75334225,0.54499495,-0.36804341,6.9
256G Cet,0.80806474,0.58907094,-0.00517779,6.5
257G Cet,0.74286250,0.54079494,-0.39458349,6.7
258G Cet,0.74214091,0.54341371,-0.39233712,6.3
259G Cet,0.80599809,0.59116253,0.02989885,5.7
75 Cet,0.80406658,0.59389279,-0.02771810,5.9
sigma Cet,0.77309456,0.57293039,-0.27216829,4.8
262G Cet,0.77877628,0.58631743,-0.22302327,6.7
263G Cet,0.74807744,0.56320519,-0.35097017,6.1
264G Cet,0.79163196,0.59897809,0.12059888,5.9
77 Cet,0.78867025,0.59718821,-0.14616936,5.5
266G Cet,0.73577793,0.55899202,-0.38230716,7.0
79 Cet,0.79375355,0.60403985,-0.07135237,7.0
268G Cet,0.79059972,0.60245733,0.10953192,6.0
269G Cet,0.78337177,0.59730972,-0.17190044,6.7
nu Cet,0.79208234,0.60404251,0.08796710,5.1
80 Cet,0.78533078,0.60169864,-0.14565136,5.4
272G Cet,0.78721135,0.60386663,0.12507349,5.6
273G Cet,0.73518600,0.56548837,-0.37379733,6.7
274G Cet,0.76397272,0.58957826,-0.26218918,7.0
275G Cet,0.73960810,0.57309605,-0.35290335,7.0
276G Cet,0.78355949,0.60870422,0.12455399,6.5
81 Cet,0.78775520,0.61214738,-0.06868277,6.0
278G Cet,0.72223753,0.56469684,-0.39936253,6.8
279G Cet,0.78673207,0.61521546,0.05062199,6.5
280G Cet,0.73364320,0.57740666,-0.35828648,6.9
281G Cet,0.77497720,0.61021203,-0.16447378,7.0
282G Cet,0.77231227,0.60920626,-0.18000412,6.7
delta Cet,0.78508641,0.61937523,-0.00369427,4.0
epsilon Cet,0.76567631,0.60632379,-0.21473533,4.6
285G Cet,0.77980885,0.61843830,0.09711969,6.4
286G Cet,0.77038943,0.61352754,-0.17344765,5.7
287G Cet,0.75467483,0.60298832,-0.25859426,6.7
84 Cet,0.78020561,0.62515572,-0.02143682,6.2
289G Cet,0.77680614,0.62633732,-0.06537410,6.5
290G Cet,0.75133143,0.60642848,-0.26027983,6.2
gamma Cet,0.77403297,0.63137963,0.04725173,3.2
293G Cet,0.77282523,0.63236244,-0.05346883,6.8
294G Cet,0.76386246,0.62846770,-0.14677364,6.8
mu Cet,0.76039613,0.62775150,0.16651061,4.3
pi Cet,0.74697338,0.61667023,-0.24849266,4.1
297G Cet,0.76734804,0.63706462,0.07297710,6.3
298G Cet,0.70838427,0.59107681,-0.38577186,7.0
299G Cet,0.75697645,0.65340455,0.00701035,7.0
300G Cet,0.73708496,0.65816244,0.15338827,6.9
301G Cet,0.74528022,0.66625991,0.02559537,6.9
302G Cet,0.74198915,0.67034064,-0.00977369,6.7
303G Cet,0.74034033,0.67022125,0.05195832,7.0
304G Cet,0.73976553,0.67234854,0.02635142,6.8
305G Cet,0.73163104,0.66777829,0.13706997,6.3
306G Cet,0.73391551,0.67565834,0.06966942,6.7
307G Cet,0.73501286,0.67805244,-0.00098902,6.7
lambda Cet,0.72049247,0.67787041,0.14622691,4.8
309G Cet,0.71893398,0.68993489,0.08440249,6.6
alpha Cet,0.71867749,0.69250535,0.06276149,2.4
93 Cet,0.71821324,0.69256180,0.06728974,6.4
312G Cet,0.71311628,0.69387900,0.09998546,6.9
313G Cet,0.71253532,0.70122580,0.02399597,6.6
314G Cet,0.69426483,0.70618078,0.13894265,6.6
315G Cet,0.68497039,0.72054782,0.10782584,6.1
94 Cet,0.68685023,0.72621796,-0.02905564,5.3
317G Cet,0.66991151,0.73418266,0.11042820,0.0
95 Cet,0.66904270,0.74282989,-0.02419954,5.7
kappa Cet,0.66567298,0.74451472,0.05076725,5.1
320G Cet,0.66484855,0.74686551,0.01297325,7.0
97 Cet,0.65971975,0.74940309,0.05625715,6.2
1G Cha,-0.09353682,0.19813966,-0.97570054,7.0
2G Cha,-0.09212289,0.18473629,-0.97846097,6.9
3G Cha,-0.07442649,0.13231062,-0.98841014,6.8
alpha Cha,-0.13509779,0.18989626,-0.97246491,4.2
theta Cha,-0.13169921,0.18068748,-0.97468321,4.7
6G Cha,-0.10138892,0.13016167,-0.98629520,6.2
7G Cha,-0.08989204,0.10343935,-0.99056535,6.9
eta Cha,-0.13169578,0.14948908,-0.97995369,5.6
RS Cha,-0.13156082,0.14686310,-0.98036880,6.7
10G Cha,-0.15504359,0.17201718,-0.97281631,7.0
11G Cha,-0.12872065,0.13992138,-0.98176015,6.4
12G Cha,-0.17901001,0.15914217,-0.97089092,6.7
iota Cha,-0.13360810,0.10415158,-0.98554621,5.8
zeta Cha,-0.13585341,0.09736613,-0.98593290,5.5
15G Cha,-0.12717147,0.08694035,-0.98806315,7.0
nu Cha,-0.19915702,0.13148616,-0.97110652,6.1
17G Cha,-0.21421115,0.13926543,-0.96680853,7.0
18G Cha,-0.15528686,0.09629757,-0.98316467,6.8
mu Cha,-0.12761094,0.07074803,-0.98929781,6.0
20G Cha,-0.13828072,0.07472912,-0.98756975,7.0
21G Cha,-0.12194775,0.05633701,-0.99093637,7.0
22G Cha,-0.23005717,0.09166717,-0.96885026,6.8
gamma Cha,-0.19406888,0.07647837,-0.97800221,4.4
24G Cha,-0.17738024,0.06410864,-0.98205210,6.5
delta1 Cha,-0.16728705,0.05756073,-0.98422650,6.2
delta2 Cha,-0.16625539,0.05677340,-0.98444702,4.9
27G Cha,-0.24277495,0.07845317,-0.96690508,6.9
28G Cha,-0.18379394,0.05759753,-0.98127586,6.9
29G Cha,-0.15257800,0.04250487,-0.98737697,7.0
30G Cha,-0.18740914,0.03734884,-0.98157164,6.6
31G Cha,-0.22244873,0.04147948,-0.97406161,6.7
pi Cha,-0.25347377,0.03099170,-0.96684568,6.2
33G Cha,-0.13145875,0.01341105,-0.99123092,6.7
34G Cha,-0.19651954,0.01922562,-0.98031140,6.8
35G Cha,-0.17651043,0.01655565,-0.98415953,6.8
36G Cha,-0.22264772,0.00732115,-0.97487147,6.7
epsilon Cha,-0.21592539,0.00617278,-0.97639035,5.0
kappa Cha,-0.24487789,0.00178083,-0.96955229,5.6
39G Cha,-0.20989268,-0.00633641,-0.97770390,6.9
beta Cha,-0.19711433,-0.00951118,-0.98033437,4.6
41G Cha,-0.18816454,-0.01985990,-0.98193670,6.9
42G Cha,-0.17070630,-0.03006173,-0.98486327,7.0
43G Cha,-0.20492139,-0.05334620,-0.97732359,6.6
44G Cha,-0.20344754,-0.05830562,-0.97734823,6.3
45G Cha,-0.17739828,-0.05391181,-0.98266137,6.5
46G Cha,-0.19624776,-0.05978055,-0.97873035,7.0
47G Cha,-0.17898739,-0.06545581,-0.98167156,7.0
S Cha,-0.21185001,-0.07968193,-0.97404844,6.6
49G Cha,-0.23902962,-0.09726241,-0.96612880,6.3
50G Cha,-0.12546275,-0.05841540,-0.99037707,6.6
1G Cir,-0.32664718,-0.15597770,-0.93218698,6.4
2G Cir,-0.34969177,-0.17311331,-0.92073202,6.6
3G Cir,-0.37290606,-0.19250551,-0.90767984,6.7
4G Cir,-0.36434261,-0.19267208,-0.91111576,6.4
5G Cir,-0.30021240,-0.17356066,-0.93794947,6.7
6G Cir,-0.30799340,-0.17919648,-0.93436004,6.4
7G Cir,-0.35976805,-0.21831261,-0.90714197,6.8
8G Cir,-0.34601084,-0.21370065,-0.91356912,6.2
9G Cir,-0.33869015,-0.22314835,-0.91405350,6.9
10G Cir,-0.31672814,-0.21116486,-0.92471222,6.0
11G Cir,-0.34273722,-0.23052699,-0.91070769,6.7
12G Cir,-0.33610443,-0.22906006,-0.91354546,6.9
13G Cir,-0.34582293,-0.23583071,-0.90817971,6.6
14G Cir,-0.31718281,-0.22388607,-0.92155851,6.3
15G Cir,-0.30792250,-0.23060003,-0.92304245,6.5
16G Cir,-0.30273389,-0.22989164,-0.92493353,7.0
alpha Cir,-0.33963368,-0.26638660,-0.90204609,3.5
18G Cir,-0.41573875,-0.32676267,-0.84875641,6.6
19G Cir,-0.36153326,-0.29120002,-0.88571793,6.0
20G Cir,-0.41298585,-0.33338636,-0.84752358,6.4
21G Cir,-0.44468614,-0.36068910,-0.81985219,6.5
22G Cir,-0.31282106,-0.25829034,-0.91401810,6.1
23G Cir,-0.28338330,-0.23471288,-0.92984072,7.7
24G Cir,-0.39619214,-0.33180691,-0.85611679,6.9
25G Cir,-0.42685810,-0.35812358,-0.83038525,6.7
26G Cir,-0.34118986,-0.29256422,-0.89330603,6.4
27G Cir,-0.26675410,-0.23079815,-0.93572136,6.7
zeta Cir,-0.31307432,-0.27251131,-0.90979231,6.5
29G Cir,-0.37906444,-0.33526961,-0.86249895,5.9
30G Cir,-0.35239429,-0.31360429,-0.88174294,6.8
theta Cir,-0.34757243,-0.30935850,-0.88515011,5.8
32G Cir,-0.32157599,-0.29626585,-0.89934167,6.9
eta Cir,-0.32271258,-0.30727029,-0.89523269,5.9
34G Cir,-0.30477245,-0.29758810,-0.90474034,6.8
35G Cir,-0.34976030,-0.34355853,-0.87157058,6.8
36G Cir,-0.34316454,-0.33924403,-0.87587190,7.0
37G Cir,-0.32062130,-0.31792796,-0.89225770,6.8
38G Cir,-0.34234095,-0.34453882,-0.87412567,6.8
39G Cir,-0.33563387,-0.34413702,-0.87688062,6.8
40G Cir,-0.33833292,-0.34999727,-0.87351746,6.6
41G Cir,-0.33879028,-0.35867844,-0.86981085,6.3
delta Cir,-0.33771300,-0.35858125,-0.87026974,5.6
epsilon Cir,-0.30935302,-0.32918756,-0.89215260,5.5
beta Cir,-0.35846868,-0.38357087,-0.85110140,4.7
45G Cir,-0.33941445,-0.36642734,-0.86633067,5.9
46G Cir,-0.33078438,-0.37082966,-0.86779436,6.1
gamma Cir,-0.34353523,-0.38636675,-0.85598147,5.2
48G Cir,-0.34204118,-0.40642686,-0.84724556,7.0
1G Col,0.19669817,0.78599060,-0.58611313,6.9
2G Col,0.17992149,0.72839179,-0.66111546,6.9
3G Col,0.19888902,0.83945079,-0.50573266,7.0
4G Col,0.18076491,0.77195761,-0.60943047,6.8
5G Col,0.20028496,0.86551909,-0.45908893,6.7
6G Col,0.17460337,0.78867054,-0.58950186,6.1
7G Col,0.18931366,0.85836876,-0.47682640,7.0
8G Col,0.17064815,0.78238971,-0.59895372,6.8
9G Col,0.17261338,0.80005843,-0.57455298,6.9
10G Col,0.17367441,0.81387199,-0.55448137,7.0
omicron Col,0.16689279,0.80178311,-0.57383852,5.1
12G Col,0.17520039,0.86954981,-0.46172281,6.1
13G Col,0.15716250,0.80571517,-0.57107181,6.7
14G Col,0.15465807,0.80978613,-0.56597465,6.4
15G Col,0.13578621,0.75624567,-0.64004265,6.2
16G Col,0.14184359,0.83310196,-0.53462279,7.0
17G Col,0.13300646,0.81111239,-0.56956647,7.0
18G Col,0.12094816,0.74435543,-0.65673932,6.1
19G Col,0.13481243,0.83235709,-0.53759397,7.0
20G Col,0.12455286,0.78528696,-0.60647421,5.9
21G Col,0.13399779,0.85366109,-0.50329647,6.9
epsilon Col,0.11754696,0.80493555,-0.58160250,4.1
23G Col,0.10506770,0.73100204,-0.67423794,6.7
24G Col,0.10656877,0.77420216,-0.62390233,5.8
25G Col,0.11139254,0.80924592,-0.57681257,6.4
26G Col,0.11217026,0.81753637,-0.56484699,6.9
27G Col,0.11667341,0.85870201,-0.49901720,6.6
28G Col,0.10684865,0.83025147,-0.54705197,6.0
29G Col,0.10589554,0.82855625,-0.54980058,6.8
30G Col,0.10952823,0.86954782,-0.48154974,6.5
31G Col,0.09912718,0.81171777,-0.57557629,7.0
nu1 Col,0.10638373,0.87696879,-0.46862378,6.4
33G Col,0.10398261,0.87094690,-0.48024901,6.9
nu2 Col,0.10353816,0.87045062,-0.48124378,5.3
35G Col,0.10394639,0.88263758,-0.45841690,6.8
36G Col,0.09543132,0.81595255,-0.57018795,7.0
37G Col,0.08336911,0.75263881,-0.65313430,5.7
alpha Col,0.08968510,0.82277888,-0.56124103,2.5
39G Col,0.09082518,0.83662661,-0.54019136,5.9
40G Col,0.08400330,0.82999875,-0.55140322,6.6
41G Col,0.08461955,0.85660221,-0.50899134,6.4
42G Col,0.07960327,0.81798162,-0.56970992,5.7
43G Col,0.06935614,0.76890984,-0.63558429,6.6
44G Col,0.07216362,0.84754573,-0.52579335,6.8
mu Col,0.06866639,0.84195306,-0.53516350,5.4
46G Col,0.06806673,0.87462725,-0.47999384,6.2
47G Col,0.06208101,0.80375814,-0.59170837,7.0
48G Col,0.06046031,0.80960840,-0.58384826,6.7
49G Col,0.05305243,0.75631385,-0.65205430,6.8
50G Col,0.05696888,0.84105766,-0.53793732,6.9
51G Col,0.05569948,0.85841816,-0.50991748,6.8
52G Col,0.05293581,0.83847153,-0.54236822,6.9
beta Col,0.04756136,0.80949762,-0.58519358,2.9
54G Col,0.04872057,0.86916310,-0.49211972,6.7
55G Col,0.04039780,0.79063664,-0.61095148,6.2
56G Col,0.04188990,0.82218553,-0.56767612,7.0
lambda Col,0.04136354,0.82966261,-0.55673064,5.2
58G Col,0.04043456,0.87224069,-0.48740253,6.4
59G Col,0.03331062,0.73121005,-0.68133858,7.0
60G Col,0.03069606,0.76565370,-0.64252017,5.8
xi Col,0.03060133,0.79657504,-0.60376466,5.4
62G Col,0.03240326,0.85155237,-0.52326722,6.8
sigma Col,0.03109118,0.85298435,-0.52100963,5.6
64G Col,0.02904385,0.84761229,-0.52982059,6.7
gamma Col,0.02456819,0.81578453,-0.57783388,4.5
eta Col,0.01498700,0.73329997,-0.67974005,4.0
67G Col,0.01176800,0.82979903,-0.55793825,5.9
68G Col,0.00948600,0.73277845,-0.68040117,7.0
69G Col,0.00695215,0.77720639,-0.62920735,6.9
70G Col,0.00420912,0.79286380,-0.60938434,7.0
71G Col,0.00407241,0.79998856,-0.60000143,6.9
72G Col,0.00110803,0.84647134,-0.53243314,5.8
73G Col,-0.00367042,0.81405656,-0.58077400,6.2
74G Col,-0.00486170,0.86821407,-0.49616599,5.9
75G Col,-0.00553689,0.83666634,-0.54768492,6.9
76G Col,-0.00925181,0.82607927,-0.56347799,6.1
77G Col,-0.00886330,0.75230521,-0.65875512,7.0
pi1 Col,-0.00909202,0.73975139,-0.67281886,6.8
theta Col,-0.01128956,0.79606279,-0.60510873,5.3
pi2 Col,-0.01294211,0.74145322,-0.67087974,5.8
81G Col,-0.02173616,0.82094450,-0.57059413,6.9
82G Col,-0.02039831,0.76203778,-0.64721120,6.0
83G Col,-0.02856769,0.80300267,-0.59529035,6.8
kappa Col,-0.04317514,0.81700971,-0.57500525,4.8
85G Col,-0.04212117,0.77357793,-0.63229977,6.4
86G Col,-0.04405536,0.79004952,-0.61145799,5.8
87G Col,-0.04469089,0.79520473,-0.60469179,6.4
88G Col,-0.05466058,0.82386057,-0.56415067,6.3
89G Col,-0.05281276,0.77055644,-0.63517996,7.0
90G Col,-0.05807093,0.82613602,-0.56047037,6.0
delta Col,-0.06388549,0.83264072,-0.55011642,3.9
92G Col,-0.06699648,0.81707678,-0.57262292,6.8
93G Col,-0.06882634,0.79940893,-0.59683188,6.6
94G Col,-0.06912299,0.79945303,-0.59673852,7.0
95G Col,-0.06580191,0.73069392,-0.67952667,7.0
96G Col,-0.06882235,0.76051937,-0.64565763,6.5
97G Col,-0.07508002,0.81578780,-0.57345729,6.8
98G Col,-0.07874077,0.78598888,-0.61320581,6.8
99G Col,-0.08118692,0.75038767,-0.65599317,6.5
100G Col,-0.08834945,0.75683243,-0.64761025,6.6
101G Col,-0.09525206,0.81186120,-0.57602816,6.5
102G Col,-0.08893724,0.75142694,-0.65379487,6.6
103G Col,-0.09491705,0.79452393,-0.59976869,6.9
104G Col,-0.09678240,0.78633830,-0.61016821,5.8
105G Col,-0.09861033,0.77604207,-0.62292432,6.9
106G Col,-0.10343011,0.80092759,-0.58976030,5.9
107G Col,-0.10898167,0.82271188,-0.55791411,7.0
108G Col,-0.10837947,0.79462731,-0.59734524,6.1
109G Col,-0.11092703,0.80154870,-0.58754989,6.9
110G Col,-0.11227256,0.77951913,-0.61623437,6.5
111G Col,-0.10717218,0.74181264,-0.66198801,6.8
112G Col,-0.11442600,0.79161457,-0.60021085,6.3
1G CrA,-0.00697125,-0.72620135,-0.68744673,5.6
2G CrA,0.00731197,-0.75032547,-0.66102816,6.2
3G CrA,0.01429919,-0.75039790,-0.66083169,5.9
4G CrA,0.02114885,-0.71609119,-0.69768627,5.9
5G CrA,0.03138666,-0.73859243,-0.67342120,6.7
6G CrA,0.04282399,-0.79178865,-0.60929208,6.9
7G CrA,0.04656126,-0.77893089,-0.62537886,5.6
8G CrA,0.04759004,-0.71571536,-0.69676877,5.7
9G CrA,0.06699387,-0.77351746,-0.63022422,6.0
10G CrA,0.06324693,-0.71750669,-0.69367426,6.9
11G CrA,0.07177272,-0.73974903,-0.66904413,6.3
12G CrA,0.07230339,-0.72067429,-0.68949314,6.1
13G CrA,0.07915588,-0.76434468,-0.63993089,5.6
14G CrA,0.08104489,-0.76202722,-0.64245330,6.9
theta CrA,0.07905862,-0.73421116,-0.67430239,5.1
kappa1 CrA,0.08403958,-0.77464683,-0.62678515,5.4
18G CrA,0.09689802,-0.72141402,-0.68569132,5.8
lambda CrA,0.11982763,-0.77403939,-0.62169475,5.4
20G CrA,0.12105420,-0.75859238,-0.64022144,5.8
