name,x,y,z,mag
GC 22385,-0.34398168,-0.78232262,-0.51927634,7.5
GC 22386,-0.32142928,-0.73136911,-0.60148354,8.5
GC 22387,-0.26836475,-0.61063031,-0.74505770,9.2
GC 22388,-0.35157405,-0.80034974,-0.48562948,10.0
GC 22389,-0.39302693,-0.89506974,-0.21066560,7.5
GC 22390,-0.29019774,-0.66114377,-0.69186284,5.5
GC 22391,-0.27061150,-0.61658471,-0.73931909,9.2
GC 22392,-0.26335674,-0.60008211,-0.75534409,8.0
GC 22393,-0.08863153,-0.20210591,-0.97534489,4.5
GC 22394,-0.32159179,-0.73355718,-0.59872580,9.2
GC 22395,-0.34112397,-0.77824590,-0.52722648,9.7
GC 22396,-0.32011737,-0.73036730,-0.60339744,8.0
GC 22397,-0.34105675,-0.77814640,-0.52741679,9.0
GC 22398,-0.26256617,-0.59936894,-0.75618508,7.7
GC 22399,-0.29568414,-0.67548832,-0.67548976,8.7
GC 22400,-0.23915936,-0.54643899,-0.80262521,7.7
GC 22401,-0.35449275,-0.81002862,-0.46710654,8.0
GC 22402,-0.26264710,-0.60024714,-0.75546004,7.7
GC 22403,-0.23239607,-0.53126369,-0.81470913,9.5
GC 22404,-0.27466372,-0.62789364,-0.72822346,8.5
GC 22405,-0.38573384,-0.88196041,-0.27084173,7.5
GC 22406,-0.26923532,-0.61647402,-0.73991359,7.2
GC 22407,-0.32671356,-0.74816035,-0.57750700,7.0
GC 22408,-0.33106206,-0.75821897,-0.56169557,8.0
GC 22409,-0.31442974,-0.72034228,-0.61825637,9.2
GC 22410,-0.14681540,-0.33653203,-0.93015667,8.0
GC 22411,-0.31449030,-0.72109165,-0.61735134,7.7
GC 22412,-0.19528919,-0.44840297,-0.87223673,9.0
GC 22413,-0.19513036,-0.44806944,-0.87244365,8.7
GC 22414,-0.23596386,-0.54265167,-0.80613288,8.2
GC 22415,-0.17482616,-0.40224222,-0.89868627,7.6
GC 22416,-0.39212677,-0.90238429,-0.17871540,7.5
GC 22417,-0.28164557,-0.64889639,-0.70683042,7.0
