name,x,y,z,mag
OA 12137,-0.92344147,-0.07162248,-0.37699611,9.0
OA 12138,-0.92365718,-0.07216737,-0.37636322,9.0
OA 12139,-0.96373690,-0.07635133,-0.25569837,9.0
OA 12140,-0.93608326,-0.07477197,-0.34374014,8.0
OA 12141,-0.91659721,-0.07339324,-0.39301780,9.0
OA 12142,-0.90954104,-0.07315171,-0.40912579,9.5
OA 12143,-0.93499376,-0.07573008,-0.34648467,9.0
OA 12144,-0.88758676,-0.07283740,-0.45484553,6.5
OA 12146,-0.93449832,-0.07666866,-0.34761300,8.0
OA 12147,-0.95288031,-0.07816775,-0.29310224,9.0
OA 12148,-0.91260308,-0.07493383,-0.40192107,8.0
OA 12149,-0.85927793,-0.07076645,-0.50659012,8.5
OA 12150,-0.89478692,-0.07469856,-0.44020051,7.5
OA 12151,-0.88213282,-0.07373560,-0.46519325,8.0
OA 12152,-0.92314156,-0.07722438,-0.37662456,8.0
OA 12153,-0.90864568,-0.07620342,-0.41055580,8.0
OA 12154,-0.95169125,-0.07988550,-0.29648282,8.5
OA 12155,-0.90402093,-0.07593131,-0.42069062,9.0
OA 12156,-0.85338469,-0.07261682,-0.51619896,8.5
OA 12157,-0.95511316,-0.08123079,-0.28488666,8.5
OA 12158,-0.95574667,-0.08140960,-0.28270263,9.5
OA 12159,-0.95163977,-0.08115622,-0.29630291,7.5
OA 12160,-0.85450791,-0.07446786,-0.51407272,8.5
OA 12161,-0.89157814,-0.07838376,-0.44603184,8.0
OA 12162,-0.90936112,-0.08091692,-0.40806226,8.5
OA 12163,-0.95535089,-0.08548743,-0.28283665,9.0
OA 12164,-0.92541166,-0.08317078,-0.36972407,7.5
OA 12165,-0.88735688,-0.07986222,-0.45411429,8.5
OA 12167,-0.94005226,-0.08486191,-0.33030320,8.5
OA 12168,-0.94013087,-0.08500415,-0.33004278,8.0
OA 12169,-0.94866111,-0.08611945,-0.30434445,7.0
OA 12166,-0.93735911,-0.08520112,-0.33778493,8.0
OA 12170,-0.87909568,-0.08034399,-0.46982510,8.0
OA 12171,-0.87022418,-0.07955562,-0.48619006,8.5
OA 12173,-0.86764760,-0.07939782,-0.49079897,8.0
OA 12174,-0.94747904,-0.08742585,-0.30763645,9.5
OA 12175,-0.90942504,-0.08413050,-0.40726915,7.0
OA 12176,-0.92510045,-0.08600834,-0.36985364,8.5
OA 12177,-0.90505917,-0.08446216,-0.41681416,8.5
OA 12178,-0.95323777,-0.08904775,-0.28880487,8.5
OA 12179,-0.90256688,-0.08448487,-0.42217926,8.5
OA 12180,-0.87324080,-0.08191537,-0.48035443,8.5
OA 12181,-0.94734147,-0.08892921,-0.30762920,7.0
OA 12182,-0.91955351,-0.08672771,-0.38327490,9.0
OA 12183,-0.91978375,-0.08690262,-0.38268236,9.5
OA 12184,-0.95345949,-0.09023301,-0.28770298,9.0
OA 12185,-0.93892580,-0.08940221,-0.33230347,9.0
OA 12186,-0.94485508,-0.09001514,-0.31487482,8.5
OA 12187,-0.94189526,-0.08981491,-0.32367670,9.0
OA 12188,-0.95387075,-0.09185531,-0.28582020,7.5
OA 12189,-0.92134599,-0.08931375,-0.37834458,8.0
