name,x,y,z,mag
G 7350,-0.07036316,0.02499256,-0.99720830,8.0
G 7351,-0.26402185,0.09128419,-0.96018730,9.0
G 7352,-0.31840436,0.10987710,-0.94156555,9.5
G 7353,-0.32550678,0.11223250,-0.93885526,9.5
G 7354,-0.42675588,0.14680698,-0.89237163,9.0
G 7355,-0.42362188,0.14548435,-0.89407987,9.5
G 7356,-0.07156194,0.02527163,-0.99711596,10.0
G 7357,-0.13702997,0.04759398,-0.98942286,9.0
G 7358,-0.37504510,0.12847200,-0.91806106,9.0
G 7359,-0.32342395,0.11081221,-0.93974337,9.5
G 7360,-0.29584257,0.10136075,-0.94984376,10.0
G 7361,-0.21369915,0.07338714,-0.97413911,9.5
G 7362,-0.37110053,0.12677145,-0.91989858,9.5
G 7363,-0.31664994,0.10827286,-0.94234272,9.0
G 7364,-0.29614990,0.10129352,-0.94975516,10.0
G 7365,-0.16730292,0.05755435,-0.98422418,5.5
G 7366,-0.35296743,0.12023770,-0.92787763,9.3
G 7367,-0.16525675,0.05668954,-0.98461998,8.8
G 7368,-0.35929634,0.12200617,-0.92521383,8.8
G 7369,-0.28113691,0.09552155,-0.95490192,9.5
G 7370,-0.32457657,0.11011225,-0.93942820,9.5
G 7371,-0.35345557,0.11978039,-0.92775095,10.7
G 7372,-0.36458381,0.12351964,-0.92294179,10.0
G 7373,-0.14949598,0.05115013,-0.98743841,10.0
G 7374,-0.35349075,0.11974355,-0.92774230,10.5
G 7375,-0.17815988,0.06077426,-0.98212298,10.0
G 7376,-0.16626485,0.05676236,-0.98444606,4.8
G 7377,-0.42565155,0.14394292,-0.89336509,10.0
G 7378,-0.41714069,0.14079238,-0.89787034,8.8
G 7379,-0.24343430,0.08219996,-0.96642791,9.0
G 7380,-0.42565674,0.14295046,-0.89352197,9.5
G 7381,-0.36342683,0.12195991,-0.92360529,9.2
G 7382,-0.43467250,0.14555746,-0.88874791,9.5
G 7383,-0.13729995,0.04655170,-0.98943502,10.0
G 7384,-0.25876321,0.08690308,-0.96202362,9.5
G 7385,-0.30880314,0.10350006,-0.94547785,8.0
G 7386,-0.25023353,0.08400844,-0.96453396,9.5
G 7387,-0.43713603,0.14603624,-0.88746014,9.5
G 7388,-0.36383251,0.12168256,-0.92348214,10.0
G 7389,-0.16452531,0.05546780,-0.98481204,8.5
G 7390,-0.41852024,0.13975956,-0.89738959,8.8
G 7391,-0.30623585,0.10242727,-0.94642921,8.8
G 7392,-0.31641099,0.10534214,-0.94275507,9.5
G 7393,-0.23629847,0.07881107,-0.96847914,8.5
G 7394,-0.23351798,0.07787185,-0.96922925,9.5
G 7395,-0.22075082,0.07361366,-0.97254825,10.0
G 7396,-0.36019217,0.11934000,-0.92521325,9.2
G 7397,-0.38391882,0.12677629,-0.91462239,8.0
G 7398,-0.26306459,0.08711998,-0.96083668,10.0
G 7399,-0.25064156,0.08286617,-0.96452683,9.0
G 7400,-0.08273033,0.02788628,-0.99618173,10.0
G 7401,-0.22250727,0.07354584,-0.97215303,9.0
G 7402,-0.06326426,0.02143302,-0.99776664,10.0
G 7403,-0.17309780,0.05689386,-0.98326001,9.0
G 7404,-0.35799020,0.11670655,-0.92640304,9.0
G 7405,-0.42057547,0.13688458,-0.89687172,9.0
G 7406,-0.23182912,0.07558407,-0.96981561,10.0
G 7407,-0.44042458,0.14263402,-0.88638690,7.5
G 7408,-0.33729447,0.10941122,-0.93501959,9.0
G 7409,-0.26316990,0.08550030,-0.96095333,9.5
G 7410,-0.26570979,0.08610721,-0.96019990,9.0
G 7411,-0.28639819,0.09269242,-0.95361637,9.0
