index1,index2,mag,dist
T 415,HD 7812,7.0,2.55
T 416,HD 7902,7.5,0.98
T 417,HD 7927,5.5,1.81
T 418,HD 7819,7.5,7.28
T 420,HD 8003,6.5,1.00
T 421,HD 7919,7.5,1.44
T 422,HD 7918,8.0,5.27
T 423,HD 7964,5.5,1.10
T 424,HD 7991,7.5,2.16
T 425,HD 7997,8.0,6.11
T 426,HD 8019,7.5,5.57
T 427,HD 8036,6.0,6.39
T 428,HD 8001,6.0,4.25
T 429,HD 8126,6.0,0.77
T 430,HD 8161,8.0,2.08
T 431,HD 8209,6.5,3.17
T 432,HD 8207,5.0,0.57
T 433,HD 8424,6.5,2.08
T 434,HD 8302,7.5,1.30
T 435,HD 8334,7.0,1.66
T 436,HD 8335,6.5,3.96
T 437,HD 8333,6.5,3.38
T 438,HD 8374,6.0,1.17
T 439,HD 8375,6.5,0.86
T 440,HD 8357,7.0,6.43
T 441,HD 8491,4.5,1.20
T 442,HD 8351,7.0,2.51
T 443,HD 8441,7.5,1.01
T 444,HD 8442,7.5,1.85
T 445,HD 8538,3.0,1.87
T 446,HD 8391,7.5,4.72
T 447,HD 8410,7.0,6.01
T 448,HD 8455,7.5,4.43
T 449,HD 8487,7.0,3.28
T 450,HD 8511,6.0,4.03
T 451,HD 8512,3.0,3.14
T 452,HD 8498,6.5,3.18
T 453,HD 8534,7.0,4.60
T 454,HD 8581,7.0,6.87
T 455,HD 8671,6.0,3.05
T 456,HD 8673,7.0,2.23
T 457,HD 8723,5.5,0.63
T 458,HD 8651,5.0,5.00
T 459,HD 8733,7.5,3.13
T 460,HD 8705,5.0,4.62
T 461,HD 8681,6.5,1.51
T 462,HD 8784,8.0,5.64
T 463,HD 8763,6.5,1.20
T 464,HD 8799,5.5,1.10
T 465,HD 8779,6.5,4.29
T 466,HD 8847,6.5,2.62
T 467,HD 8829,6.0,3.47
T 468,HD 8929,6.5,1.77
T 469,HD 9021,6.5,0.44
T 470,HD 8875,7.0,1.14
T 471,HD 8941,7.0,4.54
T 472,HD 8949,7.0,4.86
T 473,HD 8956,8.0,5.05
T 474,HD 9057,5.5,1.04
T 475,HD 9033,7.0,2.12
T 476,HD 9024,6.5,1.33
T 477,HD 9165,7.5,1.37
T 478,HD 8953,7.5,6.88
T 479,HD 9166,7.0,0.73
T 480,HD 9100,6.5,4.43
T 481,HD 9129,8.0,2.31
T 482,HD 9053,3.0,2.79
T 483,HD 9138,5.0,2.04
T 484,HD 9132,6.0,3.74
T 485,HD 9151,6.0,3.91
T 486,HD 9224,7.5,4.55
T 487,HD 9228,6.5,3.45
T 488,HD 9270,4.0,1.94
T 489,HD 9307,7.0,4.49
T 490,HD 9408,5.5,2.20
T 491,HD 9349,7.0,3.42
T 492,HD 9612,6.5,0.97
T 493,HD 9377,7.0,3.00
T 494,HD 9411,7.0,6.51
T 495,HD 9362,4.0,2.67
T 496,HD 9378,7.5,4.68
T 497,HD 9414,6.5,6.58
T 498,HD 9496,7.0,1.40
T 499,HD 9531,7.5,1.18
T 500,HD 9484,6.5,1.45
T 501,HD 9774,6.0,1.54
T 502,HD 9525,5.0,3.82
T 503,HD 9899,7.0,1.23
T 504,HD 9544,7.0,4.30
T 505,HD 9640,6.0,4.80
T 506,HD 9656,7.0,1.19
T 508,HD 9657,7.5,2.29
T 510,HD 9746,6.5,1.74
T 511,HD 9672,5.5,6.02
T 512,HD 9800,8.0,0.81
T 513,HD 9766,6.0,3.05
T 514,HD 9780,6.0,0.28
T 515,HD 9878,7.0,2.18
T 516,HD 9826,5.0,1.59
T 517,HD 9782,7.0,4.41
T 518,HD 9742,7.0,2.98
T 509,HD 9733,7.0,1.56
T 520,HD 9817,6.5,2.29
T 521,HD 9901,7.0,1.72
T 522,HD 9927,3.5,1.42
T 523,HD 9856,6.0,2.53
T 524,HD 9771,7.0,5.72
T 526,HD 9919,6.0,4.44
T 527,HD 9906,6.0,3.61
T 528,HD 9986,7.5,4.22
T 525,HD 9896,7.0,5.43
T 529,HD 10009,6.0,4.03
T 530,HD 10001,8.5,8.08
T 531,HD 10072,7.0,0.58
T 532,HD 10110,6.5,1.10
T 533,HD 10019,7.0,3.18
T 534,HD 10221,6.0,3.10
T 535,HD 10049,7.0,6.30
T 536,HD 10250,6.0,1.88
T 537,HD 10113,7.5,2.95
T 538,HD 10135,6.5,2.02
T 539,HD 10052,6.5,3.93
T 540,HD 10164,6.0,2.74
T 541,HD 10205,5.5,0.99
T 542,HD 10161,6.5,1.80
T 543,HD 10142,6.5,3.21
T 544,HD 10121,7.5,3.76
T 545,HD 10167,7.0,6.43
T 546,HD 10332,7.0,3.09
T 547,HD 10144,1.0,1.87
T 548,HD 10307,5.0,3.82
T 549,HD 10262,7.0,4.84
T 550,HD 10308,7.5,1.63
T 551,HD 10425,6.0,3.31
T 553,HD 10268,8.0,6.30
T 554,HD 10379,8.0,2.55
T 555,HD 10407,7.0,4.49
T 556,HD 10474,8.5,3.55
T 557,HD 10380,5.0,2.35
T 558,HD 10269,7.5,7.87
T 559,HD 10412,7.5,4.95
T 560,HD 10516,5.0,1.99
T 561,HD 10525,8.0,4.81
T 562,HD 10360,6.0,9.47
T 563,HD 10476,5.5,3.47
T 564,HD 10481,7.5,6.31
T 565,HD 10537,6.0,2.37
T 567,HD 10538,6.0,3.97
T 568,HD 10553,7.0,5.03
T 569,HD 10658,7.0,0.73
T 571,HD 10780,6.5,2.79
T 572,HD 10697,6.5,1.76
T 573,HD 10647,6.5,7.50
T 574,HD 11053,7.5,0.53
T 575,HD 10700,3.5,5.95
T 576,HD 10761,5.0,0.36
T 577,HD 10874,6.5,1.63
T 578,HD 10824,6.0,3.50
T 579,HD 10830,5.0,4.11
T 580,HD 10813,8.0,6.43
T 581,HD 10894,7.5,3.35
T 582,HD 11160,7.0,1.12
T 583,HD 10975,6.0,1.38
T 584,HD 10982,6.5,1.41
T 585,HD 11007,7.0,1.99
T 586,HD 10995,8.0,2.15
T 587,HD 10934,6.5,5.53
T 588,HD 232541,8.0,2.28
T 589,HD 10939,6.0,5.76
T 590,HD 11037,6.5,3.76
T 591,HD 11022,6.5,4.15
T 592,HD 11151,6.0,1.78
T 593,HD 11050,7.0,4.96
T 594,HD 11100,8.0,2.68
T 595,HD 11154,6.0,3.49
T 596,HD 11241,6.5,2.41
T 597,HD 11112,6.5,8.49
T 598,HD 11131,7.0,2.56
T 599,HD 11171,5.0,3.70
T 600,HD 11291,6.5,0.69
T 601,HD 11257,6.0,4.64
T 602,HD 11415,3.5,0.84
T 603,HD 11262,6.5,3.93
T 605,HD 11418,7.0,2.19
T 606,HD 11386,8.0,5.10
T 607,HD 11529,6.5,1.99
T 608,HD 11353,3.0,2.05
T 609,HD 11428,6.5,2.16
T 610,HD 11443,3.5,1.45
T 611,HD 11332,6.5,4.94
T 612,HD 11343,8.0,4.91
T 613,HD 11421,7.0,3.57
T 616,HD 11413,6.5,4.15
T 618,HD 11755,6.5,2.79
T 617,HD 11439,7.5,1.72
T 619,HD 11559,5.5,1.42
T 620,HD 11658,7.0,1.25
T 621,HD 11624,6.5,2.38
T 622,HD 11512,8.0,6.40
T 623,HD 11844,7.5,0.91
T 624,HD 11636,3.0,0.47
T 625,HD 11727,6.0,2.69
T 626,HD 11643,6.5,2.62
T 627,HD 11749,6.0,0.74
T 628,HD 11763,6.0,0.50
T 629,HD 11695,5.5,3.40
T 630,HD 11803,7.0,1.95
T 631,HD 11714,8.5,7.78
T 632,HD 11753,5.0,4.75
T 633,HD 11884,7.5,1.70
T 634,HD 11949,6.5,3.45
T 635,HD 11909,6.0,1.32
T 636,HD 11928,6.5,1.15
T 637,HD 12111,5.0,1.40
T 638,HD 11973,5.5,1.70
T 639,HD 12230,6.0,0.78
T 640,HD 11930,6.0,2.15
T 641,HD 12216,4.5,0.32
T 642,HD 11937,4.0,3.09
T 643,HD 12339,6.0,2.03
T 644,HD 12139,6.0,2.29
T 645,HD 12140,7.0,3.47
T 646,HD 12055,0.0,4.42
T 647,HD 12279,6.0,1.85
T 648,HD 12042,6.5,4.23
T 649,HD 11977,4.5,2.26
T 650,HD 12301,6.5,1.71
T 651,HD 12441,7.0,1.81
T 652,HD 12203,7.0,4.36
T 653,HD 12303,5.0,0.96
T 654,HD 12233,8.0,1.36
T 655,HD 12157,7.0,2.68
T 656,HD 12235,6.0,1.73
T 657,HD 12252,8.0,3.62
T 658,HD 12255,6.0,5.73
T 659,HD 12274,4.5,0.97
T 660,HD 12268,7.0,3.48
T 661,HD 12296,6.0,0.92
T 662,HD 12509,8.0,2.63
T 663,HD 12414,7.5,4.09
T 664,HD 12471,6.0,1.81
T 665,HD 12446,5.0,3.48
T 666,HD 12311,3.0,1.20
T 667,HD 12533,3.5,0.49
T 668,HD 12533,7.5,9.77
T 669,HD 12438,5.5,2.16
