index1,index2,mag,dist
OA 399,HD 4340,8.5,3.77
OA 401,HD 4375,7.5,2.06
OA 402,HD 4376,8.5,0.17
OA 403,HD 4398,6.5,1.06
OA 405,HD 4397,9.0,1.98
OA 407,HD 4411,8.5,3.30
OA 408,HD 4452,9.0,8.65
OA 409,HD 4469,9.0,5.64
OA 410,HD 4471,8.0,4.36
OA 411,HD 4492,9.0,3.62
OA 412,HD 4484,9.0,5.83
OA 413,HD 4505,8.5,5.12
OA 414,HD 4517,9.0,5.34
OA 415,HD 4506,9.0,7.39
OA 417,HD 4507,7.0,2.97
OA 418,HD 4530,9.0,11.29
OA 419,HD 4555,9.0,1.90
OA 420,HD 4571,8.5,1.23
OA 422,HD 4572,8.5,5.59
OA 423,HD 4585,6.0,3.74
OA 424,HD 4586,9.0,3.27
OA 425,HD 4622,5.5,2.78
OA 426,HD 4623,8.0,4.84
OA 428,HD 4671,8.0,2.61
OA 429,HD 4672,8.0,1.24
OA 430,HD 4679,8.5,3.44
OA 431,HD 4678,8.0,3.36
OA 432,HD 4691,6.5,4.20
OA 435,HD 4690,8.5,5.64
OA 438,HD 4707,8.0,18.80
OA 439,HD 4714,7.0,2.85
OA 440,HD 4732,7.0,4.01
OA 442,HD 4747,7.5,0.51
OA 443,HD 4748,8.5,2.92
OA 444,HD 4749,8.5,2.54
OA 445,HD 4763,8.5,0.75
OA 446,HD 4782,9.0,1.40
OA 447,HD 4772,7.0,1.59
OA 449,HD 4783,8.5,1.30
OA 450,HD 4803,9.0,4.99
OA 451,HD 4808,7.5,4.48
OA 437,HD 4809,8.5,4.12
OA 453,HD 4823,8.0,3.36
OA 456,HD 4875,8.5,6.39
OA 457,HD 4890,8.5,0.29
OA 458,HD 4876,9.0,10.67
OA 459,HD 4891,8.5,4.65
OA 462,HD 4900,8.5,7.20
OA 463,HD 4966,9.0,3.10
OA 464,HD 4973,7.5,0.86
OA 467,HD 4998,8.5,4.59
OA 468,HD 5000,8.0,6.00
OA 470,HD 5022,8.5,4.68
OA 471,HD 5023,9.0,5.10
OA 472,HD 5056,8.0,0.46
OA 473,HD 5057,7.5,2.57
OA 474,HD 5059,7.5,3.24
OA 475,HD 5067,8.0,2.90
OA 477,HD 5077,8.0,4.15
OA 478,HD 5078,8.0,2.01
OA 479,HD 5097,7.0,1.85
OA 480,HD 5106,8.0,4.90
OA 481,HD 5133,8.0,3.34
OA 483,HD 5132,8.0,2.34
OA 484,HD 5145,8.5,2.84
OA 485,HD 5156,6.5,0.28
OA 486,HD 5167,9.0,1.14
OA 487,HD 5185,9.0,2.17
OA 490,HD 5217,9.0,4.73
OA 491,HD 5240,9.0,2.13
OA 492,HD 5239,9.0,5.25
OA 493,HD 5227,8.5,6.28
OA 495,HD 5241,8.5,8.08
OA 496,HD 5250,8.0,1.79
OA 497,HD 5247,7.5,0.67
OA 498,HD 5248,8.5,5.40
OA 500,HD 5300,8.5,1.45
OA 502,HD 5310,8.5,7.97
OA 505,HD 5339,8.0,3.66
OA 506,HD 5349,7.5,1.77
OA 507,HD 5365,8.0,3.50
OA 508,HD 5377,7.0,1.76
OA 509,HD 5412,9.0,4.10
OA 511,HD 5413,7.5,3.44
OA 512,HD 5415,9.0,4.90
OA 513,HD 5414,7.5,3.22
OA 515,HD 5422,8.0,1.91
OA 516,HD 5445,6.0,5.53
OA 518,HD 5444,8.5,3.27
OA 520,HD 5508,9.0,4.95
