index1,index2,mag,dist
OA 363,CD -23°262,9.0,11.01
OA 364,CD -23°263,9.0,19.26
OA 371,CD -24°284,9.0,6.18
OA 372,CD -22°223,8.5,36.21
OA 374,CD -27°212,9.0,50.90
OA 375,CD -22°227,8.5,15.08
OA 377,CD -23°268,8.5,11.58
OA 380,CD -31°266,9.0,19.35
OA 384,CD -31°271,9.0,22.90
OA 385,CD -22°234,8.5,9.55
OA 387,CD -24°294,9.0,30.14
OA 388,CD -27°223,7.5,59.53
OA 390,CD -22°239,5.5,8.39
OA 395,CD -28°226,8.5,9.41
OA 399,CD -28°229,8.5,13.96
OA 402,CD -24°309,8.5,18.72
OA 403,CD -23°293,6.5,9.45
OA 405,CD -22°248,9.0,19.36
OA 408,CD -29°219,9.0,12.68
OA 410,CD -30°228,8.0,12.97
OA 415,CD -23°300,9.0,34.85
OA 417,CD -24°321,7.0,9.16
OA 418,CD -29°221,9.0,16.62
OA 419,CD -26°252,9.0,24.14
OA 420,CD -24°324,8.5,0.87
OA 422,CD -26°254,8.5,15.68
OA 424,CD -27°243,9.0,7.68
OA 425,CD -22°261,5.5,15.16
OA 426,CD -30°240,8.0,19.95
OA 429,CD -27°250,8.0,17.27
OA 432,CD -29°225,6.5,14.27
OA 435,CD -24°339,8.5,24.55
OA 438,CD -25°309,8.0,28.16
OA 440,CD -24°345,7.0,21.40
OA 442,CD -23°315,7.5,38.10
OA 443,CD -24°346,8.5,25.35
OA 444,CD -26°264,8.5,28.10
OA 445,CD -28°253,8.5,20.87
OA 447,CD -24°347,7.0,14.03
OA 451,CD -22°270,7.5,6.79
OA 437,CD -24°351,8.5,9.04
OA 454,CD -25°318,9.0,15.01
OA 455,CD -28°258,9.0,15.16
OA 458,CD -28°260,9.0,36.75
OA 459,CD -24°358,8.5,17.98
OA 464,CD -24°365,7.5,3.79
OA 467,CD -25°328,8.5,10.50
OA 468,CD -29°244,8.0,2.24
OA 471,CD -28°265,9.0,15.27
OA 474,CD -23°334,7.5,42.60
OA 475,CD -27°277,8.0,42.01
OA 479,CD -22°285,7.0,15.50
OA 481,CD -31°325,8.0,23.39
OA 484,CD -25°336,8.5,14.37
OA 485,CD -25°338,6.5,6.72
OA 487,CD -22°291,9.0,16.28
OA 490,CD -27°285,9.0,20.53
OA 493,CD -29°255,8.5,32.06
OA 495,CD -29°258,8.5,6.59
OA 496,CD -25°343,8.0,19.97
OA 500,CD -22°297,8.5,4.56
OA 501,CD -23°346,9.0,13.91
OA 502,CD -24°389,8.5,4.79
OA 507,CD -22°305,8.0,1.73
OA 508,CD -25°355,7.0,12.43
OA 512,CD -26°297,9.0,39.84
OA 516,CD -28°288,6.0,19.07
OA 519,CD -24°407,9.0,15.95
OA 520,CD -24°408,9.0,9.20
OA 524,CD -26°303,7.0,11.27
OA 528,CD -30°287,9.0,41.92
OA 529,CD -23°364,9.0,13.49
OA 533,CD -26°311,9.0,5.17
OA 535,CD -28°299,9.0,44.79
OA 536,CD -23°367,8.5,16.73
OA 539,CD -26°314,8.0,18.80
OA 542,CD -27°308,8.5,18.75
OA 546,CD -30°297,5.0,19.33
OA 551,CD -24°420,9.0,24.74
OA 553,CD -24°426,9.0,6.56
OA 554,CD -26°321,8.5,13.07
OA 557,CD -22°334,9.0,25.32
OA 558,CD -25°389,9.0,3.32
OA 562,CD -25°394,9.0,3.99
OA 569,CD -26°326,7.0,7.29
OA 571,CD -26°327,8.5,22.10
OA 572,CD -24°435,8.5,29.70
OA 574,CD -27°326,9.0,32.14
OA 575,CD -25°397,9.0,57.21
OA 577,CD -29°298,9.0,22.16
OA 578,CD -23°378,9.0,17.30
OA 582,CD -24°448,8.0,20.20
OA 585,CD -22°357,8.0,14.05
OA 589,CD -22°358,8.0,15.27
OA 592,CD -23°383,8.5,6.39
OA 595,CD -26°343,8.0,25.04
OA 596,CD -28°322,8.0,37.74
OA 597,CD -30°325,7.0,2.27
OA 602,CD -24°471,8.5,9.09
OA 603,CD -27°345,9.0,8.17
OA 605,CD -23°390,8.5,35.74
OA 609,CD -31°426,9.0,13.70
OA 611,CD -24°474,8.5,2.32
OA 613,CD -28°336,8.5,16.37
OA 617,CD -24°480,8.0,12.17
OA 619,CD -22°379,8.5,9.19
OA 620,CD -26°356,8.5,16.09
OA 621,CD -27°353,9.0,9.36
OA 622,CD -26°357,8.5,9.79
OA 623,CD -27°355,8.5,16.93
OA 626,CD -24°484,7.0,16.64
OA 628,CD -24°485,9.0,4.85
OA 629,CD -22°383,9.0,27.65
OA 631,CD -25°431,8.5,41.57
OA 632,CD -22°391,8.0,17.28
OA 633,CD -23°404,9.0,45.05
OA 634,CD -24°492,9.0,17.93
OA 635,CD -24°496,7.0,26.20
OA 636,CD -25°438,7.0,26.34
OA 642,CD -24°498,9.0,6.02
OA 643,CD -29°335,9.0,6.60
OA 644,CD -28°348,8.5,57.18
OA 647,CD -25°444,8.0,12.24
OA 648,CD -22°400,8.5,23.16
OA 650,CD -22°401,9.0,16.23
OA 651,CD -24°503,7.5,11.71
OA 655,CD -30°360,9.0,13.42
OA 656,CD -26°372,9.0,20.90
OA 658,CD -22°406,9.0,6.22
OA 665,CD -26°377,8.0,17.81
OA 670,CD -23°429,9.0,30.93
OA 672,CD -28°359,9.0,10.86
OA 675,CD -23°432,9.0,18.12
OA 681,CD -23°438,9.0,3.03
OA 683,CD -26°387,8.5,2.76
OA 685,CD -23°441,9.0,18.05
OA 688,CD -29°374,9.0,7.90
OA 689,CD -29°376,9.0,55.00
OA 693,CD -27°393,9.0,52.53
OA 700,CD -24°538,9.0,32.16
OA 704,CD -24°540,9.0,6.82
OA 705,CD -29°386,9.0,9.32
OA 706,CD -23°457,8.5,1.62
OA 708,CD -23°458,8.0,24.70
OA 712,CD -23°461,8.5,21.41
OA 713,CD -22°437,7.5,28.00
OA 714,CD -23°462,9.0,8.22
OA 715,CD -30°400,9.0,12.55
OA 716,CD -28°383,9.0,16.75
OA 717,CD -24°546,8.5,10.33
OA 718,CD -24°548,7.5,2.19
OA 720,CD -23°468,8.0,19.67
OA 722,CD -22°443,8.5,12.92
OA 726,CD -26°417,8.5,6.63
