index1,index2,mag,dist
CD -23°18111,PPM 242391,9.2,15.43
CD -26°16864,PPM 242392,8.6,11.61
CD -30°19770,PPM 242393,9.4,30.27
CD -26°16866,PPM 242394,8.5,28.36
CD -23°18112,PPM 242395,8.7,7.70
CD -29°18914,PPM 242396,9.5,34.99
CD -27°16510,PPM 242397,8.7,16.35
CD -25°16740,PPM 242398,9.0,56.90
CD -24°17941,PPM 242399,8.7,34.59
CD -27°16513,PPM 242401,9.1,12.51
CD -26°16868,PPM 242402,8.1,20.08
CD -25°16743,PPM 242403,9.3,12.72
CD -23°18113,PPM 242406,8.2,30.94
CD -28°18431,PPM 242407,7.8,60.61
CD -30°19775,PPM 242409,9.1,28.05
CD -24°17944,PPM 242411,9.1,7.20
CD -23°18114,PPM 242414,8.2,33.07
CD -24°17946,PPM 242415,9.0,15.65
CD -28°18439,PPM 242420,9.0,43.27
CD -29°18925,PPM 242421,6.9,8.55
CD -27°16517,PPM 242424,8.8,15.16
CD -24°17949,PPM 242427,9.2,21.35
CD -28°18442,PPM 242429,8.8,22.41
CD -26°16876,PPM 242431,8.6,9.51
CD -28°18443,PPM 242433,9.1,29.16
CD -23°18121,PPM 242434,9.3,18.56
CD -23°18120,PPM 242435,9.1,6.87
CD -27°16519,PPM 242437,9.3,25.85
CD -27°16520,PPM 242438,9.0,5.39
CD -27°16522,PPM 242439,7.8,14.54
CD -29°18934,PPM 242441,8.9,13.67
CD -25°16759,PPM 242442,9.0,29.88
CD -25°16760,PPM 242444,9.1,31.15
CD -24°17956,PPM 242445,9.0,30.31
CD -26°16882,PPM 242447,8.6,17.35
CD -25°16764,PPM 242449,8.4,24.20
CD -24°17960,PPM 242450,6.7,8.22
CD -25°16766,PPM 242451,7.8,5.06
CD -24°17961,PPM 242452,9.2,33.46
CD -24°17962,PPM 242454,8.4,29.54
CD -27°16528,PPM 242456,8.1,17.48
CD -29°18941,PPM 242457,9.1,20.61
CD -23°18127,PPM 242458,9.0,12.44
CD -29°18945,PPM 242460,8.4,29.79
CD -29°18946,PPM 242461,8.6,38.78
CD -29°18947,PPM 242462,8.1,4.30
CD -23°18132,PPM 242464,9.1,20.14
CD -26°16889,PPM 242466,8.1,20.05
CD -26°16890,PPM 242467,8.5,28.24
CD -23°18133,PPM 242469,8.7,24.29
CD -29°18950,PPM 242471,6.3,0.74
CD -30°19813,PPM 242472,7.4,14.16
CD -26°16894,PPM 242477,9.3,32.00
CD -29°18953,PPM 242478,8.5,14.01
CD -27°16536,PPM 242480,8.7,10.92
CD -26°16896,PPM 242481,8.5,14.91
CD -28°18453,PPM 242482,9.3,44.19
CD -30°19818,PPM 242483,8.0,32.66
CD -27°16538,PPM 242487,8.8,49.35
CD -24°17975,PPM 242490,9.5,17.31
CD -25°16784,PPM 242491,9.1,12.76
CD -24°17977,PPM 242493,9.0,21.67
CD -23°18135,PPM 242495,8.7,3.63
CD -29°18964,PPM 242500,7.5,13.76
CD -24°17980,PPM 242501,9.0,28.27
CD -29°18965,PPM 242502,9.0,37.73
CD -25°16791,PPM 242503,8.5,3.52
CD -25°16792,PPM 242504,9.1,22.23
CD -30°1,PPM 242505,9.4,11.78
CD -26°1,PPM 242510,9.3,7.54
CD -25°3,PPM 242511,9.3,40.53
CD -25°2,PPM 242512,9.1,20.42
CD -24°2,PPM 242513,9.1,3.72
CD -25°4,PPM 242514,8.0,52.50
CD -23°5,PPM 242518,9.3,11.20
CD -28°2,PPM 242519,9.1,10.74
CD -26°5,PPM 242521,8.8,14.86
CD -23°7,PPM 242523,8.7,28.76
CD -28°6,PPM 242525,8.0,24.51
CD -26°8,PPM 242526,6.9,2.25
CD -29°8,PPM 242527,9.2,28.74
CD -24°8,PPM 242528,8.4,19.51
CD -23°13,PPM 242530,5.9,7.40
CD -29°11,PPM 242531,8.9,14.43
CD -28°11,PPM 242532,9.1,27.61
CD -30°12,PPM 242534,8.6,12.25
CD -24°14,PPM 242540,7.7,8.20
CD -26°22,PPM 242542,8.0,26.55
CD -30°14,PPM 242543,8.6,43.05
CD -25°19,PPM 242545,9.2,11.29
CD -26°26,PPM 242547,9.1,46.75
CD -25°21,PPM 242548,9.0,13.54
CD -25°23,PPM 242550,9.2,9.27
CD -26°28,PPM 242551,8.3,15.21
CD -26°29,PPM 242552,9.0,39.20
CD -30°19,PPM 242555,9.1,46.11
CD -25°26,PPM 242557,9.0,7.76
CD -29°20,PPM 242558,9.2,37.09
CD -28°16,PPM 242561,5.5,6.69
CD -27°18,PPM 242563,9.0,4.37
CD -25°28,PPM 242565,9.0,17.13
CD -29°25,PPM 242568,9.0,38.83
CD -30°26,PPM 242569,9.0,10.73
CD -25°29,PPM 242570,9.0,13.63
CD -26°35,PPM 242571,7.2,15.58
CD -29°26,PPM 242572,9.2,42.17
CD -29°27,PPM 242573,9.1,47.58
CD -23°29,PPM 242575,9.0,36.34
CD -24°21,PPM 242576,9.4,39.33
CD -24°24,PPM 242580,9.0,16.72
CD -27°22,PPM 242581,9.0,48.55
CD -29°29,PPM 242582,9.1,17.08
CD -24°27,PPM 242584,8.4,28.59
CD -28°23,PPM 242585,9.5,30.27
CD -30°33,PPM 242586,8.4,19.96
CD -27°25,PPM 242588,8.6,24.61
CD -26°42,PPM 242590,8.7,27.90
CD -24°33,PPM 242591,9.5,7.01
CD -24°35,PPM 242593,8.0,25.93
CD -23°36,PPM 242595,9.2,21.38
CD -26°45,PPM 242596,9.1,9.41
CD -23°37,PPM 242597,7.8,5.17
CD -27°30,PPM 242598,9.0,40.60
CD -28°31,PPM 242599,9.6,26.28
CD -28°32,PPM 242600,8.3,17.31
CD -24°39,PPM 242601,9.0,7.88
CD -23°39,PPM 242602,9.1,23.26
CD -29°36,PPM 242603,9.1,15.08
CD -27°36,PPM 242607,9.4,12.38
CD -27°37,PPM 242608,7.4,8.76
CD -30°39,PPM 242609,8.8,27.48
CD -28°36,PPM 242610,9.3,38.51
CD -24°46,PPM 242612,9.3,8.66
CD -30°41,PPM 242614,9.0,1.75
CD -25°52,PPM 242616,8.8,3.33
CD -23°46,PPM 242617,6.9,14.01
CD -24°48,PPM 242619,9.0,12.77
CD -23°47,PPM 242620,8.5,12.99
CD -28°40,PPM 242621,8.3,4.67
CD -27°38,PPM 242622,7.2,40.31
CD -24°51,PPM 242624,7.8,11.19
CD -26°55,PPM 242626,9.4,16.32
CD -26°54,PPM 242627,9.4,8.50
CD -30°48,PPM 242628,8.3,18.66
CD -23°50,PPM 242630,9.0,4.24
CD -26°56,PPM 242631,6.0,4.16
CD -26°57,PPM 242632,6.3,6.24
CD -23°52,PPM 242633,7.0,7.71
CD -23°55,PPM 242637,9.2,18.57
CD -26°60,PPM 242638,9.3,15.42
CD -30°52,PPM 242639,9.1,35.88
CD -23°56,PPM 242640,9.4,13.81
CD -28°47,PPM 242641,7.4,5.59
CD -29°46,PPM 242644,9.0,13.54
CD -27°43,PPM 242645,8.4,9.04
CD -26°62,PPM 242646,8.5,12.62
CD -28°49,PPM 242647,9.0,29.84
CD -29°47,PPM 242648,9.3,14.54
CD -29°48,PPM 242649,9.2,55.05
CD -28°50,PPM 242650,9.4,35.59
CD -28°51,PPM 242651,8.7,33.80
CD -29°50,PPM 242652,8.6,49.21
CD -24°61,PPM 242653,9.1,13.16
CD -25°67,PPM 242654,8.1,6.19
CD -25°68,PPM 242655,9.1,35.15
CD -23°61,PPM 242656,7.8,6.95
CD -25°70,PPM 242660,8.5,19.81
CD -27°51,PPM 242661,8.8,52.39
CD -27°52,PPM 242662,8.9,28.47
CD -24°71,PPM 242664,9.0,18.43
CD -23°69,PPM 242665,9.3,34.72
CD -23°70,PPM 242667,9.0,27.19
CD -26°72,PPM 242669,9.3,49.76
CD -28°59,PPM 242670,9.3,32.21
CD -28°61,PPM 242671,8.7,11.77
CD -23°72,PPM 242672,9.3,10.00
CD -27°54,PPM 242674,9.0,9.69
CD -27°55,PPM 242675,9.0,13.91
CD -23°74,PPM 242676,7.6,25.30
CD -30°63,PPM 242682,8.7,9.85
CD -29°55,PPM 242684,8.9,32.39
CD -28°65,PPM 242686,9.0,44.23
CD -30°70,PPM 242690,8.7,29.05
CD -25°84,PPM 242691,9.0,6.64
CD -26°81,PPM 242692,7.9,11.13
CD -27°71,PPM 242695,9.0,31.57
CD -29°63,PPM 242698,9.6,5.96
CD -27°74,PPM 242699,9.4,21.97
CD -28°75,PPM 242701,8.6,7.45
CD -28°77,PPM 242702,8.4,4.42
CD -29°65,PPM 242703,9.3,31.07
CD -30°79,PPM 242705,8.0,7.59
CD -25°90,PPM 242706,9.4,7.56
CD -23°86,PPM 242707,9.4,34.05
CD -23°87,PPM 242708,9.0,8.72
CD -26°87,PPM 242709,8.9,38.20
CD -25°91,PPM 242711,8.4,13.26
CD -24°87,PPM 242713,9.0,7.43
CD -23°91,PPM 242714,8.8,9.85
CD -29°70,PPM 242715,9.0,55.02
CD -24°89,PPM 242716,8.8,10.11
CD -29°71,PPM 242718,9.0,23.59
CD -29°74,PPM 242719,9.4,24.62
CD -25°95,PPM 242723,9.2,39.37
CD -23°95,PPM 242726,8.9,14.94
CD -28°89,PPM 242728,8.9,17.87
CD -25°96,PPM 242731,7.5,28.51
CD -28°90,PPM 242733,8.9,39.45
CD -26°97,PPM 242734,9.1,21.33
CD -25°99,PPM 242737,8.5,4.21
CD -24°98,PPM 242738,9.1,2.74
CD -25°100,PPM 242739,9.5,43.46
CD -27°83,PPM 242740,9.2,19.55
CD -26°101,PPM 242742,8.5,21.73
CD -26°102,PPM 242744,8.1,30.12
CD -24°103,PPM 242745,7.0,4.00
CD -24°105,PPM 242746,9.1,39.41
CD -30°91,PPM 242747,7.6,5.76
CD -27°88,PPM 242748,9.4,28.55
CD -26°104,PPM 242751,8.5,9.88
CD -26°105,PPM 242752,8.5,16.94
CD -26°108,PPM 242753,9.2,24.87
CD -27°92,PPM 242754,9.1,7.18
CD -29°86,PPM 242755,5.3,34.02
CD -25°107,PPM 242756,8.5,23.11
CD -29°89,PPM 242757,9.0,40.26
CD -27°94,PPM 242759,9.3,35.72
CD -23°110,PPM 242760,8.1,10.18
CD -24°108,PPM 242761,9.0,42.08
CD -23°111,PPM 242762,7.3,23.53
CD -25°112,PPM 242764,8.9,19.71
CD -27°98,PPM 242765,8.5,18.66
CD -23°115,PPM 242766,8.9,2.76
CD -28°102,PPM 242768,9.0,18.55
CD -25°114,PPM 242769,8.5,17.55
CD -24°110,PPM 242770,9.3,39.15
CD -24°112,PPM 242771,7.6,20.72
CD -27°101,PPM 242772,7.9,40.24
CD -23°119,PPM 242773,9.2,20.35
CD -24°113,PPM 242774,8.6,14.08
CD -25°117,PPM 242775,8.3,19.99
CD -28°105,PPM 242776,9.4,35.55
CD -24°115,PPM 242779,9.3,15.78
CD -29°99,PPM 242781,9.4,35.30
CD -29°100,PPM 242782,9.5,17.52
