index1,index2,mag,dist
G 242,HD 42890,7.5,2.50
G 243,HD 42917,7.5,3.29
G 244,HD 42933,5.5,2.45
G 245,HD 43035,8.5,2.47
G 246,HD 43140,8.5,1.95
G 247,HD 43504,7.0,2.70
G 248,HD 43519,6.5,3.15
G 249,HD 43941,8.0,3.92
G 250,HD 44058,8.5,2.23
G 251,HD 43921,6.5,4.44
G 252,HD 44279,9.0,3.45
G 253,HD 44478,3.0,0.35
G 254,HD 44293,7.0,4.54
G 255,HD 44246,7.5,3.67
G 256,HD 44404,6.5,3.59
G 257,HD 44295,7.0,2.57
G 259,HD 44206,8.5,2.17
G 260,HD 44488,8.5,3.28
G 261,HD 44382,8.0,1.51
G 262,HD 44666,6.0,2.10
G 263,HD 44776,7.5,2.53
G 264,HD 44765,7.0,4.95
G 265,HD 44844,8.5,2.12
G 266,HD 44896,8.0,3.88
G 267,HD 44489,9.0,1.64
G 268,HD 44979,6.0,2.55
G 269,HD 44972,7.0,2.85
G 270,HD 45002,7.5,1.58
G 271,HD 45058,7.0,4.94
G 272,HD 45289,6.5,4.41
G 273,HD 45306,6.0,22.67
G 274,HD 45383,7.0,3.11
G 275,HD 45229,6.0,1.62
G 276,HD 45424,9.0,4.80
G 277,HD 45424,8.5,1.84
G 278,HD 45348,1.0,1.44
G 279,HD 45270,6.7,4.86
G 282,HD 45680,7.5,2.17
G 283,HD 45557,6.0,4.76
G 284,HD 45834,7.5,3.31
G 285,HD 45983,6.5,2.42
G 286,HD 46039,8.0,2.40
G 287,HD 46040,8.0,4.31
G 288,HD 46068,8.5,1.91
G 289,HD 46069,7.0,3.20
G 290,HD 46272,8.5,1.66
G 291,HD 46353,8.0,4.83
G 292,HD 46365,6.5,3.94
G 293,HD 46214,8.0,2.63
G 294,HD 46415,7.0,3.69
G 295,HD 46462,8.0,4.34
G 296,HD 46355,6.0,0.38
G 297,HD 46479,7.0,4.60
G 298,HD 46652,7.0,4.17
G 299,HD 46682,7.7,2.89
G 300,HD 46815,6.0,2.66
G 301,HD 46836,7.0,3.12
G 302,HD 47105,2.5,1.86
G 303,HD 46837,7.0,1.78
G 304,HD 47001,7.0,3.46
G 305,HD 47168,7.2,2.63
G 306,HD 47146,8.0,4.37
G 307,HD 47230,7.5,3.20
G 308,HD 47230,7.0,3.47
G 309,HD 47283,8.0,0.60
G 310,HD 47330,9.0,5.36
G 311,HD 47306,5.0,3.18
G 312,HD 47371,6.0,4.78
G 313,HD 47463,6.0,4.69
G 314,HD 47444,8.5,1.90
G 315,HD 47445,8.5,1.23
G 316,HD 47475,7.0,1.03
G 317,HD 47540,6.5,3.69
G 318,HD 47447,8.0,1.29
G 319,HD 47645,8.5,2.48
G 320,HD 47670,4.0,2.40
G 321,HD 47671,7.5,2.85
G 322,HD 47658,8.2,4.77
G 323,HD 47567,8.0,2.13
G 324,HD 47923,8.0,5.16
G 327,HD 48024,7.0,2.28
G 328,HD 47952,8.0,0.88
G 329,HD 48170,8.0,1.60
G 330,HD 48267,7.3,2.05
G 331,HD 48189,6.0,2.44
G 332,HD 48246,7.5,2.21
G 333,HD 48607,9.0,3.81
G 334,HD 48631,8.0,0.88
G 335,HD 48446,8.0,1.54
G 336,HD 48674,7.5,25.73
G 337,HD 48609,8.0,0.39
G 338,HD 48915,1.0,1.01
G 339,HD 49034,8.5,1.67
G 340,HD 49302,7.5,4.38
G 341,HD 49260,7.5,1.69
G 342,HD 49396,7.0,1.99
G 343,HD 49517,6.0,3.10
G 344,HD 49689,6.5,12.55
G 345,HD 49758,7.0,3.25
G 346,HD 49833,7.5,1.72
G 347,HD 49821,8.5,1.29
G 348,HD 49877,6.0,3.66
G 349,HD 50096,7.0,3.91
G 350,HD 50078,7.5,1.92
G 351,HD 50080,8.0,5.02
G 352,HD 50126,7.5,3.77
G 353,HD 50235,5.5,2.83
G 354,HD 50196,6.5,3.30
G 355,HD 50223,5.5,2.50
G 356,HD 50310,3.2,2.90
G 357,HD 50198,8.5,0.54
G 358,HD 50472,7.7,5.23
G 359,HD 50446,7.5,5.45
G 360,HD 50499,7.0,3.28
G 361,HD 50241,3.7,1.21
G 362,HD 50415,7.5,4.08
G 363,HD 50503,8.0,0.69
G 364,HD 50621,7.0,2.36
G 366,HD 50808,8.0,2.32
G 367,HD 50571,6.0,3.44
G 368,HD 50860,6.2,4.13
G 369,HD 50834,9.0,4.66
G 370,HD 51042,9.5,11.03
G 371,HD 51042,8.3,2.36
G 373,HD 50994,8.2,5.59
G 374,HD 51312,7.7,3.99
G 375,HD 51367,6.0,2.32
G 376,HD 51315,8.0,4.21
G 377,HD 51434,8.0,2.58
G 378,HD 51607,7.8,3.92
G 379,HD 52089,1.5,1.79
G 380,HD 52092,6.0,3.09
G 381,HD 51967,9.0,4.97
G 382,HD 52096,8.0,4.33
G 383,HD 52196,6.5,4.66
G 384,HD 52063,8.0,1.33
G 385,HD 52279,8.0,2.86
G 386,HD 52251,8.5,3.81
G 387,HD 52298,7.2,1.91
G 388,HD 52300,8.0,3.02
G 389,HD 52470,7.5,3.49
G 390,HD 52492,7.5,3.21
G 392,HD 52973,4.0,1.41
G 393,HD 52603,6.0,1.61
G 394,HD 52622,7.0,3.83
G 396,HD 53048,8.2,0.52
G 397,HD 53142,7.5,1.29
G 398,HD 53166,8.3,1.44
G 399,HD 53405,7.5,2.83
G 400,HD 53143,7.5,1.50
G 401,HD 53348,7.5,3.86
G 402,HD 53548,8.0,2.43
G 403,HD 53406,8.0,1.96
G 404,HD 53327,8.0,3.21
G 405,HD 53494,7.5,1.70
G 406,HD 53466,8.0,2.52
G 407,HD 53704,5.5,1.45
G 408,HD 53705,6.5,2.89
G 409,HD 53526,7.0,4.67
G 410,HD 53706,8.0,2.92
G 411,HD 53527,8.5,1.59
G 412,HD 53869,8.5,5.55
G 413,HD 53834,7.0,4.08
G 414,HD 53891,7.5,5.88
G 415,HD 53762,7.5,3.43
G 417,HD 53501,6.0,0.92
G 418,HD 53840,7.0,2.06
G 419,HD 53983,7.7,3.92
G 420,HD 54035,8.5,6.08
G 421,HD 53868,7.5,2.45
G 422,HD 54038,7.0,2.74
G 423,HD 53955,7.0,4.02
G 424,HD 54153,5.5,3.57
G 425,HD 54232,7.0,4.96
G 426,HD 53988,9.0,1.49
G 427,HD 54208,8.0,3.79
G 428,HD 54234,8.5,4.10
G 429,HD 54179,6.5,2.00
G 430,HD 54118,5.0,2.13
G 431,HD 54341,7.5,3.13
G 432,HD 54475,5.7,1.68
G 433,HD 54628,8.0,2.83
G 434,HD 54893,5.0,1.03
G 435,HD 54713,7.0,2.59
G 436,HD 54966,8.0,4.55
G 437,HD 55247,8.0,3.47
G 438,HD 55348,7.5,5.45
G 439,HD 55196,8.0,0.30
G 440,HD 55570,9.0,3.46
G 441,HD 55526,6.0,3.76
G 442,HD 55151,7.0,3.55
G 443,HD 55696,8.0,4.75
G 445,HD 55742,8.5,0.92
G 447,HD 55719,6.5,5.76
G 448,HD 55861,9.0,3.55
G 449,HD 55910,7.0,3.26
G 450,HD 55941,8.0,4.00
G 451,HD 56023,7.5,4.26
G 452,HD 56284,7.0,4.06
G 453,HD 56145,8.0,2.54
G 454,HD 56264,7.5,3.13
G 455,HD 56265,8.0,2.63
G 456,HD 56378,7.5,2.41
G 457,HD 56410,6.0,4.87
G 458,HD 56216,7.0,1.99
G 459,HD 56318,6.5,2.81
G 460,HD 56350,6.0,4.54
G 461,HD 56456,5.5,1.13
G 462,HD 56531,6.5,3.17
G 463,HD 56585,7.7,4.41
G 464,HD 56641,7.2,3.42
G 465,HD 56986,3.5,1.03
G 466,HD 56662,8.5,7.93
G 467,HD 56703,8.0,3.05
G 468,HD 56856,8.7,4.05
G 469,HD 56705,6.5,3.73
G 470,HD 56812,8.5,28.51
G 471,HD 56855,2.7,1.13
