index1,index2,mag,dist
GC 134,SAO 231979,6.6,0.95
GC 135,SAO 128655,5.4,1.08
GC 136,SAO 166140,9.0,2.32
GC 137,SAO 147167,7.7,1.89
GC 138,SAO 215013,8.0,0.72
GC 139,SAO 255647,7.5,0.75
GC 140,SAO 248139,7.0,1.96
GC 141,SAO 231980,8.5,0.66
GC 142,SAO 147169,4.3,0.42
GC 143,SAO 147170,6.8,1.91
GC 144,SAO 147175,7.0,0.97
GC 145,SAO 215018,7.2,1.02
GC 146,SAO 128660,5.9,1.38
GC 147,SAO 258217,6.4,2.39
GC 148,SAO 192417,7.2,2.14
GC 149,SAO 192418,6.4,2.54
GC 150,SAO 192420,7.7,0.70
GC 151,SAO 166146,9.0,0.96
GC 152,SAO 166148,8.7,0.80
GC 153,SAO 128662,8.2,0.61
GC 154,SAO 166150,8.2,0.89
GC 155,SAO 215021,7.5,0.66
GC 156,SAO 215021,10.0,15.26
GC 157,SAO 192424,8.0,1.25
GC 158,SAO 192425,8.5,2.46
GC 159,SAO 248142,8.5,0.38
GC 160,SAO 215023,7.5,0.93
GC 161,SAO 166151,9.2,1.69
GC 162,SAO 192428,8.0,1.45
GC 163,SAO 192429,9.2,0.91
GC 164,SAO 215024,8.5,1.04
GC 165,SAO 231982,8.5,1.85
GC 166,SAO 215025,8.0,1.26
GC 167,SAO 192430,5.9,1.09
GC 168,SAO 192431,9.0,0.46
GC 169,SAO 231983,8.7,0.75
GC 170,SAO 166160,9.5,0.71
GC 171,SAO 248146,8.5,1.57
GC 172,SAO 166163,8.2,0.65
GC 173,SAO 215027,8.0,0.43
GC 174,SAO 215028,8.0,0.80
GC 175,SAO 255650,6.7,2.20
GC 176,SAO 192435,9.0,4.24
GC 177,SAO 147195,8.0,2.43
GC 178,SAO 192437,7.5,1.68
GC 179,SAO 215030,9.0,0.44
GC 180,SAO 166167,6.5,1.80
GC 181,SAO 231986,8.0,1.27
GC 182,SAO 258219,7.0,1.09
GC 183,SAO 192442,6.5,2.79
GC 184,SAO 255651,7.4,0.96
GC 185,SAO 215032,8.0,0.68
GC 187,SAO 231987,7.0,0.58
GC 188,SAO 147201,9.0,0.52
GC 189,SAO 248150,9.0,0.57
GC 190,SAO 215036,7.5,1.66
GC 191,SAO 248151,8.5,0.25
GC 192,SAO 215037,8.7,0.17
GC 194,SAO 147205,6.6,0.36
GC 195,SAO 255652,7.0,1.25
GC 197,SAO 248152,8.5,1.49
GC 198,SAO 128685,7.7,0.66
GC 200,SAO 192450,8.7,1.64
GC 201,SAO 147208,6.7,3.67
GC 202,SAO 248154,8.5,1.25
GC 203,SAO 166171,8.5,0.83
GC 204,SAO 128688,7.5,1.64
GC 205,SAO 166174,6.6,1.13
GC 206,SAO 192453,6.6,0.79
GC 207,SAO 248158,8.5,1.07
GC 208,SAO 166176,8.7,1.05
GC 209,SAO 231993,7.7,0.24
GC 210,SAO 166177,8.5,1.06
GC 211,SAO 128690,7.0,3.01
GC 212,SAO 215044,7.2,1.39
GC 213,SAO 231994,9.0,0.87
GC 214,SAO 248159,7.5,0.91
GC 215,SAO 192456,8.0,0.37
GC 216,SAO 255655,8.0,0.55
GC 217,SAO 147212,8.5,1.46
GC 218,SAO 215047,6.6,1.87
GC 219,SAO 248161,8.2,1.45
GC 220,SAO 166182,8.7,0.68
GC 221,SAO 166186,8.7,1.19
GC 222,SAO 258218,7.3,0.21
GC 223,SAO 128694,3.5,1.03
GC 224,SAO 215051,8.0,1.01
GC 225,SAO 215052,7.2,0.64
GC 226,SAO 128696,7.2,2.14
GC 227,SAO 231998,7.5,0.83
GC 228,SAO 231999,8.0,1.23
GC 229,SAO 232000,8.2,0.88
GC 231,SAO 232001,7.2,1.23
GC 232,SAO 128698,7.0,1.30
GC 233,SAO 248163,4.1,2.47
GC 234,SAO 255657,8.0,1.59
GC 235,SAO 166193,8.0,0.62
GC 236,SAO 248162,8.5,1.16
GC 237,SAO 147223,7.5,0.61
GC 238,SAO 192465,9.0,0.45
GC 239,SAO 192466,7.5,0.62
GC 241,SAO 166197,9.5,1.78
GC 242,SAO 166196,8.5,0.81
GC 243,SAO 232003,9.0,1.37
GC 244,SAO 192469,9.0,1.30
GC 245,SAO 166199,8.5,1.07
GC 246,SAO 166200,8.2,0.71
GC 247,SAO 166201,7.0,0.75
GC 249,SAO 128707,7.2,1.43
GC 250,SAO 192474,6.7,1.52
GC 251,SAO 192475,7.7,1.03
GC 252,SAO 166205,9.2,1.46
GC 253,SAO 248167,5.7,0.09
GC 254,SAO 255659,8.0,0.76
GC 256,SAO 255660,8.2,2.79
GC 257,SAO 248168,9.0,0.44
GC 258,SAO 192477,7.5,0.27
GC 259,SAO 232005,8.7,0.38
GC 260,SAO 192478,9.0,0.85
GC 261,SAO 215058,9.0,1.98
GC 262,SAO 215059,9.2,0.73
GC 263,SAO 166207,5.3,0.80
GC 264,SAO 147229,8.5,1.51
GC 265,SAO 166208,8.7,0.43
GC 266,SAO 166210,0.0,1.37
GC 267,SAO 232007,8.7,0.90
GC 268,SAO 166211,7.7,2.00
GC 269,SAO 166213,7.5,0.93
GC 270,SAO 166213,8.5,7.86
GC 271,SAO 248170,8.0,2.57
GC 272,SAO 166215,8.7,2.15
GC 273,SAO 192484,9.0,1.16
GC 274,SAO 192485,7.2,0.51
GC 275,SAO 166220,8.5,1.43
GC 276,SAO 166222,7.7,1.63
GC 277,SAO 192486,8.5,1.56
GC 278,SAO 166223,8.5,2.44
GC 279,SAO 255663,6.4,1.11
GC 280,SAO 166225,8.5,1.37
GC 281,SAO 166226,8.5,0.87
GC 282,SAO 248171,8.0,1.24
GC 283,SAO 232008,6.7,1.57
GC 284,SAO 147237,6.4,1.67
GC 285,SAO 192489,8.5,1.05
GC 286,SAO 248172,7.7,0.13
GC 287,SAO 192490,7.5,0.97
GC 288,SAO 215069,9.2,0.95
GC 289,SAO 192491,6.6,1.60
GC 290,SAO 248174,7.2,0.50
GC 291,SAO 215070,9.5,0.94
GC 292,SAO 192493,6.9,2.68
GC 293,SAO 147241,7.2,0.97
GC 294,SAO 166229,9.2,1.75
GC 295,SAO 192494,8.5,1.65
GC 296,SAO 192495,6.6,0.93
GC 297,SAO 215076,8.2,1.09
GC 298,SAO 192496,8.7,1.97
GC 299,SAO 232015,7.5,2.11
GC 300,SAO 192498,6.8,1.22
GC 301,SAO 248177,8.5,1.99
GC 302,SAO 192500,9.0,1.04
GC 303,SAO 232016,8.0,0.39
GC 305,SAO 232017,7.5,0.74
GC 306,SAO 215079,8.0,0.76
GC 307,SAO 232019,7.5,0.51
GC 308,SAO 128740,0.0,0.40
GC 309,SAO 248178,8.2,2.07
GC 310,SAO 192504,7.2,2.88
GC 311,SAO 166239,7.7,0.77
GC 312,SAO 255667,8.0,2.66
GC 313,SAO 166240,8.5,1.38
GC 314,SAO 166242,8.0,3.65
GC 315,SAO 192506,8.5,0.27
GC 316,SAO 128743,6.4,0.89
GC 317,SAO 232024,7.2,0.80
GC 318,SAO 166243,8.2,0.71
GC 320,SAO 166248,8.5,1.47
GC 321,SAO 147257,9.0,1.61
GC 323,SAO 166250,8.5,0.66
GC 324,SAO 232027,6.8,0.68
GC 325,SAO 147259,8.2,0.62
GC 326,SAO 166252,9.7,2.03
GC 327,SAO 232028,7.5,0.63
GC 330,SAO 215085,8.0,0.41
GC 331,SAO 192509,8.0,1.46
GC 332,SAO 248179,8.5,1.60
GC 333,SAO 147263,7.5,0.92
GC 334,SAO 192511,8.7,0.65
GC 335,SAO 248180,9.0,0.85
GC 336,SAO 255670,2.7,6.34
GC 337,SAO 192512,6.8,3.06
GC 338,SAO 166256,8.5,1.94
GC 339,SAO 248181,9.0,0.35
GC 340,SAO 166260,7.5,1.24
GC 341,SAO 166262,6.8,1.15
GC 343,SAO 128758,8.0,1.09
GC 344,SAO 232035,8.0,0.72
GC 346,SAO 192520,7.2,1.11
GC 347,SAO 166264,8.7,1.53
GC 350,SAO 166267,7.5,1.24
GC 351,SAO 215092,3.9,1.33
GC 352,SAO 147275,6.7,0.63
GC 353,SAO 232039,9.0,1.05
GC 355,SAO 215093,2.4,0.84
GC 356,SAO 128760,6.2,3.00
GC 357,SAO 166269,9.0,0.57
GC 358,SAO 166270,8.5,2.92
GC 359,SAO 232042,8.5,0.46
GC 360,SAO 215097,8.7,0.64
GC 361,SAO 232043,9.5,0.85
GC 362,SAO 128766,7.5,0.99
GC 363,SAO 166282,6.5,0.64
GC 364,SAO 192531,8.5,0.85
GC 365,SAO 232044,8.5,0.79
GC 366,SAO 248186,7.2,1.02
GC 367,SAO 192533,8.0,1.59
GC 368,SAO 166284,6.8,1.12
GC 369,SAO 192537,7.5,0.08
GC 370,SAO 166285,6.8,0.88
GC 371,SAO 147286,8.0,2.78
GC 372,SAO 232047,8.7,1.11
GC 373,SAO 166286,8.7,1.38
GC 374,SAO 166288,8.2,0.87
GC 375,SAO 147289,8.0,1.64
GC 376,SAO 166290,9.2,0.76
GC 377,SAO 192545,5.2,0.35
GC 378,SAO 248191,8.7,0.56
GC 379,SAO 166292,9.2,1.66
GC 380,SAO 232051,8.5,2.29
GC 381,SAO 166295,6.7,0.52
GC 382,SAO 232052,7.5,1.09
GC 383,SAO 166296,6.4,0.66
GC 384,SAO 166297,8.5,0.40
GC 386,SAO 147292,7.0,1.41
GC 387,SAO 166299,6.9,0.66
GC 388,SAO 232053,7.5,0.89
GC 389,SAO 232054,8.7,1.82
GC 390,SAO 215103,5.9,2.01
GC 391,SAO 248192,9.0,1.49
GC 392,SAO 192551,8.5,1.60
GC 394,SAO 192552,9.0,0.77
GC 395,SAO 248193,8.0,3.91
GC 396,SAO 166303,7.0,1.22
GC 398,SAO 232055,6.5,1.78
GC 399,SAO 232057,7.5,0.49
GC 400,SAO 147299,8.2,0.89
GC 401,SAO 166306,8.2,1.50
GC 402,SAO 147302,8.2,0.66
GC 403,SAO 258225,7.5,1.13
GC 405,SAO 232062,8.5,2.50
GC 406,SAO 128784,8.0,1.20
GC 407,SAO 232063,9.0,0.33
GC 409,SAO 128787,7.2,1.70
GC 410,SAO 215112,7.1,1.61
GC 411,SAO 192565,7.5,2.02
GC 412,SAO 128789,8.0,2.45
GC 413,SAO 147307,6.2,1.27
GC 414,SAO 192567,6.5,5.20
GC 415,SAO 128791,6.0,2.39
GC 416,SAO 192570,8.2,0.53
GC 417,SAO 232065,8.7,0.61
GC 418,SAO 215115,8.2,1.06
GC 419,SAO 166318,5.2,1.00
GC 420,SAO 248198,7.7,0.48
GC 421,SAO 192572,9.2,1.34
GC 423,SAO 215118,8.5,1.12
GC 424,SAO 192574,6.8,0.80
GC 425,SAO 215120,6.5,2.03
GC 426,SAO 232069,9.0,1.07
GC 427,SAO 215119,5.7,1.97
GC 428,SAO 166322,8.7,0.76
GC 429,SAO 166323,8.5,1.08
GC 430,SAO 215121,9.0,1.07
GC 431,SAO 147317,7.5,0.52
GC 432,SAO 232070,7.0,1.54
GC 433,SAO 147318,8.7,0.85
GC 434,SAO 128803,7.7,1.52
GC 435,SAO 215124,9.0,0.36
GC 436,SAO 215125,8.7,0.49
GC 437,SAO 232073,8.2,0.18
GC 438,SAO 215126,8.0,0.73
GC 439,SAO 215129,7.5,0.29
GC 440,SAO 166329,8.5,1.14
GC 441,SAO 128806,6.8,2.23
GC 442,SAO 215130,7.7,1.16
GC 443,SAO 215131,4.6,0.36
GC 444,SAO 192587,9.0,0.64
GC 445,SAO 232076,8.5,0.59
GC 446,SAO 232077,8.7,0.18
GC 447,SAO 192589,8.7,1.04
GC 448,SAO 166335,9.0,1.75
GC 449,SAO 232078,7.5,0.81
GC 450,SAO 147325,8.2,0.70
GC 451,SAO 248201,4.3,1.30
GC 452,SAO 248202,4.7,0.92
GC 453,SAO 255677,9.0,1.29
GC 454,SAO 166339,7.3,0.89
GC 455,SAO 255676,8.7,1.21
GC 456,SAO 192594,8.2,1.13
GC 457,SAO 166342,8.2,0.26
GC 458,SAO 232081,8.5,0.10
GC 459,SAO 166343,9.0,0.77
GC 460,SAO 248205,9.2,5.75
GC 461,SAO 166344,6.9,0.39
GC 462,SAO 192599,8.5,0.73
GC 463,SAO 192600,8.7,1.19
GC 464,SAO 128820,8.0,1.39
GC 465,SAO 192603,8.5,0.61
GC 466,SAO 166357,8.7,0.99
GC 467,SAO 248208,5.5,1.37
GC 468,SAO 128823,7.7,1.01
GC 469,SAO 215139,8.0,1.41
GC 470,SAO 166360,9.2,0.56
GC 471,SAO 192605,8.0,1.47
GC 472,SAO 166362,7.5,0.50
GC 473,SAO 166365,7.0,1.85
GC 474,SAO 192606,6.8,4.06
GC 475,SAO 166366,9.0,0.24
GC 476,SAO 166367,5.8,0.12
GC 477,SAO 192608,8.0,1.04
GC 478,SAO 192609,7.0,1.99
GC 479,SAO 232086,8.7,0.51
GC 480,SAO 232087,7.0,2.29
GC 481,SAO 128827,8.5,2.00
GC 482,SAO 215143,8.0,0.52
GC 483,SAO 192611,8.2,0.14
GC 484,SAO 248210,8.2,0.48
GC 485,SAO 192612,8.0,3.00
GC 486,SAO 248212,8.0,1.08
GC 487,SAO 192613,8.0,2.14
GC 488,SAO 192614,7.7,1.98
GC 490,SAO 215144,8.7,1.36
GC 491,SAO 255679,6.4,1.44
GC 492,SAO 128830,6.8,1.57
GC 493,SAO 128831,8.0,1.18
GC 494,SAO 128832,9.2,1.48
GC 495,SAO 232088,7.7,1.02
GC 496,SAO 215146,6.9,0.76
GC 497,SAO 232090,8.0,1.81
GC 499,SAO 166372,8.5,0.96
GC 500,SAO 215148,7.0,1.01
GC 501,SAO 232091,5.7,0.89
GC 502,SAO 192621,7.0,1.15
GC 503,SAO 248214,9.2,2.02
GC 504,SAO 166379,9.0,1.23
GC 505,SAO 128839,5.7,4.22
GC 506,SAO 166380,9.0,1.21
GC 507,SAO 166381,7.5,0.69
GC 508,SAO 128843,6.0,1.62
GC 509,SAO 248215,8.7,6.70
GC 510,SAO 166386,8.5,0.93
GC 511,SAO 232097,9.0,1.61
GC 512,SAO 166387,8.2,0.75
GC 513,SAO 232098,8.0,1.60
GC 514,SAO 232098,8.7,2.62
GC 516,SAO 215155,7.2,1.39
GC 517,SAO 128852,6.7,1.03
GC 518,SAO 232099,6.2,1.36
GC 519,SAO 215157,5.6,1.55
GC 520,SAO 147360,7.5,1.36
GC 521,SAO 166397,8.2,0.76
GC 522,SAO 215159,8.5,0.09
GC 523,SAO 192628,8.2,0.55
GC 524,SAO 166400,6.1,0.02
GC 525,SAO 166402,8.2,1.47
GC 526,SAO 215161,8.0,2.59
GC 527,SAO 192630,8.7,1.12
GC 528,SAO 248221,8.5,0.40
GC 529,SAO 215162,8.2,1.59
GC 530,SAO 215163,8.5,0.54
GC 531,SAO 192631,8.5,3.48
GC 532,SAO 232105,6.9,0.57
GC 533,SAO 166409,8.5,0.25
GC 534,SAO 255683,9.0,0.72
GC 535,SAO 166410,8.2,0.75
GC 536,SAO 166411,7.7,1.44
GC 537,SAO 128859,9.0,1.98
GC 538,SAO 128860,9.0,0.72
GC 539,SAO 215165,6.9,2.81
GC 540,SAO 166413,8.5,2.66
GC 541,SAO 232110,8.7,0.54
GC 543,SAO 255684,8.5,0.50
GC 544,SAO 166418,5.8,0.20
GC 545,SAO 255685,8.7,0.61
GC 546,SAO 248225,6.8,1.80
GC 547,SAO 255686,8.2,1.03
GC 548,SAO 215167,8.5,1.65
GC 549,SAO 147372,8.2,0.67
GC 550,SAO 192643,7.0,1.08
GC 551,SAO 192642,8.5,2.84
GC 552,SAO 166419,8.5,1.25
GC 553,SAO 248226,7.7,0.74
GC 554,SAO 166421,8.5,1.01
GC 555,SAO 232114,6.5,2.23
GC 556,SAO 128867,8.7,0.52
GC 557,SAO 166423,9.7,1.26
GC 558,SAO 128868,6.8,1.72
GC 559,SAO 232117,7.7,0.72
GC 560,SAO 166424,9.0,1.08
GC 561,SAO 232118,8.7,0.17
GC 562,SAO 166432,8.0,2.60
GC 563,SAO 215173,7.5,3.97
GC 564,SAO 255687,6.8,0.28
GC 565,SAO 232120,8.0,1.32
GC 566,SAO 166437,8.7,1.82
GC 567,SAO 192647,9.0,0.36
GC 568,SAO 166438,7.0,1.14
GC 570,SAO 166439,7.5,1.15
GC 571,SAO 215174,7.5,1.04
GC 572,SAO 166443,6.5,0.56
GC 573,SAO 215176,8.7,1.99
GC 574,SAO 166444,9.0,0.89
GC 575,SAO 255688,7.5,0.58
GC 576,SAO 248228,7.5,1.62
GC 577,SAO 166446,8.7,0.84
GC 578,SAO 232123,8.7,0.19
GC 579,SAO 192653,9.7,1.88
GC 580,SAO 192655,8.0,1.23
GC 581,SAO 232127,8.2,0.18
GC 582,SAO 215178,7.7,1.03
GC 583,SAO 215180,7.0,1.38
GC 584,SAO 232130,8.2,2.15
GC 585,SAO 232132,8.0,0.77
GC 586,SAO 215183,9.0,0.45
GC 587,SAO 232131,8.5,0.41
GC 588,SAO 166457,9.2,0.95
GC 589,SAO 166458,8.5,0.72
GC 590,SAO 232133,8.7,1.73
GC 591,SAO 192659,7.7,1.47
GC 592,SAO 147387,6.9,0.51
GC 593,SAO 232134,6.7,1.17
GC 594,SAO 255689,7.5,0.44
GC 595,SAO 166463,9.0,0.69
GC 597,SAO 166465,8.2,2.32
GC 598,SAO 215184,7.5,3.29
GC 599,SAO 255690,6.8,0.57
GC 600,SAO 192662,8.5,2.43
GC 601,SAO 192663,7.5,1.51
GC 602,SAO 215185,6.4,2.14
GC 603,SAO 166469,8.5,0.05
GC 604,SAO 192664,8.0,0.59
GC 607,SAO 147395,6.7,1.10
GC 608,SAO 166475,6.3,1.15
GC 609,SAO 232138,8.5,0.50
GC 610,SAO 166474,10.0,0.93
GC 611,SAO 192668,9.0,0.79
GC 612,SAO 128891,6.0,1.03
GC 613,SAO 166476,9.0,1.77
GC 614,SAO 192672,8.7,1.89
GC 615,SAO 192671,8.7,1.32
GC 616,SAO 166477,6.6,0.07
GC 617,SAO 232143,6.0,1.22
GC 618,SAO 232145,7.8,1.24
GC 619,SAO 215192,8.0,0.78
GC 620,SAO 192677,8.5,0.49
GC 621,SAO 232148,7.0,0.79
GC 622,SAO 255694,8.5,1.20
GC 623,SAO 166489,7.7,0.70
GC 624,SAO 192680,8.5,1.13
GC 625,SAO 166490,6.8,1.85
GC 626,SAO 215194,4.7,1.86
GC 628,SAO 166492,8.5,1.47
GC 629,SAO 248233,8.5,0.51
GC 630,SAO 215198,8.5,1.68
GC 631,SAO 147408,7.7,0.94
GC 632,SAO 215199,7.0,1.41
GC 633,SAO 232152,5.9,0.96
GC 634,SAO 166498,9.0,1.29
GC 635,SAO 258236,8.2,1.38
GC 636,SAO 232153,8.2,2.55
GC 637,SAO 232154,8.5,1.30
GC 638,SAO 232154,9.2,6.99
GC 639,SAO 258234,8.0,0.57
GC 640,SAO 166503,8.0,0.90
GC 641,SAO 147415,6.6,0.71
GC 642,SAO 192689,7.2,1.94
GC 643,SAO 215202,8.5,0.05
GC 644,SAO 128916,7.0,1.78
GC 645,SAO 192690,6.0,0.34
GC 646,SAO 258235,9.5,1.55
GC 647,SAO 232156,8.2,1.27
GC 648,SAO 232157,8.0,0.42
GC 650,SAO 128917,7.0,2.80
GC 651,SAO 232159,8.5,0.98
GC 652,SAO 248238,6.1,2.66
GC 653,SAO 248237,5.7,1.20
GC 654,SAO 192693,7.5,0.69
GC 656,SAO 128920,8.0,1.13
GC 657,SAO 147420,2.3,1.18
GC 658,SAO 248239,7.0,1.79
GC 659,SAO 215208,7.0,0.44
GC 660,SAO 215211,7.7,1.03
GC 661,SAO 147422,6.2,0.72
GC 662,SAO 232162,4.5,0.61
GC 663,SAO 192698,8.0,1.00
GC 664,SAO 147423,5.1,2.07
GC 665,SAO 166522,8.5,0.26
GC 666,SAO 192703,5.8,0.13
GC 667,SAO 166526,8.0,2.22
GC 668,SAO 215215,6.9,1.97
GC 669,SAO 166528,5.3,1.48
GC 670,SAO 215219,7.5,0.30
GC 671,SAO 192712,7.7,2.57
GC 672,SAO 215220,7.5,1.66
GC 673,SAO 147430,7.7,0.80
GC 674,SAO 232165,8.0,0.99
GC 675,SAO 128932,8.0,1.50
GC 676,SAO 232166,9.5,1.17
GC 677,SAO 232167,7.7,0.29
GC 678,SAO 258237,8.2,0.45
GC 680,SAO 192715,9.0,1.30
GC 681,SAO 215221,6.4,0.98
GC 682,SAO 166536,9.0,0.94
GC 683,SAO 128935,6.6,1.27
GC 684,SAO 248243,6.7,0.73
GC 685,SAO 147432,6.3,1.98
GC 686,SAO 232168,6.4,0.54
GC 687,SAO 248244,6.6,1.08
GC 688,SAO 147436,6.6,1.67
GC 689,SAO 166542,8.7,1.13
GC 690,SAO 255698,8.0,0.30
GC 691,SAO 215225,7.5,2.27
GC 692,SAO 248245,7.5,1.54
GC 693,SAO 255700,8.0,1.85
GC 694,SAO 215227,7.7,0.67
GC 695,SAO 255699,8.2,0.51
GC 696,SAO 192719,9.0,0.46
GC 697,SAO 215231,8.5,1.55
GC 698,SAO 215231,9.0,10.81
GC 699,SAO 232171,8.5,0.83
GC 700,SAO 258238,7.0,1.89
GC 701,SAO 192721,8.0,1.55
GC 702,SAO 215232,6.2,1.38
GC 703,SAO 215230,8.2,1.27
GC 704,SAO 166555,5.8,1.09
GC 705,SAO 192723,8.5,0.42
GC 706,SAO 232174,8.0,1.16
GC 707,SAO 166564,8.5,1.56
GC 708,SAO 192729,9.5,1.28
GC 709,SAO 192730,9.0,0.35
GC 710,SAO 166565,9.5,1.13
GC 711,SAO 192731,6.5,1.32
GC 712,SAO 192732,8.5,0.55
GC 713,SAO 255701,6.9,1.24
GC 714,SAO 166568,7.7,0.91
GC 715,SAO 232177,7.0,0.52
GC 716,SAO 248248,8.0,2.66
GC 717,SAO 192735,8.5,1.22
GC 718,SAO 232179,7.7,0.70
GC 719,SAO 232180,8.0,2.44
GC 720,SAO 232181,7.7,0.49
GC 722,SAO 166575,9.2,1.73
GC 723,SAO 192742,8.5,1.94
GC 724,SAO 166579,9.0,2.01
GC 725,SAO 147451,6.1,0.26
GC 726,SAO 128959,8.5,0.39
GC 728,SAO 192745,9.0,1.34
GC 729,SAO 192746,6.8,1.57
GC 731,SAO 166585,5.8,0.25
GC 732,SAO 166584,7.2,1.09
GC 733,SAO 166588,9.5,1.63
GC 734,SAO 192751,9.2,1.77
GC 735,SAO 166591,8.2,0.39
GC 736,SAO 192755,8.5,2.34
GC 737,SAO 166593,6.5,0.24
GC 739,SAO 166595,8.2,1.16
GC 740,SAO 166598,8.5,0.75
GC 741,SAO 232189,7.2,1.07
GC 742,SAO 192759,7.5,1.02
GC 743,SAO 166602,6.1,0.61
GC 744,SAO 215243,8.2,0.86
GC 745,SAO 215245,6.6,1.30
GC 746,SAO 147464,5.9,0.21
GC 747,SAO 215246,7.5,1.54
GC 748,SAO 166607,7.2,1.93
GC 749,SAO 166608,6.5,0.26
