index1,index2,mag,dist
GC 440,HD 2820,8.5,1.14
GC 441,HD 2830,6.8,2.23
GC 442,HD 2822,7.7,1.16
GC 443,HD 2834,4.6,0.36
GC 444,HD 2833,9.0,0.64
GC 445,HD 2848,8.5,0.59
GC 446,HD 2847,8.7,0.18
GC 447,HD 2862,8.7,1.04
GC 448,HD 2861,9.0,1.75
GC 449,HD 2871,7.5,0.81
GC 450,HD 2894,8.2,0.70
GC 451,HD 2884,4.3,1.30
GC 452,HD 2885,4.7,0.92
GC 453,HD 2898,9.0,1.29
GC 454,HD 2916,7.3,0.89
GC 455,HD 2899,8.7,1.21
GC 456,HD 2936,8.2,1.13
GC 457,HD 2949,8.2,0.26
GC 458,HD 2950,8.5,0.10
GC 459,HD 2948,9.0,0.77
GC 461,HD 2947,6.9,0.39
GC 462,HD 2970,8.5,0.73
GC 463,HD 2980,8.7,1.19
GC 464,HD 2995,8.0,1.39
GC 465,HD 3012,8.5,0.61
GC 466,HD 3010,8.7,0.99
GC 467,HD 3003,5.5,1.37
GC 468,HD 3024,7.7,1.01
GC 469,HD 3025,8.0,1.41
GC 470,HD 3044,9.2,0.56
GC 471,HD 3032,8.0,1.47
GC 472,HD 3045,7.5,0.50
GC 474,HD 3047,6.8,4.06
GC 475,HD 3058,9.0,0.24
GC 476,HD 3059,5.8,0.12
GC 477,HD 3061,8.0,1.04
GC 478,HD 3074,7.0,1.99
GC 479,HD 3076,8.7,0.51
GC 480,HD 3075,7.0,2.29
GC 481,HD 3090,8.5,2.00
GC 482,HD 3085,8.0,0.52
GC 483,HD 3084,8.2,0.14
GC 484,HD 3086,8.2,0.48
GC 485,HD 3092,8.0,3.00
GC 486,HD 3093,8.0,1.08
GC 487,HD 3091,8.0,2.14
GC 488,HD 3101,7.7,1.98
GC 489,HD 3096,9.0,0.44
GC 490,HD 3111,8.7,1.36
GC 491,HD 3112,6.4,1.44
GC 492,HD 3126,6.8,1.57
GC 493,HD 3125,8.0,1.18
GC 495,HD 3128,7.7,1.02
GC 496,HD 3136,6.9,0.76
GC 497,HD 3137,8.0,1.81
GC 498,HD 3133,9.2,1.15
GC 499,HD 3134,8.5,0.96
GC 500,HD 3145,7.0,1.01
GC 501,HD 3158,5.7,0.89
GC 502,HD 3173,7.0,1.15
GC 503,HD 3175,9.2,2.02
GC 504,HD 3186,9.0,1.23
GC 505,HD 3196,5.7,4.22
GC 506,HD 3188,9.0,1.21
GC 507,HD 3187,7.5,0.69
GC 508,HD 3229,6.0,1.62
GC 509,HD 3222,8.7,6.70
GC 510,HD 3234,8.5,0.93
GC 511,HD 3238,9.0,1.61
GC 512,HD 3244,8.2,0.75
GC 513,HD 3245,8.0,1.60
GC 514,HD 3245,8.7,2.62
GC 515,HD 3258,9.2,2.17
GC 516,HD 3277,7.2,1.39
GC 517,HD 3296,6.7,1.03
GC 518,HD 3303,6.2,1.36
GC 519,HD 3302,5.6,1.55
GC 520,HD 3325,7.5,1.36
GC 521,HD 3313,8.2,0.76
GC 523,HD 3327,8.2,0.55
GC 524,HD 3326,6.1,0.02
GC 525,HD 3338,8.2,1.47
GC 526,HD 3359,8.0,2.59
GC 527,HD 3356,8.7,1.12
GC 528,HD 3341,8.5,0.40
GC 529,HD 3358,8.2,1.59
GC 531,HD 3365,8.5,3.48
GC 532,HD 3375,6.9,0.57
GC 533,HD 3388,8.5,0.25
GC 534,HD 3376,9.0,0.72
GC 535,HD 3389,8.2,0.75
GC 536,HD 3404,7.7,1.44
GC 537,HD 3413,9.0,1.98
GC 538,HD 3415,9.0,0.72
GC 539,HD 3405,6.9,2.81
GC 540,HD 3403,8.5,2.66
GC 541,HD 3418,8.7,0.54
GC 542,HD 3395,8.0,1.90
GC 543,HD 3407,8.5,0.50
GC 544,HD 3443,5.8,0.20
GC 545,HD 3427,8.7,0.61
GC 546,HD 3444,6.8,1.80
GC 547,HD 3439,8.2,1.03
GC 549,HD 3458,8.2,0.67
GC 550,HD 3460,7.0,1.08
GC 551,HD 3459,8.5,2.84
GC 552,HD 3471,8.5,1.25
GC 553,HD 3463,7.7,0.74
GC 554,HD 3479,8.5,1.01
GC 555,HD 3488,6.5,2.23
GC 556,HD 3505,8.7,0.52
GC 558,HD 3512,6.8,1.72
GC 559,HD 3509,7.7,0.72
GC 560,HD 3507,9.0,1.08
GC 561,HD 3517,8.7,0.17
GC 562,HD 3522,8.0,2.60
GC 563,HD 3552,7.5,3.97
GC 564,HD 3528,6.8,0.28
GC 565,HD 3562,8.0,1.32
GC 566,HD 3559,8.7,1.82
GC 567,HD 3560,9.0,0.36
GC 568,HD 3580,7.0,1.14
GC 570,HD 3581,7.5,1.15
GC 571,HD 3598,7.5,1.04
GC 572,HD 3605,6.5,0.56
GC 573,HD 3608,8.7,1.99
GC 575,HD 3601,7.5,0.58
GC 576,HD 3611,7.5,1.62
GC 577,HD 3622,8.7,0.84
GC 580,HD 3632,8.0,1.23
GC 581,HD 3635,8.2,0.18
GC 582,HD 3646,7.7,1.03
GC 583,HD 3666,7.0,1.38
GC 584,HD 3669,8.2,2.15
GC 585,HD 3670,8.0,0.77
GC 586,HD 3667,9.0,0.45
GC 587,HD 3680,8.5,0.41
GC 588,HD 3679,9.2,0.95
GC 589,HD 3678,8.5,0.72
GC 590,HD 3697,8.7,1.73
GC 591,HD 3695,7.7,1.47
GC 592,HD 3708,6.9,0.51
GC 593,HD 3698,6.7,1.17
GC 594,HD 3689,7.5,0.44
GC 595,HD 3709,9.0,0.69
GC 597,HD 3722,8.2,2.32
GC 598,HD 3737,7.5,3.29
GC 599,HD 3719,6.8,0.57
GC 600,HD 3736,8.5,2.43
GC 601,HD 3735,7.5,1.51
GC 602,HD 3750,6.4,2.14
GC 603,HD 3760,8.5,0.05
GC 604,HD 3762,8.0,0.59
GC 605,HD 3775,10.0,6.67
GC 606,HD 3775,9.5,0.86
GC 607,HD 3794,6.7,1.10
GC 608,HD 3795,6.3,1.15
GC 609,HD 3797,8.5,0.50
GC 611,HD 3796,9.0,0.79
GC 612,HD 3807,6.0,1.03
GC 613,HD 3808,9.0,1.77
GC 614,HD 3810,8.7,1.89
GC 615,HD 3811,8.7,1.32
GC 616,HD 3809,6.6,0.07
GC 617,HD 3823,6.0,1.22
GC 618,HD 3853,7.8,1.24
GC 619,HD 3867,8.0,0.78
GC 620,HD 3866,8.5,0.49
GC 621,HD 3888,7.0,0.79
GC 622,HD 3880,8.5,1.20
GC 623,HD 3909,7.7,0.70
GC 624,HD 3918,8.5,1.13
GC 625,HD 3917,6.8,1.85
GC 626,HD 3919,4.7,1.86
GC 627,HD 3921,9.0,0.75
GC 628,HD 3930,8.5,1.47
GC 629,HD 3922,8.5,0.51
GC 630,HD 3967,8.5,1.68
GC 631,HD 3975,7.7,0.94
GC 632,HD 3979,7.0,1.41
GC 633,HD 3980,5.9,0.96
GC 634,HD 3997,9.0,1.29
GC 635,HD 3948,8.2,1.38
GC 636,HD 4000,8.2,2.55
GC 639,HD 3913,8.0,0.57
GC 640,HD 4036,8.0,0.90
GC 641,HD 4048,6.6,0.71
GC 642,HD 4053,7.2,1.94
GC 643,HD 4055,8.5,0.05
GC 644,HD 4061,7.0,1.78
GC 645,HD 4065,6.0,0.34
GC 646,HD 3988,9.5,1.55
GC 647,HD 4082,8.2,1.27
GC 648,HD 4083,8.0,0.42
GC 649,HD 4067,9.0,0.99
GC 650,HD 4097,7.0,2.80
GC 651,HD 4084,8.5,0.98
GC 652,HD 4088,6.1,2.66
GC 653,HD 4089,5.7,1.20
GC 654,HD 4113,7.5,0.69
GC 655,HD 4090,8.2,0.63
GC 656,HD 4120,8.0,1.13
GC 657,HD 4128,2.3,1.18
GC 658,HD 4125,7.0,1.79
GC 659,HD 4130,7.0,0.44
GC 660,HD 4138,7.7,1.03
GC 661,HD 4145,6.2,0.72
GC 662,HD 4150,4.5,0.61
GC 663,HD 4169,8.0,1.00
GC 664,HD 4188,5.1,2.07
GC 665,HD 4198,8.5,0.26
GC 666,HD 4211,5.8,0.13
GC 667,HD 4208,8.0,2.22
GC 668,HD 4228,6.9,1.97
GC 669,HD 4247,5.3,1.48
GC 670,HD 4251,7.5,0.30
GC 671,HD 4261,7.7,2.57
GC 672,HD 4262,7.5,1.66
GC 673,HD 4272,7.7,0.80
GC 674,HD 4263,8.0,0.99
GC 675,HD 4271,8.0,1.50
GC 676,HD 4264,9.5,1.17
GC 677,HD 4265,7.7,0.29
GC 678,HD 4152,8.2,0.45
GC 679,HD 4252,8.7,0.49
GC 680,HD 4291,9.0,1.30
GC 681,HD 4293,6.4,0.98
GC 682,HD 4289,9.0,0.94
GC 683,HD 4301,6.6,1.27
GC 684,HD 4294,6.7,0.73
GC 685,HD 4307,6.3,1.98
GC 686,HD 4304,6.4,0.54
GC 687,HD 4308,6.6,1.08
GC 688,HD 4338,6.6,1.67
GC 689,HD 4340,8.7,1.13
GC 690,HD 4309,8.0,0.30
GC 691,HD 4343,7.5,2.27
GC 692,HD 4332,7.5,1.54
GC 693,HD 4333,8.0,1.85
GC 694,HD 4357,7.7,0.67
GC 695,HD 4319,8.2,0.51
GC 696,HD 4367,9.0,0.46
GC 699,HD 4369,8.5,0.83
GC 700,HD 4229,7.0,1.89
GC 701,HD 4390,8.0,1.55
GC 702,HD 4391,6.2,1.38
GC 703,HD 4392,8.2,1.27
GC 704,HD 4398,5.8,1.09
GC 705,HD 4418,8.5,0.42
GC 706,HD 4402,8.0,1.16
GC 707,HD 4452,8.5,1.56
GC 708,HD 4454,9.5,1.28
GC 709,HD 4455,9.0,0.35
GC 711,HD 4471,6.5,1.32
GC 712,HD 4486,8.5,0.55
GC 713,HD 4438,6.9,1.24
GC 714,HD 4507,7.7,0.91
GC 715,HD 4496,7.0,0.52
GC 716,HD 4510,8.0,2.66
GC 717,HD 4518,8.5,1.22
GC 718,HD 4520,7.7,0.70
GC 719,HD 4521,8.0,2.44
GC 720,HD 4545,7.7,0.49
GC 721,HD 4511,9.2,2.03
GC 722,HD 4555,9.2,1.73
GC 723,HD 4573,8.5,1.94
GC 724,HD 4572,9.0,2.01
GC 725,HD 4585,6.1,0.26
GC 726,HD 4593,8.5,0.39
GC 727,HD 4597,8.5,0.07
GC 728,HD 4596,9.0,1.34
GC 729,HD 4595,6.8,1.57
GC 730,HD 4590,8.5,2.17
GC 731,HD 4622,5.8,0.25
GC 732,HD 4623,7.2,1.09
GC 733,HD 4641,9.5,1.63
GC 735,HD 4672,8.2,0.39
GC 736,HD 4680,8.5,2.34
GC 737,HD 4691,6.5,0.24
GC 739,HD 4690,8.2,1.16
GC 740,HD 4707,8.5,0.75
GC 741,HD 4709,7.2,1.07
GC 742,HD 4723,7.5,1.02
GC 743,HD 4732,6.1,0.61
GC 744,HD 4738,8.2,0.86
GC 745,HD 4737,6.6,1.30
GC 746,HD 4730,5.9,0.21
GC 747,HD 4751,7.5,1.54
GC 748,HD 4747,7.2,1.93
GC 749,HD 4772,6.5,0.26
GC 750,HD 4781,8.0,1.22
GC 751,HD 4774,8.2,1.27
GC 752,HD 4790,7.7,3.32
GC 753,HD 4785,7.5,0.51
GC 754,HD 4795,9.0,0.95
GC 755,HD 4808,8.2,0.17
GC 756,HD 4809,8.5,2.02
GC 757,HD 4813,5.5,0.96
GC 758,HD 4814,8.0,0.69
GC 759,HD 4849,6.7,1.51
GC 760,HD 4848,8.0,0.56
GC 762,HD 4815,5.6,1.43
GC 763,HD 4860,7.2,0.35
GC 764,HD 4876,9.0,1.36
GC 765,HD 4915,7.2,1.41
GC 766,HD 4910,8.7,0.08
GC 767,HD 4918,8.7,1.00
GC 768,HD 4893,8.2,0.64
GC 769,HD 4919,5.6,1.81
GC 770,HD 4939,6.9,1.15
GC 771,HD 4965,7.0,1.00
GC 772,HD 4921,8.7,0.72
GC 774,HD 4973,8.0,0.69
GC 775,HD 4975,6.9,2.57
GC 776,HD 4983,9.0,2.02
GC 777,HD 5000,8.0,0.92
GC 779,HD 5024,8.7,2.75
GC 780,HD 5042,6.9,1.37
GC 781,HD 5043,8.2,1.67
GC 782,HD 4863,7.5,1.59
GC 783,HD 5059,9.5,3.69
GC 784,HD 5059,8.7,1.22
GC 785,HD 5062,7.7,1.77
GC 786,HD 5044,9.0,0.39
GC 787,HD 5067,8.5,0.81
GC 788,HD 5028,6.8,0.42
GC 789,HD 5080,8.0,0.61
GC 790,HD 5098,9.0,12.10
GC 791,HD 5098,5.7,1.16
GC 792,HD 5112,5.2,1.29
