index1,index2,mag,dist
CD -52°10559,PPM 329855,8.0,19.12
CD -58°8671,PPM 329857,9.5,10.00
CD -53°9468,PPM 329860,7.1,6.83
CD -53°9469,PPM 329861,8.7,4.37
CD -52°10561,PPM 329862,9.9,25.32
CD -55°9425,PPM 329864,9.7,12.96
CD -55°9426,PPM 329865,9.3,20.56
CD -53°9472,PPM 329867,8.8,8.99
CD -53°9473,PPM 329868,9.0,13.03
CD -60°8155,PPM 329869,9.1,16.59
CD -59°8250,PPM 329871,8.6,14.66
CD -52°10566,PPM 329874,9.7,21.20
CD -57°8931,PPM 329875,9.0,4.76
CD -52°10567,PPM 329876,10.5,16.58
CD -58°8675,PPM 329879,9.5,2.63
CD -57°8937,PPM 329880,9.4,28.27
CD -58°8676,PPM 329881,8.2,3.45
CD -59°8254,PPM 329882,8.9,14.73
CD -54°9689,PPM 329885,8.8,24.61
CD -56°8914,PPM 329886,9.0,6.29
CD -52°10573,PPM 329889,8.4,24.86
CD -57°8942,PPM 329891,8.3,12.23
CD -55°9439,PPM 329892,8.5,20.93
CD -58°8678,PPM 329893,8.5,19.48
CD -60°8160,PPM 329894,9.5,19.46
CD -59°8256,PPM 329895,9.8,19.93
CD -57°8943,PPM 329897,9.7,14.32
CD -60°8163,PPM 329898,8.7,16.25
CD -54°9692,PPM 329899,8.3,7.98
CD -58°8681,PPM 329900,10.0,28.96
CD -53°9487,PPM 329905,10.3,6.81
CD -52°10577,PPM 329906,7.5,5.76
CD -57°8945,PPM 329907,7.8,36.54
CD -54°9693,PPM 329908,9.0,11.82
CD -53°9490,PPM 329909,9.6,21.21
CD -60°8166,PPM 329912,8.0,15.75
CD -52°10580,PPM 329914,7.2,11.91
CD -56°8921,PPM 329915,10.0,4.59
CD -57°8946,PPM 329916,9.6,9.71
CD -60°8167,PPM 329918,8.3,5.50
CD -57°8948,PPM 329919,7.2,37.13
CD -55°9445,PPM 329920,9.9,19.61
CD -58°8682,PPM 329922,8.6,19.61
CD -53°9494,PPM 329924,8.3,0.88
CD -56°8926,PPM 329926,9.1,31.25
CD -54°9696,PPM 329927,9.6,28.63
CD -53°1,PPM 329929,8.2,14.81
CD -56°2,PPM 329935,9.8,42.64
