index1,index2,mag,dist
G 258,PPM 351876,9.0,2.39
G 259,PPM 366947,9.5,0.82
G 261,PPM 366953,9.5,1.76
G 262,PPM 351883,9.5,1.59
G 263,PPM 351886,9.5,1.09
G 264,PPM 351884,10.0,3.53
G 265,PPM 783707,10.0,3.55
G 266,PPM 351889,9.2,0.62
G 267,PPM 375947,9.9,1.90
G 268,PPM 351894,10.0,0.34
G 269,PPM 351897,10.0,6.53
G 270,PPM 366960,9.2,0.70
G 271,PPM 366965,7.2,0.71
G 272,PPM 351902,9.2,1.41
G 273,PPM 351903,10.0,1.54
G 274,PPM 375934,9.8,1.78
G 275,PPM 366961,9.5,2.90
G 276,PPM 366967,9.0,0.39
G 277,PPM 351908,10.0,0.33
G 278,PPM 375951,9.0,2.77
G 279,PPM 375949,8.9,1.83
G 280,PPM 366969,8.8,1.63
G 281,PPM 351913,8.7,0.59
G 282,PPM 351912,10.0,5.03
G 283,PPM 351915,10.0,1.64
G 284,PPM 366975,10.0,1.60
G 285,PPM 366971,10.0,1.06
G 286,PPM 788424,10.0,2.94
G 287,PPM 783708,9.0,4.70
G 288,PPM 351918,9.0,1.50
G 289,PPM 351923,10.0,0.91
G 290,PPM 366977,9.7,2.63
G 291,PPM 366982,10.0,0.91
G 292,PPM 351926,10.0,0.83
G 293,PPM 375948,9.7,2.16
G 294,PPM 366979,8.0,0.95
G 295,PPM 366978,9.5,1.42
G 296,PPM 366976,10.0,3.39
G 297,PPM 375954,9.5,2.49
G 298,PPM 351929,10.0,2.25
G 299,PPM 366981,8.0,1.53
G 300,PPM 351932,7.0,3.29
G 301,PPM 366983,9.0,2.60
G 302,PPM 366985,9.2,1.93
G 303,PPM 351933,10.0,2.52
G 304,PPM 375950,10.0,1.93
G 305,PPM 351931,8.2,1.44
G 306,PPM 351935,10.0,2.50
G 307,PPM 366989,10.0,1.33
G 308,PPM 375958,9.5,2.12
G 309,PPM 375955,10.0,0.52
G 310,PPM 366984,10.0,2.33
G 311,PPM 366987,7.0,0.52
G 312,PPM 351946,10.0,5.52
G 313,PPM 351942,9.5,0.98
G 314,PPM 351944,9.0,0.74
G 315,PPM 351949,7.5,3.54
G 316,PPM 366992,8.0,0.38
G 317,PPM 366996,10.0,2.46
G 318,PPM 783712,9.2,2.61
G 319,PPM 351950,10.0,1.09
G 320,PPM 366991,9.2,1.83
G 321,PPM 366988,10.0,3.56
G 322,PPM 367000,10.0,2.29
G 323,PPM 366999,8.2,0.99
G 324,PPM 375959,9.5,0.89
G 325,PPM 351953,10.0,4.07
G 326,PPM 367001,7.0,0.69
G 327,PPM 367005,9.0,1.37
G 328,PPM 367005,9.0,1.96
G 329,PPM 351956,11.0,5.23
G 330,PPM 367003,9.0,4.59
G 331,PPM 351956,9.7,2.22
G 332,PPM 351959,9.5,1.52
G 333,PPM 788429,10.0,2.50
G 334,PPM 375952,10.0,4.40
G 335,PPM 351958,10.0,0.84
G 336,PPM 351960,9.8,1.13
G 337,PPM 367008,9.5,2.68
G 338,PPM 375960,10.5,0.62
G 339,PPM 367004,9.0,0.97
G 340,PPM 367009,10.0,2.29
G 341,PPM 375965,8.8,2.00
G 342,PPM 788426,10.0,4.63
G 343,PPM 367006,10.0,0.82
G 344,PPM 367011,9.5,2.17
G 345,PPM 375961,9.5,1.51
G 346,PPM 351967,9.0,2.58
G 347,PPM 783714,9.5,2.00
