index1,index2,mag,dist
56G Aps,CPD -74°1610,6.4,4.04
57G Aps,CPD -69°2715,7.0,6.53
iota Aps,CPD -69°2719,5.8,6.53
59G Aps,CPD -80°828,6.4,2.41
zeta Aps,CPD -67°3310,5.4,5.71
61G Aps,CPD -67°3343,7.0,2.84
62G Aps,CPD -72°2086,6.6,6.00
63G Aps,CPD -76°1226,6.3,6.00
64G Aps,CPD -77°1277,6.9,6.00
65G Aps,CPD -81°799,7.0,0.00
66G Aps,CPD -75°1410,6.0,6.27
67G Aps,CPD -73°1888,6.1,7.33
97G Aqr,CPD -24°7292,6.9,4.10
108G Aqr,CPD -22°8143,7.0,8.16
35 Aqr,CPD -19°8171,5.9,16.51
113G Aqr,CPD -24°7321,6.6,2.73
119G Aqr,CPD -21°8071,6.4,1.39
41 Aqr,CPD -21°8078,5.8,5.57
124G Aqr,CPD -24°7338,6.9,4.09
126G Aqr,CPD -23°8132,6.7,17.53
47 Aqr,CPD -22°8203,5.6,0.00
49 Aqr,CPD -25°7453,5.9,8.13
143G Aqr,CPD -20°8350,7.0,9.81
144G Aqr,CPD -24°7353,6.3,5.47
upsilon Aqr,CPD -21°8149,5.7,9.78
162G Aqr,CPD -24°7365,6.2,2.73
170G Aqr,CPD -24°7378,6.9,5.47
g1 Aqr,CPD -19°8294,4.9,12.73
g2 Aqr,CPD -20°8408,5.4,16.60
182G Aqr,CPD -23°8236,7.0,6.16
184G Aqr,CPD -19°8314,6.8,16.65
189G Aqr,CPD -19°8317,7.0,2.82
194G Aqr,CPD -23°8250,6.8,12.08
196G Aqr,CPD -20°8425,6.6,11.22
200G Aqr,CPD -23°8262,6.7,8.14
203G Aqr,CPD -19°8337,7.0,8.25
205G Aqr,CPD -21°8219,6.5,9.77
c1 Aqr,CPD -24°7427,4.4,6.15
c2 Aqr,CPD -21°8230,3.7,11.14
c3 Aqr,CPD -23°8278,4.9,10.22
b1 Aqr,CPD -20°8477,3.9,1.40
233G Aqr,CPD -22°8355,6.8,11.41
234G Aqr,CPD -19°8384,6.9,8.49
b2 Aqr,CPD -21°8259,4.4,16.40
236G Aqr,CPD -22°8364,7.0,6.61
100 Aqr,CPD -22°8374,6.3,2.78
b3 Aqr,CPD -21°8272,4.5,1.39
i1 Aqr,CPD -18°486,5.2,7.36
i2 Aqr,CPD -19°8418,5.4,9.91
i3 Aqr,CPD -19°8426,5.1,2.83
272G Aqr,CPD -19°8429,7.0,9.91
274G Aqr,CPD -24°7497,6.3,6.15
1G Ara,CPD -60°6594,6.5,7.33
2G Ara,CPD -60°6603,6.8,6.18
3G Ara,CPD -51°9815,6.8,12.04
4G Ara,CPD -48°8703,5.6,1.99
5G Ara,CPD -49°9528,6.0,2.93
6G Ara,CPD -45°8091,6.6,3.14
7G Ara,CPD -52°10161,6.6,1.81
8G Ara,CPD -58°6889,6.1,7.18
9G Ara,CPD -58°6893,6.0,7.92
10G Ara,CPD -46°8205,6.8,3.11
11G Ara,CPD -48°8811,7.0,2.00
12G Ara,CPD -45°8142,6.9,10.31
eta Ara,CPD -58°6906,3.8,6.00
14G Ara,CPD -52°10224,6.8,6.00
15G Ara,CPD -49°9629,6.8,12.58
16G Ara,CPD -57°8157,6.5,7.22
17G Ara,CPD -63°4032,6.4,6.90
18G Ara,CPD -49°9665,7.0,3.90
19G Ara,CPD -65°3377,7.0,6.79
20G Ara,CPD -60°6676,6.9,3.71
21G Ara,CPD -50°9756,6.9,0.95
22G Ara,CPD -52°10333,6.6,8.16
zeta Ara,CPD -55°7766,3.2,1.69
24G Ara,CPD -50°9770,6.0,6.08
epsilon1Ara,CPD -52°10372,4.2,8.09
26G Ara,CPD -54°7947,6.5,8.57
27G Ara,CPD -56°7940,6.9,8.36
28G Ara,CPD -58°6964,6.4,9.82
29G Ara,CPD -48°8957,6.4,4.97
30G Ara,CPD -50°9796,7.0,7.64
epsilon2Ara,CPD -53°8316,5.9,6.27
32G Ara,CPD -57°8265,6.2,10.04
33G Ara,CPD -46°8369,6.6,3.07
34G Ara,CPD -61°5842,6.7,6.99
35G Ara,CPD -57°8347,7.0,0.80
36G Ara,CPD -67°3296,6.4,12.68
37G Ara,CPD -46°8423,7.0,7.22
38G Ara,CPD -48°9039,6.6,2.97
