index1,index2,dist
W 85,PPM 208597,4.19
W 86,PPM 208603,9.10
W 87,PPM 208610,1.66
W 88,PPM 208618,2.59
W 89,PPM 242692,5.70
W 90,PPM 242694,3.48
W 91,PPM 208622,0.99
W 92,PPM 242697,2.75
W 93,PPM 242701,3.34
W 94,PPM 242702,6.44
W 95,PPM 242705,8.49
W 96,PPM 242711,4.51
W 97,PPM 242714,6.08
W 98,PPM 242716,1.03
W 99,PPM 208648,0.96
W 100,PPM 242720,10.81
W 101,PPM 208649,2.86
W 102,PPM 242725,3.27
W 103,PPM 208652,10.97
W 104,PPM 242726,3.17
W 105,PPM 208659,5.60
W 106,PPM 208660,4.45
W 107,PPM 208664,7.62
W 108,PPM 242737,5.70
W 109,PPM 242742,5.63
W 110,PPM 208667,2.17
W 111,PPM 208672,2.74
W 112,PPM 242747,7.29
W 113,PPM 242751,5.47
W 114,PPM 242755,1.95
W 115,PPM 208684,2.03
W 116,PPM 242756,1.64
W 117,PPM 242758,3.13
W 118,PPM 242762,5.59
W 119,PPM 242760,6.00
W 120,PPM 242765,0.51
W 121,PPM 242767,2.54
W 122,PPM 242769,5.02
W 123,PPM 242772,1.25
W 124,PPM 242775,1.78
W 125,PPM 208705,1.33
W 126,PPM 208712,3.16
W 127,PPM 208715,1.61
W 128,PPM 208717,3.23
W 129,PPM 208721,5.68
W 130,PPM 242785,2.65
W 131,PPM 208727,1.96
W 132,PPM 242788,3.77
W 133,PPM 242790,3.18
W 134,PPM 242794,8.60
W 135,PPM 208740,3.19
W 136,PPM 208749,4.43
W 137,PPM 208750,2.74
W 138,PPM 242800,3.85
W 139,PPM 242803,3.72
W 140,PPM 242802,4.44
W 141,PPM 242801,6.76
W 142,PPM 242804,3.52
W 143,PPM 242806,2.53
W 144,PPM 242810,2.72
W 145,PPM 208764,4.77
W 146,PPM 242811,3.13
W 147,PPM 208767,1.20
W 148,PPM 208770,4.43
W 149,PPM 208769,2.99
W 150,PPM 208772,0.63
W 151,PPM 208776,2.93
W 152,PPM 242818,1.70
W 153,PPM 208778,2.79
W 154,PPM 208780,0.97
W 155,PPM 208779,1.28
W 156,PPM 242824,2.22
W 157,PPM 208788,4.04
W 158,PPM 242828,5.75
W 159,PPM 208789,1.23
W 160,PPM 208795,2.30
W 161,PPM 242836,2.61
W 162,PPM 208800,4.24
W 163,PPM 242835,9.62
W 164,PPM 242842,2.33
W 165,PPM 242845,2.70
W 166,PPM 242846,2.14
W 167,PPM 208817,0.43
W 168,PPM 242851,8.59
W 169,PPM 242850,3.17
W 170,PPM 208825,7.06
W 171,PPM 242852,3.69
W 172,PPM 242853,11.48
W 173,PPM 208832,4.79
W 174,PPM 242855,1.57
W 175,PPM 242858,8.09
W 176,PPM 242860,1.93
W 177,PPM 242863,2.74
W 178,PPM 242867,3.69
W 179,PPM 242868,1.97
W 180,PPM 242871,1.28
W 181,PPM 242872,9.21
W 182,PPM 208851,1.71
W 183,PPM 242876,11.49
W 184,PPM 242877,15.50
W 185,PPM 242879,4.81
W 186,PPM 208862,1.68
W 187,PPM 242882,5.60
W 188,PPM 208867,1.67
W 189,PPM 242885,1.61
W 190,PPM 208881,5.10
W 191,PPM 208886,4.48
W 192,PPM 242890,7.34
W 193,PPM 242894,3.79
W 194,PPM 208892,3.17
W 195,PPM 208895,4.39
W 196,PPM 242897,1.30
W 197,PPM 208896,2.18
W 198,PPM 208901,3.09
W 199,PPM 242901,3.76
W 200,PPM 242902,5.78
W 201,PPM 242909,2.92
W 202,PPM 208916,4.43
W 203,PPM 242916,4.77
W 204,PPM 208924,1.21
W 205,PPM 208932,3.63
W 206,PPM 242927,1.57
W 207,PPM 208938,2.16
W 208,PPM 242931,7.35
W 209,PPM 242933,3.88
W 210,PPM 242935,8.76
W 211,PPM 242940,3.57
W 212,PPM 242944,0.70
W 213,PPM 208949,3.31
W 214,PPM 208957,5.31
W 215,PPM 242949,3.11
W 216,PPM 242957,3.60
W 217,PPM 208966,4.63
W 218,PPM 208969,1.38
W 219,PPM 242958,11.44
W 220,PPM 242962,5.16
W 221,PPM 242961,1.15
W 222,PPM 208982,1.80
W 223,PPM 276159,8.31
W 224,PPM 208981,5.86
W 225,PPM 208987,2.45
W 226,PPM 242970,6.55
W 227,PPM 242975,2.03
W 228,PPM 242976,17.63
W 229,PPM 242979,2.24
W 230,PPM 242980,11.09
W 231,PPM 242981,1.68
W 232,PPM 209000,3.68
W 233,PPM 209003,3.75
W 234,PPM 242984,7.18
W 235,PPM 242987,1.66
W 236,PPM 242988,1.29
W 237,PPM 242991,1.72
W 238,PPM 209018,3.94
W 239,PPM 209020,6.51
W 240,PPM 209019,0.57
W 241,PPM 209022,2.29
W 242,PPM 209025,4.27
W 243,PPM 209030,1.28
W 244,PPM 243002,3.31
W 245,PPM 243001,2.50
W 246,PPM 243006,2.83
W 247,PPM 243005,2.47
W 248,PPM 243016,6.04
W 249,PPM 209042,6.29
W 250,PPM 243018,6.17
W 251,PPM 209044,2.95
W 252,PPM 243021,4.04
W 253,PPM 243022,4.57
W 254,PPM 243024,4.51
W 255,PPM 243025,3.13
W 256,PPM 243027,9.00
W 257,PPM 209059,0.77
W 258,PPM 209063,1.58
W 259,PPM 243039,2.88
W 260,PPM 209078,4.49
W 261,PPM 243051,2.69
W 262,PPM 243047,6.07
W 263,PPM 209085,1.90
W 264,PPM 243053,2.54
W 265,PPM 243056,2.10
W 266,PPM 243061,4.07
W 267,PPM 209099,0.67
W 268,PPM 243062,1.47
W 269,PPM 209101,2.07
W 270,PPM 243065,3.18
W 271,PPM 209104,1.82
W 272,PPM 243067,2.68
W 273,PPM 243070,3.85
W 274,PPM 243072,2.04
W 275,PPM 243078,3.68
W 276,PPM 243076,9.02
W 277,PPM 209113,4.65
W 278,PPM 243081,3.28
W 279,PPM 243084,21.01
W 280,PPM 243089,2.67
W 281,PPM 209121,4.81
W 282,PPM 243093,15.40
W 283,PPM 209123,2.10
W 284,PPM 243101,0.91
W 285,PPM 209141,0.99
W 286,PPM 209142,4.48
W 287,PPM 243110,2.60
W 288,PPM 209143,3.46
W 289,PPM 243108,4.99
W 290,PPM 243109,15.19
W 291,PPM 243111,4.82
W 292,PPM 243113,5.29
W 293,PPM 243117,2.11
W 294,PPM 243118,8.70
W 295,PPM 209158,11.25
W 296,PPM 243124,1.77
W 297,PPM 243125,0.73
W 298,PPM 209170,1.43
W 299,PPM 243127,2.82
W 300,PPM 209177,4.09
W 302,PPM 243137,4.32
W 303,PPM 243139,13.61
W 304,PPM 209187,5.26
W 305,PPM 243146,4.51
W 306,PPM 243148,1.58
W 307,PPM 209195,4.18
W 308,PPM 243149,5.48
W 309,PPM 243153,2.99
W 310,PPM 209199,4.77
W 311,PPM 243158,3.40
W 312,PPM 243160,3.08
W 313,PPM 209204,7.73
W 314,PPM 243163,2.48
W 315,PPM 209214,2.72
W 316,PPM 276305,9.23
W 317,PPM 243172,4.89
W 318,PPM 209228,0.57
W 319,PPM 276314,7.89
W 320,PPM 243176,1.27
W 321,PPM 243178,2.06
W 322,PPM 243179,3.49
W 323,PPM 209236,3.52
W 324,PPM 243183,0.61
W 325,PPM 243185,3.66
W 326,PPM 209243,1.98
W 327,PPM 243192,0.84
W 328,PPM 243201,2.62
W 329,PPM 209258,1.51
W 330,PPM 243199,3.77
W 331,PPM 209265,2.06
W 332,PPM 243206,0.17
W 333,PPM 243215,1.06
W 334,PPM 243214,1.98
W 335,PPM 209272,3.30
W 336,PPM 243227,8.65
W 337,PPM 209278,5.64
W 338,PPM 276362,4.36
W 339,PPM 209281,3.62
W 340,PPM 209283,5.83
W 341,PPM 209288,5.12
W 342,PPM 209291,5.34
W 343,PPM 243233,7.39
W 344,PPM 243232,2.97
W 345,PPM 243234,11.29
W 346,PPM 243238,1.90
W 347,PPM 243244,1.23
W 348,PPM 243243,5.59
W 349,PPM 209307,3.74
W 350,PPM 243246,3.27
W 351,PPM 243252,2.78
W 352,PPM 243250,4.84
W 353,PPM 209324,2.61
W 354,PPM 243258,1.24
W 355,PPM 209326,3.44
W 356,PPM 209329,3.36
W 357,PPM 243261,4.20
W 358,PPM 243264,5.64
W 359,PPM 243270,18.80
W 360,PPM 243275,2.85
W 361,PPM 243277,4.01
W 362,PPM 243283,0.51
W 363,PPM 243280,2.92
W 364,PPM 243281,2.54
W 365,PPM 243282,0.75
W 366,PPM 209345,1.40
W 367,PPM 243285,1.59
W 368,PPM 209347,3.68
W 369,PPM 243288,1.30
W 370,PPM 209355,4.99
W 371,PPM 243290,4.48
W 372,PPM 243294,4.12
W 373,PPM 209363,3.36
W 374,PPM 243299,2.51
W 375,PPM 243302,9.35
W 376,PPM 209369,6.39
W 377,PPM 209371,0.29
W 378,PPM 243309,10.67
W 379,PPM 243312,4.65
W 380,PPM 209376,1.47
W 381,PPM 243315,7.20
W 382,PPM 209388,3.10
W 383,PPM 243324,0.86
W 384,PPM 209396,3.42
W 385,PPM 243330,4.59
W 386,PPM 243328,6.00
W 387,PPM 209404,4.68
W 388,PPM 243334,5.10
W 389,PPM 209414,0.46
W 390,PPM 243338,2.57
W 391,PPM 243337,3.24
W 392,PPM 243339,2.90
W 393,PPM 209419,4.15
W 394,PPM 243343,2.01
W 395,PPM 243346,1.85
W 396,PPM 209426,4.90
W 397,PPM 276466,3.34
W 398,PPM 209432,2.34
W 399,PPM 243350,2.84
W 400,PPM 243352,0.28
W 401,PPM 209440,1.14
W 402,PPM 243358,2.17
W 403,PPM 243361,4.73
W 404,PPM 243365,2.13
W 405,PPM 209459,5.25
W 406,PPM 243363,6.28
W 407,PPM 243366,8.08
W 408,PPM 243368,1.79
W 409,PPM 209461,0.67
W 410,PPM 209462,5.40
W 411,PPM 243381,1.45
W 412,PPM 243382,4.23
W 413,PPM 243383,7.97
W 414,PPM 209478,3.66
W 415,PPM 209480,1.77
W 416,PPM 243394,3.50
W 417,PPM 243396,1.76
W 418,PPM 209497,4.10
W 419,PPM 209496,3.44
W 420,PPM 243398,4.90
W 421,PPM 209493,3.22
W 422,PPM 209499,1.91
W 423,PPM 243404,5.53
W 424,PPM 243408,3.27
W 425,PPM 243418,10.15
W 426,PPM 243419,4.95
W 427,PPM 209520,13.32
W 428,PPM 209521,2.67
W 429,PPM 243421,0.65
W 430,PPM 209525,0.55
W 431,PPM 209526,4.28
W 432,PPM 209528,1.33
W 433,PPM 243425,18.70
W 434,PPM 243428,7.25
W 435,PPM 209540,1.75
W 436,PPM 209545,3.26
W 437,PPM 243432,8.92
W 438,PPM 243438,3.51
W 439,PPM 243434,4.50
W 440,PPM 243439,6.38
W 441,PPM 243441,4.22
W 442,PPM 243442,3.76
W 443,PPM 243444,4.44
W 444,PPM 243443,5.98
W 445,PPM 209554,2.55
W 446,PPM 209560,4.87
W 447,PPM 209564,0.97
W 448,PPM 243446,4.32
W 449,PPM 209570,4.49
W 450,PPM 209568,4.50
W 451,PPM 209574,2.82
W 452,PPM 243452,3.30
W 453,PPM 209582,11.17
W 454,PPM 243458,9.05
W 455,PPM 243462,2.18
W 456,PPM 209592,3.36
W 457,PPM 243467,19.13
W 458,PPM 243464,5.92
W 459,PPM 209594,2.41
W 460,PPM 243468,2.60
W 461,PPM 243476,3.15
W 463,PPM 209604,1.23
W 464,PPM 209605,3.90
W 465,PPM 243479,2.71
W 466,PPM 243483,3.59
W 467,PPM 243481,2.94
W 468,PPM 243484,1.62
W 469,PPM 243485,8.19
W 470,PPM 243487,10.42
W 471,PPM 209611,4.19
W 472,PPM 243495,7.35
W 473,PPM 243498,3.04
W 474,PPM 209624,13.55
W 475,PPM 209629,1.61
W 476,PPM 209633,0.80
W 477,PPM 243501,3.45
W 478,PPM 209641,3.31
W 479,PPM 243506,1.00
W 480,PPM 209651,4.33
W 481,PPM 243509,1.45
W 482,PPM 243513,1.72
W 483,PPM 243524,3.71
W 484,PPM 209668,3.71
W 485,PPM 243528,1.15
W 486,PPM 243531,3.85
W 487,PPM 243529,3.31
W 488,PPM 209677,1.70
W 489,PPM 209687,3.78
W 490,PPM 209689,3.50
W 491,PPM 209696,7.99
W 492,PPM 243544,3.73
W 493,PPM 243543,9.04
W 494,PPM 209702,15.68
W 495,PPM 243550,11.57
W 496,PPM 243551,3.02
W 497,PPM 209704,5.24
W 498,PPM 276666,5.99
W 499,PPM 243553,5.32
W 500,PPM 243554,1.44
W 501,PPM 209710,1.76
W 502,PPM 243561,4.55
W 503,PPM 209722,5.90
W 504,PPM 209725,1.78
W 505,PPM 243567,3.77
W 506,PPM 243570,1.58
W 507,PPM 243569,5.04
W 508,PPM 243568,6.07
W 509,PPM 243571,1.43
W 510,PPM 243572,7.98
W 511,PPM 209740,3.31
W 512,PPM 243576,1.39
W 513,PPM 243579,1.33
W 514,PPM 243581,3.64
W 515,PPM 209744,1.82
W 516,PPM 243587,6.10
W 517,PPM 243592,2.05
W 518,PPM 243595,7.28
W 520,PPM 243602,1.64
W 521,PPM 243600,1.03
W 522,PPM 209760,2.20
W 523,PPM 209763,7.50
W 524,PPM 209768,3.19
W 525,PPM 209767,1.64
W 526,PPM 243612,6.22
W 527,PPM 243608,4.00
W 528,PPM 243610,3.49
W 529,PPM 209776,4.44
W 530,PPM 243619,1.60
W 531,PPM 243625,1.65
W 532,PPM 209788,3.06
W 533,PPM 243630,7.35
W 534,PPM 243632,2.33
W 535,PPM 209794,11.42
W 536,PPM 243645,11.54
W 537,PPM 243641,4.07
W 538,PPM 243646,10.08
W 539,PPM 243647,6.01
W 540,PPM 209805,13.02
W 541,PPM 209806,2.46
W 543,PPM 209818,3.29
W 544,PPM 209821,4.58
W 545,PPM 243658,3.13
W 546,PPM 209825,0.85
W 547,PPM 243663,7.80
W 548,PPM 243664,10.97
W 549,PPM 209832,9.30
W 550,PPM 243668,2.82
W 551,PPM 209849,4.73
W 552,PPM 243689,9.39
W 553,PPM 243687,8.25
W 554,PPM 209856,4.26
W 555,PPM 209857,4.59
W 556,PPM 209864,0.86
W 557,PPM 209866,3.26
W 558,PPM 243701,10.53
W 559,PPM 243700,3.38
W 560,PPM 243706,2.83
W 561,PPM 243708,2.81
W 562,PPM 209881,3.23
W 563,PPM 243704,3.71
W 564,PPM 243709,11.52
W 565,PPM 209886,1.97
W 566,PPM 209889,1.72
W 567,PPM 243715,3.77
W 568,PPM 209897,7.23
W 569,PPM 209904,2.02
W 570,PPM 243721,5.61
W 571,PPM 209906,1.52
W 572,PPM 243725,2.66
W 573,PPM 243724,2.33
W 574,PPM 209913,4.04
W 575,PPM 209916,3.13
W 576,PPM 209922,4.32
W 577,PPM 243740,11.99
W 578,PPM 243739,5.56
W 579,PPM 243747,1.49
W 580,PPM 243749,3.76
W 581,PPM 243750,2.24
W 582,PPM 209932,1.17
W 583,PPM 209936,4.69
W 584,PPM 209937,1.31
W 585,PPM 243758,1.69
W 586,PPM 243760,0.83
W 587,PPM 243764,1.75
W 588,PPM 243761,11.28
W 589,PPM 243762,3.86
W 590,PPM 243766,2.00
W 591,PPM 243772,3.71
W 592,PPM 243773,7.22
W 593,PPM 209953,5.28
W 594,PPM 243776,3.62
W 595,PPM 209958,1.80
W 596,PPM 209963,0.92
W 597,PPM 209968,2.05
W 598,PPM 243779,2.99
W 599,PPM 243784,5.25
W 600,PPM 209976,1.58
W 602,PPM 209984,5.72
W 603,PPM 209988,7.02
W 604,PPM 209990,1.66
W 605,PPM 243788,2.34
W 606,PPM 209991,2.79
W 607,PPM 209996,3.22
W 608,PPM 209995,6.94
W 609,PPM 209997,6.60
W 610,PPM 243793,9.50
W 611,PPM 243796,2.99
W 612,PPM 243798,4.44
W 613,PPM 243801,5.32
W 614,PPM 243803,3.70
W 615,PPM 243805,5.03
W 616,PPM 243810,3.79
W 617,PPM 243806,2.19
W 618,PPM 243816,4.49
W 619,PPM 243817,9.00
W 620,PPM 243812,2.49
W 621,PPM 210013,11.42
W 622,PPM 243814,2.37
W 623,PPM 243819,2.81
W 624,PPM 243829,12.75
W 625,PPM 243833,8.23
W 626,PPM 210039,2.29
W 627,PPM 210038,0.64
W 628,PPM 243837,3.66
W 629,PPM 243840,2.17
W 630,PPM 243846,3.92
W 631,PPM 210043,4.38
W 632,PPM 243848,4.45
W 633,PPM 243849,0.84
W 634,PPM 210047,5.49
W 635,PPM 210050,5.90
W 636,PPM 210055,2.59
W 637,PPM 243854,2.53
W 638,PPM 243856,5.17
W 639,PPM 243858,8.90
W 640,PPM 243861,4.60
W 641,PPM 210062,3.81
W 642,PPM 210066,3.07
W 643,PPM 210069,1.26
W 644,PPM 210074,4.82
W 645,PPM 243867,3.96
W 646,PPM 243874,7.49
W 647,PPM 243875,4.34
W 648,PPM 243873,1.73
W 649,PPM 243876,5.21
W 650,PPM 243877,7.43
W 651,PPM 243882,1.83
W 652,PPM 210089,9.70
W 653,PPM 210092,3.55
W 654,PPM 243897,2.46
W 655,PPM 243902,2.03
W 656,PPM 243898,8.19
W 657,PPM 210107,3.19
W 658,PPM 243905,1.97
W 659,PPM 243907,7.13
W 660,PPM 210113,2.60
W 661,PPM 709867,1.07
W 663,PPM 243911,10.57
W 664,PPM 210119,3.07
W 665,PPM 210124,1.80
W 666,PPM 210122,3.93
W 667,PPM 243916,2.15
W 668,PPM 243918,4.91
W 669,PPM 243919,5.09
W 670,PPM 210135,9.96
W 671,PPM 243923,4.66
W 672,PPM 243927,2.73
W 673,PPM 210140,5.16
W 674,PPM 210151,1.80
W 675,PPM 243931,2.93
W 676,PPM 243933,2.42
W 677,PPM 243938,5.74
W 678,PPM 243934,4.66
W 679,PPM 243942,3.33
W 680,PPM 210157,5.17
W 681,PPM 210164,0.81
W 682,PPM 210169,0.78
W 683,PPM 243951,3.80
W 684,PPM 210172,3.47
W 685,PPM 243954,6.49
W 686,PPM 210174,16.46
W 687,PPM 243953,5.31
W 688,PPM 243955,3.30
W 689,PPM 210179,9.84
W 690,PPM 243959,4.52
W 691,PPM 243961,0.57
W 692,PPM 210189,11.72
W 693,PPM 210200,11.47
W 694,PPM 243969,6.44
W 695,PPM 243972,2.35
W 696,PPM 243970,5.66
W 697,PPM 210204,5.81
W 698,PPM 277048,11.71
W 699,PPM 243978,0.89
W 700,PPM 243975,3.18
W 701,PPM 243977,2.72
W 702,PPM 210208,8.08
W 703,PPM 243982,5.48
W 704,PPM 210219,3.50
W 705,PPM 243984,1.36
W 706,PPM 243988,1.19
W 707,PPM 210216,2.64
W 708,PPM 243990,1.70
W 709,PPM 243991,13.70
W 710,PPM 243993,3.14
W 711,PPM 243989,1.47
W 712,PPM 210225,4.75
W 713,PPM 210235,2.47
W 714,PPM 244005,2.64
W 715,PPM 244008,2.49
W 716,PPM 244003,6.47
W 718,PPM 210245,0.54
W 719,PPM 210243,9.31
W 720,PPM 210250,5.47
W 721,PPM 244014,1.99
W 722,PPM 244016,4.82
W 723,PPM 210257,4.53
W 724,PPM 277083,2.35
W 725,PPM 210258,2.79
W 726,PPM 244017,5.94
W 727,PPM 244018,3.41
W 728,PPM 210266,5.31
W 729,PPM 210263,7.28
W 730,PPM 244023,1.93
W 731,PPM 244024,5.19
W 732,PPM 244027,0.94
W 733,PPM 244026,8.62
W 734,PPM 244025,4.24
W 735,PPM 210277,2.83
W 736,PPM 210279,9.94
W 737,PPM 244032,8.21
W 738,PPM 244034,1.43
W 739,PPM 244035,16.96
W 740,PPM 210287,1.93
W 741,PPM 210288,2.22
W 742,PPM 244039,3.31
W 743,PPM 244042,0.87
W 744,PPM 244043,0.91
W 745,PPM 210306,1.40
W 746,PPM 244047,3.74
W 747,PPM 277109,4.03
W 748,PPM 210315,4.78
W 749,PPM 244050,2.93
W 750,PPM 210314,2.39
W 751,PPM 244051,3.94
W 752,PPM 210318,3.73
W 753,PPM 244052,3.60
W 754,PPM 210325,4.72
W 755,PPM 244056,1.80
W 756,PPM 244060,9.79
W 757,PPM 244064,2.92
W 758,PPM 210337,1.00
W 759,PPM 210340,5.13
W 760,PPM 244070,6.98
W 761,PPM 244072,1.88
W 762,PPM 244068,4.66
W 763,PPM 244073,0.30
W 764,PPM 244075,2.81
W 765,PPM 244076,3.44
W 766,PPM 244082,0.13
W 767,PPM 210357,2.98
W 768,PPM 210359,3.42
W 769,PPM 210358,11.09
W 770,PPM 244088,4.30
W 771,PPM 244090,3.81
W 772,PPM 210365,2.99
W 773,PPM 244093,2.58
W 774,PPM 244094,2.38
W 775,PPM 210372,5.53
W 776,PPM 244105,4.82
W 777,PPM 210373,5.21
W 778,PPM 244109,4.66
W 779,PPM 244106,1.33
W 780,PPM 244112,4.24
W 781,PPM 244108,5.68
W 782,PPM 244114,3.48
W 783,PPM 244119,8.70
W 784,PPM 210401,4.17
W 785,PPM 210400,4.96
W 786,PPM 210403,4.13
W 787,PPM 244125,0.89
W 788,PPM 210408,2.39
W 789,PPM 244135,12.41
W 790,PPM 244126,2.84
W 791,PPM 244127,3.39
W 792,PPM 210415,1.89
W 793,PPM 244141,6.18
W 794,PPM 244140,2.41
W 795,PPM 210421,3.03
W 796,PPM 244138,8.97
W 797,PPM 210423,6.60
W 798,PPM 210426,0.11
W 799,PPM 210425,12.18
W 800,PPM 210427,3.63
W 801,PPM 244147,4.86
W 802,PPM 210433,1.68
W 803,PPM 244146,6.30
W 804,PPM 244154,14.47
W 805,PPM 244155,5.33
W 806,PPM 244159,2.69
W 807,PPM 244164,2.08
W 808,PPM 244162,2.33
W 809,PPM 210448,3.61
W 810,PPM 210449,3.22
W 811,PPM 210450,3.27
W 812,PPM 244166,8.52
W 814,PPM 244176,1.49
W 815,PPM 244175,6.85
W 816,PPM 244178,1.68
W 817,PPM 210464,3.07
W 818,PPM 210466,2.41
W 819,PPM 244179,4.20
W 820,PPM 210468,2.50
W 821,PPM 210467,4.86
W 822,PPM 244180,3.39
W 823,PPM 210470,2.49
W 824,PPM 210474,2.30
W 825,PPM 244182,8.05
W 826,PPM 210478,1.30
W 827,PPM 244189,0.73
W 828,PPM 244190,1.81
W 829,PPM 210497,6.06
W 830,PPM 210500,3.58
W 831,PPM 210499,10.04
W 832,PPM 210503,2.68
W 833,PPM 244205,2.73
W 834,PPM 244206,9.42
W 835,PPM 244209,3.39
W 836,PPM 210506,3.90
W 837,PPM 244208,7.20
W 838,PPM 210511,2.08
W 839,PPM 210516,4.60
W 840,PPM 210517,9.40
W 841,PPM 244219,4.17
W 842,PPM 210515,2.54
W 843,PPM 210519,2.74
W 844,PPM 210528,1.15
W 845,PPM 244221,8.17
W 846,PPM 210529,5.77
W 847,PPM 210536,5.09
W 848,PPM 210539,3.59
W 849,PPM 244228,7.37
W 850,PPM 244230,2.22
W 851,PPM 244229,12.85
W 852,PPM 210551,2.87
W 853,PPM 210556,2.73
W 854,PPM 244240,3.62
W 855,PPM 244239,8.31
W 856,PPM 210566,1.84
W 858,PPM 210565,4.37
W 859,PPM 244247,8.79
W 860,PPM 210581,4.03
W 861,PPM 244253,11.92
W 862,PPM 244256,8.56
W 863,PPM 210580,2.12
W 864,PPM 244257,6.88
W 865,PPM 244261,2.34
W 866,PPM 210592,3.34
W 867,PPM 244263,0.99
W 868,PPM 210598,5.92
W 869,PPM 210604,2.77
W 870,PPM 210607,1.97
W 871,PPM 244264,3.62
W 872,PPM 244269,5.30
W 873,PPM 244274,3.20
W 874,PPM 210612,3.50
W 875,PPM 244276,1.70
W 876,PPM 244278,4.05
W 877,PPM 244280,1.41
W 878,PPM 244279,0.84
W 879,PPM 244281,4.07
W 880,PPM 210623,5.64
W 881,PPM 210627,9.98
W 882,PPM 210629,3.36
W 883,PPM 244293,2.61
W 884,PPM 244291,8.30
W 885,PPM 210638,2.22
W 886,PPM 210641,4.68
W 887,PPM 210642,1.06
W 888,PPM 244300,4.26
W 889,PPM 210645,2.27
W 890,PPM 244307,9.16
W 891,PPM 244304,8.64
W 892,PPM 244305,4.67
W 893,PPM 244311,1.89
W 894,PPM 210653,2.62
W 895,PPM 244306,17.07
W 896,PPM 244309,6.04
W 897,PPM 210655,4.49
W 898,PPM 244317,12.89
W 899,PPM 244319,1.20
W 900,PPM 210665,4.64
W 901,PPM 210664,1.82
W 902,PPM 244323,4.32
W 903,PPM 210669,5.60
W 904,PPM 210671,6.15
W 905,PPM 244325,3.23
W 906,PPM 210675,3.91
W 907,PPM 244327,7.49
W 908,PPM 210676,5.46
W 909,PPM 244332,8.90
W 910,PPM 210679,6.76
W 911,PPM 244334,5.43
W 912,PPM 244336,10.60
W 913,PPM 210689,8.17
W 914,PPM 210692,3.13
W 915,PPM 210697,2.45
W 916,PPM 244344,13.40
W 917,PPM 210703,4.33
W 918,PPM 244350,3.94
W 919,PPM 244349,6.33
W 920,PPM 244353,3.10
W 921,PPM 210711,2.15
W 922,PPM 210713,1.38
W 923,PPM 244359,4.72
W 924,PPM 244361,12.07
W 925,PPM 210727,6.05
W 926,PPM 210732,3.42
W 927,PPM 244371,1.96
W 928,PPM 210735,5.17
W 929,PPM 210737,4.22
W 930,PPM 244373,6.81
W 931,PPM 210742,1.63
W 932,PPM 210746,4.01
W 933,PPM 244376,0.55
W 934,PPM 244374,11.75
W 935,PPM 244377,11.09
W 936,PPM 210750,3.10
W 937,PPM 244383,17.02
W 938,PPM 210758,6.04
W 939,PPM 244390,1.74
W 940,PPM 244386,4.11
W 941,PPM 244400,6.61
