5216, 8.5, OA. 3238
5217, 8.5, B. 750
5218, 7.3, L. 1537
5219, 5.7, 
5220, 7.7, WB. 655
5221, 7.5, WB. 656
5222, 7, L. 1534
5223, 6.2, L. 1551
5224, 7.3, L. 1538
5225, 8.7, ZC. 1086
5226, 4.1, 
5227, 7, B. 746
5228, 9, B. 754
5229, 9.2, 
5230, 8.2, ZC. 1102
5231, 8, ZC. 1103
5232, 9, ZC. 1104
5233, 7.5, L. (1546)
5234, 8.5, St. 1995
5235, 7.7, Ll. 8785
5236, 8, P. 156
5237, 7.5, ZC. 1108
5238, 8.5, ZC. 1110
5239, 5.2, Ll. 8799
5240, 8.5, OA. 3250
5241, 9, ZC. 1112
5242, 9, ZC. 1115
5243, 9.5, ZC. 1116
5244, 6.6, L. 1543
5245, 9.2, ZC. 1120
5246, 8.2, ZC. 1123
5247, 8.5, ZC. 1124
5248, 6.6, Ll. 8801
5249, 8, ZC. 1127
5250, 5.6, Ll. 8809
5251, 8.7, ZC. 1130
5252, 8.5, ZC. 1131
5253, 8.5, OA. 3259
5254, 7.7, L. 1540
5255, 7.5, L. 1541
5256, 8, L. 1550
5257, 8.5, ZC. 1141
5258, 9.7, 
5259, 8.7, ZC. 1142
5260, 8.7, ZC. 1144
5261, 8.7, ZC. 1145
5262, 9, ZC. 1148
5263, 7.7, L. 1547
5264, 7.0, L. 1724
5265, 8.2, OA. 3275
5266, 8.2, ZC. 1163
5267, 8.7, B. 753
5268, 9, ZC. 1166
5269, 8.5, Ll. 8855
5270, 8, ZC. 1170
5271, 6.0, L. 1544
5272, 4.6, F. 54
5273, 9.2, OA. 3290
5274, 7.2, L. 1718
5275, 8.7, OA. 3292
5276, var., L. 1567
5277, 9.2, B. 759
