7491, 8.5, ZC. 376
7492, 8.2, OA. 4827
7493, 7.2, L. 2199
7494, 6.8, L. 2195
7495, 4.3, 
7496, 9.7, 
7497, 9, ZC. 386
7498, 7.7, L. 2204
7499, 8.2, ZC. 388
7500, 9, 
7501, 8.5, ZC. 393
7502, 7.5, ZC. 395
7503, 8.7, ZC. 398
7504, 8.2, B. 1180
7505, 6.1, Ll. 11936
7506, 8.5, ZC. 406
7507, 8.5, ZC. 408
7508, 8.5, ZC. 409
7509, 8.5, Ll. 11966
7510, 6.3, Ll. 11949
7511, 9.7, ZC. 410
7512, 6.7, UA. 18
7513, 5.2, 
7514, 9, 
7515, 6.7, Ll. 11964
7516, 9.5, OA. 4846
7517, 8.5, OA. 4850
7518, 7.4, L. 2215
7519, 8.7, Ll. 11960
7520, 7.0, L. 2198
7521, 8.5, ZC. 430
7522, 8.7, ZC. 432
7523, 7.5, B. 1185
7524, 6.5, Ll. 11984
7525, 9, ZC. 435
7526, 8.7, B. 1181
7527, 6.6, Ll. 11983
7528, 8.7, OA. 4854
7529, 8.5, ZC. 438
7530, 9.2, ZC. 440
7531, 8.5, Melb.I. 297
7532, 8.5, P. 46
7533, 8.7, ZC. 444
7534, 5.5, Ll. 11985
7535, 8.2, ZC. 445
7536, 8.5, OA. 4861
7537, 9, ZC. 448
7538, 8.5, P. 48
7539, 7.5, L. 2202
7540, 7.4, L. 2200
7541, 8, L. 2207
7542, 8.2, P. 47
7543, 9, ZC. 460
7544, 9, 
7545, 8.5, Ll. 12002
7546, 9, OA. 4873
7547, 9, ZC. 465
7548, 6.4, Ll. 12000
7549, 9, ZC. 470
7550, 8, B. 1189
