680, 9, 
681, 6.4, L. 200
682, 9, OA. 395
683, 6.6, Ll. 1216
684, 6.7, OA. 64
685, 6.3, F. 18
686, 6.4, L. 201
687, 6.6, L. 206
688, 6.6, Ll. 1228
689, 8.7, OA. 399
690, 8, L. (209)
691, 7.5, L. 202
692, 7.5, Melb.I. 55
693, 8, L. 211
694, 7.7, L. 204
695, 8.2, B. 102
696, 9, ZC. 1044
697, 8.5, L. 205
698, 9, 
699, 8.5, L. 208
700, 7, L. (248)
701, 8, ZC. 1049
702, 6.2, L. 207
703, 8.2, ZC. 1052
704, 5.8, L. 203
705, 8.5, 
706, 8, ZC. 1059
707, 8.5, OA. 408
708, 9.5, 
709, 9, ZC. 1063
710, 9.5, 
711, 6.5, L. 210
712, 8.5, ZC. 1065
713, 6.9, L. 221
714, 7.7, OA. 417
715, 7, L. 215
716, 8, ZC. 1074
717, 8.5, ZC. 1076
718, 7.7, L. 213
719, 8, ZC. 1079
720, 7.7, L. 214
721, 9.2, B. 104
722, 9.2, OA. 419
723, 8.5, ZC. 1090
724, 9, OA. 422
725, 6.1, Ll. 1294
726, 8.5, Ll. 1293
