3073, 7.5, P. 209
3074, 9.5, ZC. 1293
3075, 8.7, 
3076, 8.5, ZC. 1294
3077, 8.5, ZC. 1295
3078, 8.5, ZC. 1296
3079, 8.7, ZC. 1297
3080, 7.5, L. 919
3081, 7.5, L. 917
3082, 6.9, L. 908
3083, 8.7, ZC. 1302
3084, 7.7, ZC. 1303
3085, 7.2, L. 955
3086, 7.1, L. 913
3087, 8.5, ZC. 1308
3088, 7.2, L. 914
3089, 8.5, ZC. 1311
3090, 8.7, OA. 1881
3091, 6.3, L. 910
3092, 6.7, L. 912
3093, 6.8, Ll. 5387
3094, 7, ZC. 1317
3095, 8.7, ZC. 1318
3096, 8.2, ZC. 1320
3097, 8, OA. 1883
3098, 9, ZC. 1323
3099, 9.2, ZC. 1324
3100, 6.7, Ll. 5397
3101, 8.5, ZC. 1330
3102, 8.2, OA. 1887
3103, 6.0, 
3104, 9.7, ZC. 1335
3105, 7.7, L. 927
3106, 9, ZC. 1339
3107, 9, ZC. 1338
3108, 8.5, ZC. 1340
3109, 10, ZC. 1341
3110, 7.5, L. 952
3111, 8.5, ZC. 1344
3112, 6.8, Ll. 5421
3113, 8.5, ZC. 1346
3114, 6.9, L. 934
3115, 9.7, ZC. 1348
3116, 6.7, L. 943
3117, 8, L. 920
3118, 9, OA. 1898
3119, 8, L. (924)
3120, 8, L. 925
3121, 8.5, ZC. 1358
3122, 6.9, L. 918
3123, 9, ZC. 1360
3124, 10, 
3125, 8, ZC. 1364
3126, 8.2, ZC. 1366
3127, 8.2, G. 79
