28394, 7.3, Melb.I. 1052
28395, 7, L. 8542
28396, 8.2, OA. 20765
28397, 9, OA. 20768
28398, 9.7, ZC. 1195
28399, 9.2, 
28400, 8.2, OA. 20771
28401, 7.5, L. 8539
28402, 9, ZC. 1198
28403, 8, OA. 20774
28404, 7.5, P. 266
28405, 7.7, Melb.I. 1053
28406, 8.5, WB. 898
28407, 8.7, ZC. 1202
28408, 9.2, ZC. 1203
28409, 9, ZC. 1204
28410, 8, ZC. 1205
28411, 7.2, WB. 908
28412, 7.3, L. 8540
28413, 8.2, ZC. 1207
28414, 7.6, OA. 20784
28415, 8, ZC. 1208
28416, 8.7, OA. 20786
28417, 7, L. 8519
28418, 7.2, L. 8543
28419, 8.7, ZC. 1214
28420, 8, OA. 20792
28421, 9.2, ZC. 1216
28422, 9, ZC. 1217
28423, 7.5, ZC. 1218
28424, 6.7, Y. 9016
28425, 7.7, WB. 921
28426, 9, ZC. 1221
28427, 8.7, ZC. 1222
28428, 8, ZC. 1224
28429, 6.8, L. 8538
28430, 5.7, 
28431, 8.5, ZC. 1228
28432, 9, ZC. 1229
28433, 10, 
28434, 7.6, ZC. 1231
28435, 9, OA. 20802
28436, 9, ZC. 1233
28437, 6.7, L. 8548
28438, 6.9, L. 8546
28439, 9, ZC. 1237
28440, 8.5, OA. 20805
28441, 8, L. 8510
28442, 8.5, OA. 20806
28443, 9.5, ZC. 1242
28444, 5.8, L. 8545
28445, 7.0, UA. 46
28446, 9.2, ZC. 1250
28447, 9, ZC. 1249
28448, 6.8, L. 8549
28449, 7.5, B. 6909
28450, 8.5, ZC. 1253
28451, 8, Ll. 40057
28452, 7.5, L. 8544
28453, 8.7, ZC. 1257
28454, 9.5, M. 2002
