13286, 9.2, ZC. 3098
13287, 8.5, B. 2640
13288, 8, ZC. 3101
13289, 6.7, L. 3997
13290, 8.5, OA. 10094
13291, 7.5, B. 2643
13292, 8.2, ZC. 3108
13293, 7, L. 4004
13294, 7, L. 3999
13295, 9, 
13296, 8.5, B. 2642
13297, 8.5, ZC. 3131
13298, 8, Y. 4068
13299, 7.7, B. 2645
13300, 8.5, ZC. 3140
13301, 9.7, 
13302, 8, Y. 4071
13303, 8.5, B. 2647
13304, 8.5, 
13305, 9, ZC. 3156
13306, 7.2, L. 4006
13307, 7.7, L. 4002
13308, 7.8, L. (4011)
13309, 7, L. 4007
13310, 7.5, L. 4024
13311, 6.9, Ll. 19215
13312, 7.7, B. 2650
13313, 7.7, L. 4023
13314, 8, ZC. 3197
13315, 8.2, OA. 10105
13316, 7, Ll. 19217
13317, 8.5, OA. 10106
13318, 6.8, L. 4040
13319, 8, B. 2651
13320, 9.5, 
13321, 7.7, ZC. 3219
13322, 9.5, G. 1138
13323, 7, L. (4014)
13324, 9.2, OA. 10110
13325, 8.7, ZC. 3222
13326, 7.7, G. 1140
13327, 7.5, ZC. 3225
13328, 8.5, B. 2685
13329, 8, B. 2657
13330, 7.2, L. 4012
13331, 6, L. 4022
13332, 6.9, L. 4028
