4137, 8.7, OA. 2497
4138, 8.5, ZC. 1166
4139, 8.5, OA. 2499
4140, 9, ZC. 1170
4141, 7.0, L. 1219
4142, 7.7, OA. 2504
4143, 8.5, ZC. 1175
4144, 8.5, Melb.I. 183
4145, 7.2, L. 1212
4146, 8, ZC. 1180
4147, 9, ZC. 1181
4148, 6.6, L. 1214
4149, 9.5, OA. 2507
4150, 7.0, L. 1261
4151, 8.2, ZC. 1194
4152, 7.5, L. 1216
4153, 9, OA. 2516
4154, 8, ZC. 1199
4155, 8.7, ZC. 1201
4156, 8, OA. 2518
4157, 8.7, ZC. 1206
4158, 7.4, L. 1217
4159, 4.7, 
4160, 8.7, ZC. 1208
4161, 6.7, L. 1213
4162, 7.2, L. 1245
4163, 8.5, ZC. 1214
4164, 8.2, L. 1280
4165, 8.7, ZC. 1218
4166, 8.5, ZC. 1221
4167, 8, ZC. 1222
4168, 10, 
4169, 8.2, B. 596
4170, 8.7, OA. 2527
4171, 7, L. 1243
4172, 9.2, 
4173, 7.7, ZC. 1233
4174, 6.8, L. 1230
4175, 10, 
4176, 7.2, L. (1233)
4177, 8.2, ZC. 1237
4178, 9.2, OA. 2528
4179, 8.2, ZC. 1239
4180, 7.5, L. 1225
4181, 6.6, L. 1296
4182, 7.5, L. 1279
4183, 8.2, Melb.I. 185
4184, 5.7, 
4185, 6.6, L. 1237
4186, 9.2, 
4187, 6.1, L. 1232
