24883, 8.5, ZC. 607
24884, 7.2, L. 7650
24885, 7.2, L. 7631
24886, 9, OA. 17953
24887, 7, F. 17
24888, 3.3, 
24889, 8, L. 7647
24890, 9.5, OA. 17954
24891, 8, ZC. 621
24892, 9, ZC. 623
24893, var., L. 7646
24894, 8.7, ZC. 625
24895, 8.7, 
24896, 6.6, WB. 166
24897, 6.7, L. 7654
24898, 6.6, L. 7653
24899, 7.0, L. 7625
24900, 9, ZC. 642
24901, 7, L. 7651
24902, 8.5, ZC. 648
24903, 8, OA. 17964
24904, 6.7, L. 7644
24905, 7.2, L. 7569
24906, 7.4, L. 7633
24907, 8.2, OA. 17972
24908, 8.2, OA. 17974
24909, 6.5, Y. 7736
24910, 8.5, ZC. 667
24911, 8, ZC. 668
24912, 8.5, OA. 17975
24913, 8.2, ZC. 677
24914, 8, ZC. 679
24915, 7.5, P. 22
24916, 7, Ll. 33588
24917, 7.5, B. 6359
24918, 7.2, L. 7657
24919, 5.1, L. 7659
24920, 7.5, P. 26
24921, 9.5, ZC. 688
24922, 8.2, ZC. 690
24923, 9, ZC. 692
24924, 6.3, Ll. 33617
24925, 7, L. 7648
24926, 6.9, L. 7645
24927, 7.2, Ll. 33598
24928, 6.5, Ll. 33615
24929, 9, ZC. 702
24930, 9, ZC. 703
24931, 9.5, ZC. 715
24932, 8.7, ZC. 716
24933, 7.5, L. 7652
24934, 7.5, L. 7655
24935, 8.5, 
24936, 9, M. 1707
24937, 6.9, L. 7660
24938, 8.5, ZC. 724
24939, 7.2, Ll. 33634
24940, 8.5, M. 1708
24941, 7.2, M. 1709
24942, 7.2, Ll. 33642
24943, 8, 
24944, 9, 
24945, 8, ZC. 752
24946, 8, Ll. 33655
