31567, 6.8, Ll. 45562
31568, 7.6, UA. 26½
31569, 6.3, L. 9418
31570, 6.9, L. 9423
31571, 8.7, Ll. 45572
31572, 7.7, Ll. 45577
31573, 6.9, L. 9430
31574, 8.7, ZC. 301
31575, 10, G. 1929
31576, 8, ZC. 303
31577, 6.6, Ll. 45582
31578, 7.5, L. 9428
31579, 9.5, ZC. 305
31580, 5.8, 
31581, 8.5, B. 7270
31582, 8.2, L. 9431
31583, 8.7, ZC. 309
31584, 7, Ll. 45591
31585, 4.2, 
31586, 8.5, OA. 22739
31587, 6.6, L. 9433
31588, 8, P. 35
31589, 7.2, Ll. 45610
31590, 9, ZC. 323
31591, 4.4, 
31592, 7.5, L. 9427
31593, 7.7, L. 9436
31594, 6.9, L. 9437
31595, 9, OA. 22747
31596, 8, ZC. 333
31597, 8.2, ZC. 334
31598, 6.8, L. (9439)
31599, 8.7, ZC. 337
31600, 9, ZC. 340
31601, 4.8, 
31602, 9, OA. 22751
31603, 7.5, Ll. 45633
31604, 8.5, 
31605, 5.5, F. 94
31606, 6.9, L. 9440
31607, 8.2, ZC. 344
31608, 8.2, L. 9438
31609, 8.2, ZC. 347
31610, 6.8, Ll. 45647
31611, 7.5, L. 9441
31612, 8.7, 
31613, 8.7, L. 9443
31614, 5.6, F. 96
31615, 6.7, L. 9444
