9420, 6.8, L. 2779
9421, 9.2, ZC. 1217
9422, 7.0, T. 3019
9423, 7.1, L. 2763
9424, 8, P. 93
9425, 8.5, L. 2772
9426, 9.2, 
9427, 7.7, L. 2805
9428, 8.5, ZC. 1224
9429, 8.2, ZC. 1226
9430, 8.7, G. 482
9431, 10.2, 
9432, 7.5, L. 2762
9433, 5.9, L. 2783
9434, 7.5, L. 2785
9435, 8, T. 3014
9436, 8, OA. 6710
9437, 8.7, ZC. 1238
9438, 8.5, L. 2825
9439, 7.2, L. 2784
9440, 8.7, 
9441, 7.7, L. 2767
9442, 7.5, L. 2766
9443, 8, ZC. 1249
9444, 7.7, OA. (6740)
9445, 7.5, L. 2786
9446, 7.2, L. 2804
9447, 6.9, L. 2798
9448, 7.2, L. 2781
9449, 8, B. 1582
9450, 8.5, G. 487
9451, 8.2, T. 3021
9452, 8, OA. 6721
9453, 8.7, ZC. 1275
9454, 9, ZC. 1276
9455, 5.9, L. 2769
