11295, 6.2, F. 2
11296, 8.5, ZC. 1679
11297, 5.7, 
11298, 8, B. 2023
11299, 8.2, ZC. 1699
11300, 9.2, ZC. 1700
11301, 7.5, L. 3328
11302, 7.2, L. 3415
11303, 6.5, L. 3318
11304, 9.2, 
11305, 8.5, L. 3314
11306, 7.5, L. 3379
11307, 8.7, OA. 8530
11308, 8, OA. 8528
11309, 5.9, Ll. 16615
11310, 8, L. 3351
11311, 8.5, ZC. 1738
11312, 7.2, L. (3316)
11313, 8, ZC. 1743
11314, 8.2, ZC. 1745
11315, 8, B. 2015
11316, 6.8, Ll. 16620
11317, 7.7, L. 3333
11318, 8.2, ZC. 1758
11319, 8.7, Melb.I. 412
11320, 8.2, L. 3335
11321, 8, ZC. 1768
11322, 8.5, ZC. 1774
11323, 8, OA. 8546
11324, 8.5, ZC. 1781
11325, 9, 
11326, 6.0, L. 3323
11327, 6.8, L. 3338
11328, 8, Ll. 16649
11329, 6.9, Ll. 16647
11330, 9, OA. 8550
11331, 6.9, L. 3319
11332, 7, L. 3324
11333, 7.2, G. 811
11334, 4.2, 
11335, 7.7, Ll. 16654
11336, 7.7, Y. 3415
11337, 9.7, G. 813
11338, 8.5, ZC. 1831
11339, 8, ZC. 1832
11340, 5.7, L. 3337
11341, 8, Ll. 16658
11342, 7, L. 3343
11343, 9, 
11344, 7.2, L. 3321
11345, 9.2, ZC. 1843
11346, 6.8, Ll. 16651
11347, 8.7, ZC. 1846
11348, 8, ZC. 1847
