31165, 8.5, ZC. 1442
31166, 5.8, F. 77
31167, 6.8, L. 9299
31168, 6.6, L. 9298
31169, 7.5, L. 9297
31170, 8.2, OA. 22487
31171, 8, OA. 22489
31172, 9, B. 7222
31173, 5.9, Ll. 44825
31174, 9, ZC. 1456
31175, 8.7, ZC. 1458
31176, 8, L. (9303)
31177, 6.8, L. 9300
31178, 9, Cape III. 1112
31179, 6.6, Ll. 44823
31180, 6.5, L. 9301
31181, 8.2, ZC. 1464
31182, 9, ZC. 1465
31183, 9, 
31184, 4.5, 
31185, 8, OA. 22491
31186, 7.7, ZC. 1469
31187, 8.5, Y. 10077
31188, 7.7, L. 9293
31189, 8.5, ZC. 1472
31190, 9.5, WB. 1003
31191, 7.2, R. 579
31192, 6.8, L. 9307
31193, 9, OA. 22497
31194, 9, OA. 22499
31195, 10, G. 1913
31196, 6.1, 
31197, 9.7, G. 1914
31198, 8, OA. 22500
31199, 9.5, 
31200, 7.2, L. 9302
31201, 7.7, L. 9260
31202, 8.5, ZC. 1483
31203, 8.2, ZC. 1486
31204, 6.7, L. 9306
31205, 9.2, ZC. 1487
31206, 8, OA. 22504
31207, var., 
31208, 7.7, ZC. 1490
31209, 9, 
31210, 8.2, OA. 22508
31211, 7, Ll. 44872
31212, 9.5, 
31213, 1.4, Fomalhaut
