2267, 8.7, ZC. 244
2268, 9.5, ZC. 245
2269, 7, L. 678
2270, 6.4, Ll. 4202
2271, 8.5, ZC. 250
2272, 9.2, OA. 1420
2273, 9, ZC. 252
2274, 6.1, L. 682
2275, 7.7, OA. 1424
2276, 8, L. 685
2277, 7.2, L. 681
2278, 8, L. 743
2279, 9.5, ZC. 256
2280, 8.7, ZC. 258
2281, 7.6, L. 691
2282, 8.2, ZC. 263
2283, 8.5, ZC. 264
2284, 8.7, OA. 1430
2285, 7.5, St. 898
2286, 7.2, L. 698
2287, 9.5, ZC. 269
2288, 8, OA. 1433
2289, 8.5, ZC. 271
2290, 8.7, ZC. 272
2291, 6.8, Ll. 4224
2292, 8.5, ZC. 274
2293, 9.2, OA. 1437
2294, 8.5, ZC. 278
2295, 7.0, L. 684
2296, 6.7, L. 709
2297, 9.5, 
2298, 7.0, L. 704
2299, 8.7, ZC. 281
2300, 9.7, 
2301, 8.5, OA. 1440
2302, 9.2, 
2303, 8.7, P. 44
2304, 8, OA. 1441
2305, 8.7, ZC. 284
2306, 6.9, L. 710
2307, 8.5, ZC. 286
2308, 8.5, ZC. 287
2309, 7.7, Ll. 4251
2310, 5.7, F. 67
2311, 7.7, ZC. 288
2312, 8.5, B. 329
2313, 7.5, B. 322
2314, 8, Melb.I. 130
2315, 8.7, ZC. 297
2316, 8.7, ZC. 298
2317, 8.2, ZC. 299
2318, 9.5, ZC. 300
2319, 9, ZC. 301
2320, 8, L. 715
2321, 9, ZC. 303
2322, 8.7, ZC. 304
2323, 8, OA. 1451
