14843, 9, OA. 10928
14844, 7.5, L. 4494
14845, 8.2, ZC. 3329
14846, 8, L. 4497
14847, 8.5, OA. 10932
14848, 8, ZC. 3345
14849, 8.5, OA. 10933
14850, 7, B. 3248
14851, 8.5, OA. 10935
14852, 8, B. 3250
14853, 8.7, L. 4512
14854, 8.7, OA. 10936
14855, 8, B. 3251
14856, 8.5, Ll. 20939
14857, 6.9, L. 4496
14858, 8.5, ZC. 3390
14859, 8, Ll. 20945
14860, 8.5, ZC. 3400
14861, 7.1, L. 4501
14862, 7.5, L. 4500
14863, 7.7, Ll. 20954
14864, 9, 
14865, 7.7, B. 3257
14866, 8.2, B. 3261
14867, 8, B. (3259)
14868, 8.2, OA. 10948
14869, 7.5, L. 4502
14870, 8.5, ZC. 3425
14871, 7, Ll. 20959
14872, 7.7, L. 4499
14873, 6.5, Ll. 20956
14874, 8.5, ZC. 3431
14875, 9.7, 
14876, 6.7, L. 4498
14877, 8.5, OA. 10953
14878, 10, 
14879, 7.7, B. 3262
14880, 8.2, ZC. 3447
14881, 6.8, Ll. 20967
14882, 5.9, 
14883, 8.5, L. (4578)
14884, 5.4, 
14885, 7.0, L. 4503
14886, 6.0, L. 4507
14887, 8.5, ZC. 3461
14888, 8.5, OA. 10960
14889, 8, B. 3266
14890, 8.2, B. 3269
14891, 8, L. 4506
14892, 7.7, L. 4505
14893, 8.5, ZC. 3485
