12794, 8.5, ZC. 1481
12795, 8, B. 2458
12796, 8, L. 3850
12797, 8.7, ZC. 1491
12798, 8.5, ZC. 1493
12799, 7, Ll. 18558
12800, 6.7, L. 3810
12801, 8, Melb.I. 470
12802, 6.9, L. 3812
12803, 8.7, ZC. 1504
12804, 9.2, ZC. 1511
12805, 9, ZC. 1514
12806, 8.5, OA. 9675
12807, 9.5, 
12808, 8.5, OA. 9676
12809, 6.7, L. 3820
12810, 7.5, T. 4143
12811, 9, OA. 9678
12812, 7.2, L. 3825
12813, 8.5, ZC. 1545
12814, 6.6, L. 3821
12815, 6, F. 28
12816, 8, Ll. 18582
12817, 8.2, ZC. 1553
12818, 8.5, ZC. 1552
12819, 7.7, Ll. 18574
12820, 6.5, L. 3815
12821, 9, ZC. 1571
12822, 8.7, OA. 9686
12823, 9, B. 2472
12824, 9.5, ZC. 1583
12825, 7, Ll. 18583
12826, 6.6, L. 3830
12827, 8.2, B. 2473
12828, 8.2, L. 3868
12829, 9.2, ZC. 1600
12830, 6.4, Ll. 18588
12831, 7, L. 3819
12832, 6.9, L. 3837
12833, 8.5, L. 3824
12834, 8.2, L. 3955
12835, 8.5, OA. 9704
12836, 7.2, L. 3831
12837, 8.7, ZC. 1633
12838, 8, ZC. 1638
12839, 8.2, L. 3827
12840, 9.5, 
12841, 7.5, L. 3835
12842, 7.5, L. 3832
12843, 9, OA. 9708
12844, 7.7, L. 3829
12845, 8.2, L. 3888
