13669, 8.5, OA. (10289)
13670, 7.7, B. 2784
13671, 9.5, 
13672, 8, Ll. 19619
13673, 8.5, ZC. 4309
13674, 8, B. 2780
13675, 8.5, L. 4110
13676, 8, ZC. 4318
13677, 8.5, B. 2781
13678, 9, M. 885
13679, 8, L. 4106
13680, 8, B. 2785
13681, 8.5, OA. 10303
13682, 7.2, L. 4114
13683, 6.8, L. 4118
13684, 8.7, B. 2787
13685, 6.9, Ll. 19624
13686, 7.5, Ll. 19634
13687, 7.7, L. 4111
13688, 8.5, ZC. 4347
13689, 8, ZC. 4346
13690, 8, ZC. 4352
13691, 9, OA. (10294)
13692, 6.7, Ll. 19641
13693, 8, T. 4460
13694, 9.2, OA. 10308
13695, 6.8, L. (4129) B. 2789
13696, 7.7, B. 2791
13697, 9, OA. 10312
13698, 8.5, Ll. 19646
13699, 7.7, B. 2792
13700, 8, B. 2793
13701, 9, ZC. 4395
13702, 6.5, L. 4123
13703, 8.5, B. 2804
13704, 8.5, OA. 10315
13705, 6.8, L. 4115
13706, 8.5, ZC. 4404
13707, 8.5, Ll. 19663
13708, 6.4, Ll. 19662
13709, 8, L. 4130
13710, 9.7, 
13711, 8, B. 2800
13712, 8.2, B. 2802
13713, 7.7, L. 4127
