30052, 6.5, Ll. 42812
30053, 8.5, ZC. 1622
30054, 5.8, L. 8976
30055, 6.6, Ll. 42804
30056, 9, ZC. 1626
30057, 6.3, L. 8973
30058, 8.7, ZC. 1628
30059, 8, ZC. 1632
30060, 8.2, ZC. 1633
30061, 8, L. 8977
30062, 8.7, ZC. 1637
30063, 8, ZC. 1638
30064, 8, OA. 21772
30065, 8.5, 
30066, 9, ZC. 1640
30067, 6.9, L. 8982
30068, 7.7, L. 8984
30069, 9, ZC. 1643
30070, 7.1, L. 8981
30071, 8, ZC. 1645
30072, 8.5, ZC. 1647
30073, 8.2, ZC. 1646
30074, 6.4, Ll. 42846
30075, 9.7, 
30076, 7.2, L. 8983
30077, 8.5, ZC. 1654
30078, 9.5, ZC. 1657
30079, 9.2, 
30080, 7.5, L. 8970
30081, 7.1, P. 348
30082, 6.9, L. 8985
30083, 9, ZC. 1663
30084, 7.5, L. 8980
30085, 8.7, OA. 21787
30086, 8.7, OA. 21788
30087, 9, ZC. 1668
30088, 8.5, ZC. 1669
30089, 9.2, ZC. 1670
30090, 9.5, ZC. 1671
30091, 8, Ll. 42861
30092, 7.7, ZC. 1672
30093, 7.5, OA. 21805
30094, 9, OA. 21790
30095, 7.2, L. 8978
30096, 6.9, L. 8979
30097, 8.2, ZC. 1681
30098, 8, Ll. 42865
30099, 6.9, L. 8987
30100, 8.5, ZC. 1689
30101, 5.7, 
30102, 8, Ll. 42868
30103, 8.5, ZC. 1697
30104, 8.5, OA. 21798
