32097, 8.2, ZC. 1067
32098, 7.5, L. 9563
32099, 8.5, ZC. 1068
32100, 7.2, ZC. 1069
32101, 6.1, L. 9582
32102, 8, L. 9583
32103, 7.5, L. 9580
32104, 10, 
32105, 5.5, 
32106, 9.7, 
32107, 7, 
32108, 8.5, OA. 23034
32109, 8.2, Ll. 46557
32110, 9.2, 
32111, 9, 
32112, 9, ZC. 1079
32113, 9, ZC. 1081
32114, 8, Ll. 46570
32115, 8.5, L. 9586
32116, 8.5, OA. 23037
32117, 6.9, L. 9585
32118, 7.5, L. 9587
32119, 7.5, L. 9581
32120, 7.5, Ll. 46576
32121, 7.2, L. 9589
32122, 8, Ll. 46578
32123, 9, ZC. 1094
32124, 7.5, L. 9590
32125, 8.5, OA. 23040
32126, 7, L. 9584
32127, 9, ZC. 1100
32128, 7.5, Ll. 46586
32129, 7.0, L. 9588
32130, 5.2, 
32131, 6.8, L. 9593
32132, 8.5, ZC. 1109
32133, 9.5, 
32134, 5.9, Ll. 46596
32135, 7.3, B. 7327
32136, 9, OA. 23046
32137, 8, P. 186
32138, 7.5, L. 9597
32139, 9.5, ZC. 1117
32140, 8.2, L. 9594
32141, 6.7, L. 9592
32142, 7.2, L. 9595
32143, 8.5, Ll. 46613
32144, 8.5, OA. 23050
