6917, 8.5, ZC. 1824
6918, 8.2, ZC. 1825
6919, 6.7, L. 2051
6920, 7.5, UA. 36½
6921, 8.7, L. 2056
6922, 7.5, L. 2055
6923, 7.2, L. 2040
6924, 8, L. (2059) ?
6925, 5.6, L. 2052
6926, 8.2, ZC. 1846
6927, 7.5, T. 2219
6928, 7.5, L. 2171
6929, 7.5, L. 2079
6930, 7.2, OA. 4413
6931, 6.2, L. 2041
6932, 7.0, UA. 56
6933, 9.5, B. 1078
6934, 6.8, WB. 1200
6935, 8.5, ZC. 1858
6936, 6.8, Ll. 11212
6937, 5.2, 
6938, 7.1, L. 2046
6939, 8, ZC. 1863
6940, 7.7, Ll. 11216
6941, 7.7, L. 2063
6942, 6.3, WB. 1219
6943, 8.5, ZC. 1882
6944, 9.5, 
6945, 8.5, G. 188
6946, 9.5, ZC. 1887
6947, 9, ZC. 1888
6948, 8, B. 1082
6949, 8.5, ZC. 1894
6950, 7.5, Ll. 11219
6951, 9, ZC. 1895
6952, 8.7, OA. 4427
6953, 6.0, Ll. 11221
6954, 9.2, ZC. 1898
6955, 6.4, L. 2047
6956, 8, L. 2057
6957, 6.5, Ll. 11227
6958, 9, OA. 4434
6959, 7.0, L. 2058
6960, 7.5, L. 2068
6961, 8.5, B. 1084
6962, 7.5, L. 2054
6963, 8.5, ZC. 1906
6964, 7.0, L. 2048
6965, 7.7, L. 2060
