20108, 6.7, L. 6093
20109, 5.0, 
20110, 7.7, L. 6118
20111, 8.5, ZC. 2762
20112, 7.7, B. 5071
20113, 9, OA. 13980
20114, 9, ZC. 2769
20115, 5.5, L. 6077
20116, 8.2, ZC. 2774
20117, 6.2, 
20118, 8.5, ZC. 2786
20119, 3, 
20120, 8.2, B. 5083
20121, 7.5, L. 6117
20122, 6.2, B. 5082
20123, 7.5, Ll. 27003
20124, 6.6, 
20125, 5.9, 
20126, 9, 
20127, 5.3, F. 11
20128, 8.2, Ll. 27026
20129, 10, 
20130, 6.5, F. 10
20131, 8.7, ZC. 2855
20132, 5.7, L. 6124
20133, 9.5, ZC. 2867
20134, 7.5, L. 6121
20135, 6.7, L. 6127
20136, 9, ZC. 2871
20137, 9.2, ZC. 2875
20138, 8, Ll. 27040
20139, 8.2, B. 5087
20140, 8.5, P. 192
20141, 7.2, L. 6115
20142, 6.8, L. 6125
20143, 8.2, OA. 14006
20144, 8, OA. 14008
20145, 8.2, Ll. 27049
20146, 8.5, ZC. 2892
20147, 9.7, 
20148, 9, M. 1250
