15440, 7.5, L. 4731
15441, 7.1, L. 4680
15442, 7.5, L. 4679
15443, 8, ZC. 797
15444, 8.5, B. 3506
15445, 8, ZC. 803
15446, 9.2, L. 4692
15447, 8.7, ZC. 811
15448, 6.6, L. 4683
15449, 7.0, L. 4685
15450, 6.8, L. 4686
15451, 8, L. 4704
15452, 7, L. 4691
15453, 8.2, ZC. 831
15454, 7.0, L. 4687
15455, 6.7, L. 4688
15456, 9, B. 3511
15457, 8.5, OA. 11233
15458, 8.5, ZC. 844
15459, 7.0, L. 4690
15460, 9.7, ZC. 850
15461, 7.7, L. 4695
15462, 9.2, ZC. 858
15463, 7.7, Ll. 21565
15464, 7.1, L. 4696
15465, 9, 
15466, 8.5, ZC. 866
15467, 8.2, ZC. 867
15468, 7.7, ZC. 868
15469, 8, B. 3514
15470, 8.2, L. 4694
15471, 7.7, L. 4700
15472, 9, ZC. 881
15473, 8.5, ZC. 886
15474, 6.8, L. 4701
15475, 7.2, L. 4699
15476, 8.7, OA. 11293
15477, 7.3, B. 3519
15478, 8.5, Ll. 21573
15479, 6.9, L. 4693
15480, 8, L. 4697
15481, 7.5, L. 4706
15482, 8.2, ZC. 905
15483, 9, ZC. 917
15484, 9, ZC. 921
15485, 7.7, Ll. 21586
15486, 7.5, Ll. 21586
15487, 8, B. 3522
