10648, 8, ZC. 4409
10649, 7.2, L. 3125
10650, 8, Ll. 15789
10651, 8, OA. 7859
10652, 7.0, UA. 243
10653, 11, 
10654, 7.5, L. 3133
10655, 8.7, OA. 7884
10656, 8, ZC. 4431
10657, 8.2, OA. 7886
10658, 7.7, ZC. 4434
10659, 7.5, L. 3132
10660, 8.5, ZC. 4440
10661, 6.6, L. 3124
10662, 11, 
10663, 8, ZC. 4448
10664, 6.4, L. 3139
10665, 8.2, ZC. 4464
10666, 7.0, L. 3130
10667, 8.7, G. 683
10668, 6.2, L. (3128) B. 1872
10669, 8, OA. 7896
10670, 8.5, ZC. 4480
10671, 8, ZC. 4483
10672, 9, G. 686
10673, 7.7, ZC. 4486
10674, 8.2, ZC. 4487
10675, 6.6, L. 3144
10676, 8, OA. 7904
10677, 7.7, Ll. 15804
10678, 5.2, 
10679, 7.5, ZC. 4501
10680, 7.7, OA. 7911
10681, 9, L. 3245
10682, 7.2, 
10683, 7.2, OA. 7906
10684, 8.2, Ll. 15829
10685, 7.1, L. 3145
10686, 7.5, L. 3143
10687, 7.5, OA. 7915
10688, 9, Ll. 15836
10689, 7.1, B. 1880
10690, 6.7, F. 14
10691, 2.5, 
10692, 7.5, L. 3149
10693, 7.5, ZC. 4536
10694, 7.5, L. 3127
10695, 7.0, L. 3137
10696, 8.5, OA. 7927
10697, 8.7, ZC. 4548
