13811, 7.5, L. 4157
13812, 8, B. (2847)
13813, 6.7, Ll. 19781
13814, 7.7, G. 1190
13815, 8, L. (4164) B. 2851
13816, 6.6, L. 4160
13817, 6.7, L. (4159) B. 2849
13818, 9.7, 
13819, 7.7, L. 4175
13820, 7.5, L. 4162
13821, 7.7, ZC. 207
13822, 8.5, Cape III. 402
13823, 7.5, R. 193
13824, 7.5, Ll. 19795
13825, 8.5, ZC. 226
13826, 8.5, OA. 10406
13827, 8, B. 2853
13828, 6.9, Ll. 19797
13829, 9, Ll. 19801
13830, 8.2, Y. 4229
13831, 9.7, ZC. 246
13832, 8.7, B. 2856
13833, 8.7, B. 2854
13834, 7.7, B. 2858
13835, 8.7, ZC. 254
13836, 8.5, ZC. 265
13837, 6.9, Ll. 19810
13838, 6.2, F. 17
13839, 7.2, ZC. 283
13840, 6.0, 
13841, 7.7, L. 4165
13842, 5.9, Ll. 19814
13843, 7.2, L. 4174
13844, 7.7, L. (4173)
13845, 6.9, L. 4179
13846, 7.7, L. 4170
13847, 6.5, L. 4167
13848, 6.9, L. 4171
13849, 8.7, 
13850, 5.3, 
13851, 7.5, ZC. 321
13852, 8.2, ZC. 322
