14754, 7, L. 4464
14755, 7.7, L. 4465
14756, 7.7, Ll. 20801
14757, 8, 
14758, 9.5, ZC. 3032
14759, 7.2, Ll. 20804
14760, 9, G. 1339
14761, 8.7, B. 3210
14762, 7.7, OA. 10887
14763, 10, G. 1340
14764, 6.3, L. 4471
14765, 7.7, L. 4470
14766, 8.7, 
14767, 5.8, L. 4468
14768, 9.5, 
14769, 6.2, L. 4473
14770, 9.5, 
14771, 8.2, OA. 10890
14772, 9, ZC. 3077
14773, 7.5, B. 3217
14774, 6.4, Ll. 20823
14775, 5.8, L. 4475
14776, 8.5, B. 3218
14777, 8.7, L. 4504
14778, 6.2, L. 4463
14779, 8.5, L. 4490
14780, 7.7, 
14781, 8.2, B. 3222
14782, 7, B. 3220
14783, 7, L. 4472
14784, 6.9, F. 39
14785, 6.7, L. 4486
14786, 8.7, ZC. 3111
14787, 9, B. 3223
14788, 7, L. 4479
14789, 8.2, ZC. 3116
14790, 6.7, F. 40
14791, 9.7, 
14792, 7, L. 4469
14793, 7.7, OA. 10902
14794, 7.5, L. 4485
14795, 9, B. 3228
14796, 7.7, L. 4477
14797, 6.7, L. 4484
