30832, 7.7, Ll. 44173
30833, 8, OA. 22281
30834, 9, ZC. 934
30835, 8.5, ZC. 935
30836, 7.2, L. 9190
30837, 8, ZC. 939
30838, 7.5, L. 9187
30839, 8.2, ZC. 942
30840, 8, Ll. 44189
30841, 8.5, 
30842, 5.2, 
30843, 9, ZC. 950
30844, 7.7, L. 9195
30845, 8, L. 9937
30846, 9, ZC. 953
30847, 6.7, L. 9189
30848, 10, G. 1895
30849, 8.5, OA. (22291)
30850, 8.2, ZC. 957
30851, 8, OA. 22293
30852, 6.9, L. 9194
30853, 6.7, L. 9196
30854, 6.8, L. 9199
30855, 5.9, L. 9197
30856, 6.4, Ll. 44223
30857, 7.7, L. (9193)
30858, 8.7, Y. 9948
30859, 6.9, B. 571
30860, 9.2, Cape III. 1094
30861, 9.7, Cape III. 1095
30862, 8.2, ZC. 983
30863, 8.2, Ll. 44232
30864, 8, ZC. 991
30865, 7.5, L. 9200
30866, 8, ZC. 993
30867, 8, ZC. 996
30868, 6.9, F. 64
30869, 8.5, Ll. 44257
30870, 6.5, L. 9204
30871, 8.2, Ll. 44277
30872, 8.5, ZC. 1000
30873, 7.7, B. 7191
30874, 9, 
30875, 6.1, L. 9198
30876, 7.5, ZC. 1005
30877, 8.2, OA. 22318
30878, 8.7, ZC. 1012
