26643, 6.7, L. 8101
26644, 9.7, ZC. 883
26645, 7.2, L. 8111
26646, 8, OA. 19571
26647, 9.2, Cape III. 887
26648, 5.9, L. 8109
26649, 8.2, OA. 19575
26650, 8.2, ZC. 892
26651, 9, ZC. 893
26652, 9.7, M. 1899
26653, 8, ZC. 899
26654, 8.2, ZC. 901
26655, 8.5, 
26656, 7.0, Ll. 36688
26657, 8.5, Ll. 36708
26658, 8.5, OA. 19585
26659, 9, ZC. 913
26660, 8.5, OA. 19588
26661, 8, ZC. 916
26662, 8.5, OA. 19591
26663, 8.2, ZC. 919
26664, 6.9, L. 8102
26665, 8.7, ZC. 920
26666, 8, ZC. 923
26667, 8.7, ZC. 922
26668, 6.9, Ll. 36719
26669, 8.5, OA. 19598
26670, 10, 
26671, 8.5, Y. 8320
26672, 8.5, ZC. 941
26673, 7.0, L. 8117
26674, 7.7, OA. 19610
26675, 7.4, L. 8110
26676, 8, OA. 19608
26677, 8.5, ZC. 951
26678, 9, ZC. 953
26679, 8.2, OA. 19612
26680, 7.7, L. 8096
26681, 8.2, OA. 19615
26682, 6, L. 8123
26683, 8.5, 
26684, 6.7, L. 8120
26685, 9, ZC. 964
26686, 9.2, ZC. 968
26687, 7, L. 8116
26688, 8.7, ZC. 970
26689, 9, ZC. 971
26690, 7.7, OA. 19618
26691, 7.2, Melb.I. 990
26692, 8.5, P. 130
26693, 8.5, ZC. 975
26694, 8.2, ZC. 976
26695, 7.2, Ll. 36771
26696, 9, ZC. 978
26697, 9, OA. 19624
26698, 7.7, OA. 19627
26699, 6.9, Ll. 36783
26700, 7.0, Ll. 36791
26701, 9, ZC. 985
