17260, 8.7, ZC. 2053
17261, 9, ZC. 2055
17262, 8, ZC. 2054
17263, , 
17264, 7.5, L. 5237
17265, 8.5, B. 4145
17266, 6.5, L. 5242
17267, 7.2, L. 5244
17268, 8.5, ZC. 2066
17269, 2.4, 
17270, 6.0, L. 5241
17271, 6.5, Hev. 8
17272, 6.5, 
17273, 8.5, B. 4150
17274, 8, OA. 12342
17275, 8, B. 4151
17276, 8.2, ZC. 2083
17277, 9.5, 
17278, 9.5, ZC. 2086
17279, 8, B. 4155
17280, 9.2, ZC. 2088
17281, 6.8, L. 5246
17282, 9.5, ZC. 2092
17283, 8.7, ZC. 2093
17284, 8.5, OA. 12345
17285, 9, ZC. 2098
17286, 8.5, OA. 12346
17287, 7.2, L. 5245
17288, 9, ZC. 2101
17289, 9, M. 1072
17290, 6.2, Ll. 23683
17291, 5.5, 
17292, 5.2, 
17293, 8.5, B. 4156
17294, 8.7, ZC. 2111
17295, 6.9, F. 28
17296, 6.1, L. 5247
17297, 7.3, L. 5248
17298, 8.2, ZC. 2127
17299, 8.7, OA. 12353
17300, 5.4, 
17301, 6.5, L. 5249
17302, 7.5, L. 5252
17303, 8.2, B. 4162
17304, 9.5, 
17305, 8.5, ZC. 2143
17306, 8.2, ZC. 2145
17307, 10.5, Cape III. 503
17308, 6.6, L. 5251
17309, 8.7, ZC. 2148
17310, 8.5, OA. 12356
17311, 8.5, ZC. 2152
17312, 7, L. 5253
17313, 10.2, 
17314, 8.2, Ll. 23709
17315, 8.2, ZC. 2162
17316, 8.5, ZC. 2169
17317, 8.7, Y. 5304
17318, 8.5, ZC. 2177
17319, 7, L. 5256
17320, 6.9, L. 5254
17321, 8.7, ZC. 2184
17322, 8.5, ZC. 2187
17323, 9, OA. 12368
17324, 7.2, L. 5257
17325, 8, Y. 5309
