19376, 8, Ll. 26172
19377, 9, B. 4856
19378, 7.7, L. 5889
19379, 5.7, L. 5891
19380, 8.5, ZC. 814
19381, 9.2, ZC. 818
19382, 9, ZC. 821
19383, 8, L. 5897
19384, 8.5, ZC. 824
19385, 7.7, ZC. 825
19386, 8.2, 
19387, 4.4, 
19388, 8.2, B. 4843
19389, 9, ZC. 832
19390, 6.9, L. 5894
19391, 8, ZC. 834
19392, 5.6, 
19393, 7.7, L. 5888
19394, 8, L. 5898
19395, 7.7, L. 5866
19396, 8, ZC. 843
19397, 8.7, ZC. 844
19398, 8, ZC. 846
19399, 6.6, Ll. 26198
19400, 9.2, ZC. 850
19401, 8.5, Ll. 26193
19402, 9, ZC. 858
19403, 6.9, R. 371
19404, 9, ZC. 870
19405, 8.7, ZC. 874
19406, 6, L. 5893
19407, 7.7, ZC. 876
19408, 8.5, ZC. 879
19409, 8.5, ZC. 883
19410, 8.2, ZC. 887
19411, 8.7, ZC. 888
19412, 7.7, L. 5876
19413, 9, ZC. 894
19414, 7, L. 5896
19415, 8.5, L. 5864
19416, 8.5, ZC. 897
19417, 8.5, L. 5864
19418, 7.7, B. 4870
19419, 8.2, B. 4868
19420, 7.5, B. 4871
19421, 8.5, M. 1189
19422, 9, ZC. 902
19423, 8.2, ZC. 907
19424, 7.5, L. 5835
19425, 8.7, ZC. 910
19426, 8.5, ZC. 913
