6109, 6.4, Ll. 9986
6110, 9, ZC. 484
6111, 8, ZC. 489
6112, 8, B. 918
6113, 8.7, ZC. 492
6114, 7.7, Ll. 9981
6115, 7.7, T. 1924
6116, 6.7, Ll. 10020
6117, 4.1, 
6118, 7, Ll. 10021
6119, 5.1, 
6120, 7.5, Ll. 10000
6121, 8.7, ZC. 505
6122, 7.5, L. 1803
6123, 8.5, B. 926
6124, 5.7, 
6125, 9.5, OA. 3865
6126, 6.7, Ll. 10023
6127, 7.5, ZC. 518
6128, 6.1, L. 1796
6129, 7, L. (1805)
6130, 9, ZC. 523
6131, 7.7, B. (927)
6132, 8.7, Y. 2232
6133, 9, ZC. 529
6134, 7.1, L. 1798
6135, 8, ZC. 534
6136, 9, 
6137, 9, ZC. 539
6138, 8, ZC. 541
6139, 8.5, ZC. 543
6140, 9.7, 
6141, 4.9, Ll. 10063
6142, 9, ZC. 544
6143, 6.7, By. 750
6144, 7, L. 1817
6145, 8.5, B. 923
6146, 9, ZC. 552
6147, 5.1, 
6148, 8.5, ZC. 553
6149, 8.5, ZC. 555
6150, 9.2, ZC. 557
6151, 7.5, Ll. 10084
6152, 9, ZC. 558
6153, 8.2, ZC. 559
6154, 7.5, Ll. 10068
6155, 9, OA. 3882
6156, 8.2, ZC. 561
6157, 8.7, ZC. 564
6158, 6.7, L. 1809
6159, 7.2, L. 1806
6160, 7.2, L. 1822
6161, 8, B. 936
6162, 8.5, OA. 3886
6163, 9, ZC. 578
