165, 8.5, ZC. 257
166, 8, ZC. 261
167, 5.9, L. 22
168, 9, 
169, 8.7, ZC. 264
170, 9.5, OA. 89
171, 8.5, Melb.I. 11
172, 8.2, OA. 91
173, 8, L. 25
174, 8, ZC. 273
175, 6.7, L. 30
176, 9, ZC. 275
177, 8, Ll. 224
178, 7.5, L. 26
179, 9, ZC. 282
180, 6.5, Ll. 234
181, 8, L. 28
182, 7.0, L. 29
183, 6.5, L. 27
184, 7.4, L. 32
185, 8, ZC. 288
186, 10, ZC. 289
187, 7, L. 31
188, 9, P. 29
189, 9, ZC. 295
190, 7.5, ZC. 296
191, 8.5, ZC. 298
192, 8.7, ZC. 299
193, 9.5, ZC. 300
194, 6.6, Ll. 257
195, 7.0, L. 33
196, 9.5, ZC. 303
197, 8.5, Melb.I. 13
198, 7.7, Ll. 265
199, 10.2, 
200, 8.7, 
201, 6.7, Ll. 275
202, 8.5, Melb.I. 14
203, 8.5, OA. 102
204, 7.5, Ll. 276
205, 6.6, Ll. 291
206, 6.6, L. 34
207, 8.5, ZC. 325
208, 8.7, OA. 107
209, 7.7, L. 36
210, 8.5, OA. 108
211, 7, Ll. 305
212, 7.2, L. 35
213, 9, 
214, 7.5, 
215, 8, L. 37
216, 8, L. 39
217, 8.5, Ll. 309
