1558, 8, ZC. 819
1559, 7, L. 470
1560, 9, ZC. 824
1561, 7, L. 466
1562, 8.7, ZC. 827
1563, 9.5, 
1564, 8.5, P. 134
1565, 8.5, ZC. 829
1566, 8.5, OA. 963
1567, 8, L. 474
1568, 8, ZC. 832
1569, 6.2, Ll. 2999
1570, 9.7, 
1571, 10.2, 
1572, 6.6, Ll. 3005
1573, 9.2, ZC. 838
1574, 9.2, ZC. 840
1575, 6.9, L. 473
1576, 8.7, ZC. 842
1577, 8.2, ZC. 845
1578, 8.7, OA. 967
1579, 7.2, L. 472
1580, 6.2, L. 479
1581, 8.7, ZC. 856
1582, 9.5, ZC. 861
1583, 7.7, ZC. 862
1584, 9, ZC. 866
1585, 7, L. 478
1586, 6.3, C. L. No. 5
1587, 9, ZC. 869
1588, 5.7, Ll. 3047
1589, 8.7, ZC. 870
1590, 6.2, L. 476
1591, 7.2, L. 477
1592, 9, ZC. 876
1593, 6.6, L. 475
1594, 1, Achernar
1595, 9, OA. 977
1596, 6.7, L. 481
1597, 7.1, L. 510
1598, 8, OA. 984
1599, 9, 
1600, 8.7, ZC. 885
1601, 7.2, L. 483
1602, 6.9, L. 480
1603, 7.5, L. 487
1604, 9, ZC. 891
1605, 6.6, L. 482
