20771, 8.5, ZC. 869
20772, 7.5, B. 5278
20773, 7.0, L. 6330
20774, 7.2, L. 6315
20775, 6.1, L. 6309
20776, 7, L. 6320
20777, 7.7, ZC. 890
20778, 8, ZC. 891
20779, 3.7, 
20780, 8.7, ZC. 896
20781, 7.0, L. 6334
20782, 7.0, L. 6328
20783, 6.4, 
20784, 9, OA. 14467
20785, 5.2, 
20786, 5.8, 
20787, 6.7, L. 6329
20788, 9, 
20789, 8.5, ZC. 921
20790, 8.5, Ll. 27935
20791, 8.5, ZC. 937
20792, 6.6, F. 28
20793, 3.6, 
20794, 9.5, 
20796, 8.5, B. 5291
20797, 8.5, Ll. 27945
20798, 7.0, Ll. 27950
20799, 6.4, 
20800, 7.3, L. 6327
20801, 7.0, L. 6332
20802, 7.2, L. 6319
20803, 6.9, L. 6337
20804, 8.7, L. 6269
20805, 8.2, OA. (14480)
20806, 3.7, 
20807, 9.5, ZC. 966
20808, var., 
20809, 6.7, Ll. 27957
20810, 7.2, L. 6342
20811, 6.5, L. 6308
20812, 8.5, Ll. 27961
20813, 6.1, WB. (227)
20814, 7.5, L. 6343
20815, 8, L. 6344
20816, 9.7, M. 1304
20817, 8, OA. 14486
