26074, 8, ZC. 2997
26075, 8.2, OA. 18993
26076, 9, ZC. 3001
26077, 8.7, ZC. 3002
26078, 7.2, OA. 18995
26079, 8, 
26080, 7.5, L. 7906
26081, 8, Ll. 35545
26082, 5.7, 
26083, 9.2, Ll. 35546
26084, 5.9, L. 7976
26085, 5.7, 
26086, 8.5, ZC. 3010
26087, 9.7, 
26088, 8, L. 7972
26089, 8, 
26090, 8.7, ZC. 3014
26091, 5.7, L. 7944
26092, 7.7, Melb.I. 966
26093, 7.5, B. 6564
26094, 7, L. 7983
26095, 7, L. 7967
26096, 7.5, Ll. 35540
26097, 8.2, ZC. 3026
26098, 8.5, ZC. 3030
26099, 7.5, L. 7987
26100, 8.5, 
26101, 8, P. 277
26102, 3.8, 
26103, 6.7, L. 7970
26104, 7.7, OA. 19019
26105, 8.5, M. 1856
26106, 9, 
26107, 8, OA. 19022
26108, 7.7, L. (7985)
26109, 7.5, ZC. 3049
26110, 6.4, L. 7973
26111, 8.2, Ll. 35608
26112, 8.5, ZC. 3055
26113, 9, ZC. 3058
26114, 8.5, ZC. 3060
26115, 7.7, Ll. 35611
26116, 8.7, 
26117, 8.2, ZC. 3063
26118, 7.2, L. 7978
26119, 7.5, L. 7981
26120, 8, ZC. 3067
26121, 7.0, L. 7989
26122, 8, L. 7984
26123, 4.6, 
26124, 7.5, Ll. 35597
26125, 7.7, ZC. 3073
26126, 9.2, Cape III. 865
26127, 9, OA. 19037
26128, 10, 
26129, 8.5, St. 10375
26130, 7.5, L. 7979
26131, 7.7, L. 7982
26132, 7.2, Ll. 35640
26133, 5.6, 
