18078, 8.2, ZC. 637
18079, 8.7, ZC. 641
18080, 7.5, L. 5465
18081, 8.2, ZC. 648
18082, 9.5, 
18083, 10.2, Cape III. 529
18084, 9.2, ZC. 656
18085, 6.9, Ll. 24650
18086, 7.7, L. 5471
18087, 6.9, Ll. 24653
18088, 6.9, F. 58
18089, 9, ZC. 669
18090, 8.7, ZC. 670
18091, 8.7, ZC. 672
18092, 7.5, L. 5463
18093, 6.7, L. 5472
18094, 9.5, OA. 12767
18095, 6.4, Ll. 24660
18096, 7.0, L. 5474
18097, 7.7, B. 4383
18098, 8.7, OA. 12768
18099, 7.5, Melb.I. 666
18100, 7.2, L. 5475
18101, 8, ZC. 694
18102, 8.7, B. 4404
18103, 8.2, ZC. 704
18104, 7.0, L. 5478
18105, 8, B. 4400
18106, 7, B. 4399
18107, 8, B. 4402
18108, 7.7, ZC. 720
18109, 8.2, B. 4401
18110, 8, L. 5470
18111, 9.2, OA. 12781
18112, 5.3, F. 61
18113, 8, B. 4403
18114, 7, L. 5476
18115, 8.7, ZC. 735
18116, 8.2, 
18117, 8.7, ZC. 742
18118, 8.2, Ll. 24669
18119, 8.2, OA. 12783
18120, 8, B. 4405
18121, 3.2, 
18122, 8.5, OA. 12786
18123, 8.5, ZC. 755
18124, 8.5, OA. 12788
18125, 7.7, Ll. 24691
18126, 9, ZC. 761
18127, 9, B. 4406
18128, 8.5, Ll. 24692
18129, 6.9, L. 5479
18130, 8.5, B. 4407
18131, 8.5, ZC. 778
18132, 6.9, L. 5485
18133, 9.5, OA. 12795
18134, 8.5, Ll. 24707
18135, 7.5, B. 4409
18136, 9, ZC. 787
18137, 9.7, OA. 12796
18138, 8.2, Ll. 24712
18139, 6.1, L. 5484
