16181, 6.9, L. 4911
16182, 8.2, ZC. 3097
16183, 7.0, L. 4914
16184, 8, ZC. 3103
16185, 7.2, ZC. 3104
16186, 7.7, ZC. 3105
16187, 8.7, OA. 11710
16188, 9.2, B. 3801
16189, 9, ZC. 3115
16190, 8.5, ZC. 3121
16191, 8.5, Melb.I. 583
16192, 6.2, L. 4913
16193, 8, B. 3803
16194, 8, ZC. 3133
16195, 8.5, L. 4917
16196, 8.5, ZC. 3137
16197, 9.5, 
16198, 8, L. 4919
16199, 10, 
16200, 5.5, L. 4920
16201, 8, L. (4916)
16202, 8.5, L. 4918
16203, 9.5, ZC. 3156
16204, 8.7, Y. 4968
16205, 7.7, B. 3806
16206, 6.1, L. 4922
16207, 7.2, L. 4921
16208, 9, ZC. 3171
16209, 8.7, ZC. 3173
16210, 8.7, ZC. 3176
16211, 9, ZC. 3184
16212, 8.2, ZC. 3189
16213, 7.5, B. 3809
16214, 8.5, ZC. 3192
16215, 8.5, OA. 11726
16216, 7.7, L. 4924
16217, 4.5, 
16218, 7.7, ZC. 3208
16219, 8, B. 3812
16220, 9.5, OA. 11730
16221, 6.9, L. 4925
16222, 9.5, OA. 11733
16223, 9.5, 
16224, 8.5, Ll. 22410
16225, 6.4, L. 4926
16226, 7.3, L. 4927
16227, 8.7, ZC. 3238
16228, 8.2, ZC. 3240
16229, 9, OA. 11738
16230, 8.5, B. 3815
16231, 8, ZC. 3247
16232, 9.2, ZC. 3252
16233, 9, ZC. 3253
16234, 8, Ll. 22423
16235, 8.7, ZC. 3260
16236, 8.7, OA. 11743
16237, 9, OA. 11744
16238, 8.2, ZC. 3267
