11801, 8.5, ZC. 3150
11802, 7.1, L. 3527
11803, 7.5, B. 2164
11804, 8.2, Y. 3688
11805, 9.2, OA. 8917
11806, 3.8, 
11807, 8, B. 2166
11808, 7.5, L. 3563
11809, 8.2, L. (3488) G. 901
11810, 5.6, 
11811, 9, 
11812, 7.2, St. 4584
11813, 7.5, L. 3496
11814, 6.6, L. 3505
11815, 8.7, ZC. 3187
11816, 8.2, OA. 8922
11817, 6.3, L. 3507
11818, 8, L. 3498
11819, 8.2, G. 903
11820, 9.2, 
11821, 8.7, ZC. 3203
11822, 8.5, ZC. 3210
11823, 8.7, P. 159
11824, 6.7, Ll. 17262
11825, 7.5, L. 3522
11826, 7.0, L. 3513
11827, 8.5, ZC. 3217
11828, 7.7, ZC. 3222
11829, 7.0, L. (3550)
11830, 8.5, B. 2170
11831, 7.5, Ll. 17277
11832, 7.4, ZC. 3236
11833, 6.6, Ll. 17283
11834, 8.2, L. (3559)
11835, 8.5, B. 2174
11836, 7.5, L. 3495
11837, 7.5, L. 3586
11838, 8.5, ZC. 3251
11839, 7.5, ZC. 3254
11840, 7.2, L. 3501
11841, 8.7, B. 2173
11842, 6.9, L. 3555
