18013, 9.5, OA. 12732
18014, 7.3, ZC. 475
18015, 8.5, ZC. 479
18016, 8.5, ZC. 480
18017, 8, ZC. 487
18018, 6.7, L. 5457
18019, 8.5, Ll. 24570
18020, 7.7, ZC. 492
18021, 8, OA. 12733
18022, 8.5, ZC. 493
18023, 7.0, F. 56
18024, 10, 
18025, 8, ZC. 495
18026, 6.9, Ll. 24582
18027, 7.6, L. 5453
18028, 10, 
18029, 7.5, Ll. 24584
18030, 9.2, ZC. 510
18031, 6.8, L. 5449
18032, 9, ZC. 515
18033, 8.5, ZC. 516
18034, 8.2, ZC. 518
18035, 8.2, ZC. 519
18036, 9, Melb.I. 665
18037, 7.1, L. 5458
18038, 7.2, L. 5445
18039, 5.5, L. 5451
18040, 8.5, ZC. 545
18041, 9.2, OA. 12745
18042, 9, ZC. 552
18043, 8.7, Ll. 24593
18044, 9.7, 
18045, 5.7, F. 57
18046, 9, ZC. 559
18047, 9, OA. 12749
18048, 8, L. 5455
18049, 7.2, L. 5460
18050, 6.8, L. 5456
18051, 8.5, ZC. 573
18052, 9, OA. 12751
18053, 7.2, L. 5462
18054, 9, ZC. 581
18055, 8, ZC. 592
18056, 8.5, ZC. 596
18057, 7.7, ZC. 598
18058, 8, ZC. 599
18059, 8.2, ZC. 603
18060, 5.7, 
18061, 8.7, ZC. 607
18062, 8.7, ZC. 608
18063, 7.4, L. 5467
18064, 6.1, L. 5464
18065, 6.8, Ll. 24621
18066, 9.2, ZC. 618
18067, 8, ZC. 621
18068, 7.5, L. 5461
18069, 6.6, L. 5459
18070, 8.2, ZC. 625
18071, 8, ZC. 627
18072, 8.5, Ll. 24629
18073, 8.2, ZC. 632
18074, 7.5, L. 5469
18075, 8, P. 33
18076, 6.9, L. 5468
18077, 9.5, OA. 12762
