10019, 7.7, ZC. 2762
10020, 8.7, ZC. 2765
10021, 8, ZC. 2764
10022, 8.2, OA. 7325
10023, 7.5, B. 1720
10024, 7, L. 2929
10025, 5.0, F. 1
10026, 9.2, G. 567
10027, 8.2, OA. 7330
10028, 7.2, ZC. 2784
10029, 7.7, ZC. 2786
10030, 7.7, L. 2959
10031, 6.2, L. 2959
10032, 7.5, ZC. 2795
10033, 4.2, 
10034, 9.7, 
10035, 10.2, 
10036, 8.2, OA. 7337
10037, 6.9, Ll. 15098
10038, 8.2, ZC. 2810
10039, 8, OA. 7344
10040, 8, L. 3027
10041, 8.2, ZC. 2815
10042, 5.6, L. 2950
10043, 8.2, OA. 7348
10044, 8.5, ZC. 2818
10046, 9.7, 
10047, 7.7, OA. 7349
10048, 8, OA. 7353
10049, 7.2, L. 2963
10050, 8.5, L. 2983
10051, 7.7, B. 1727
10052, 8, P. 206
10053, 7, L. 2943
10054, 7.5, L. 2941
10055, 6.4, L. 2940
10056, 9, 
10057, 8.2, ZC. 2845
10058, 7.2, L. 2965
10059, 8.5, P. 209
10060, 5.8, L. 2945
10061, 8.2, L. 2947
10062, 9.2, 
10063, 7.7, ZC. 2853
10064, 7.0, L. 2949
