24445, , 
24446, , 
24447, , 
24448, , 
24449, , 
24450, , 
24451, , 
24452, , 
24453, , 
24454, , 
24455, 9, 
24456, , 
24457, , 
24458, , 
24459, , 
24460, 6.1, 
24461, 6.2, 
24462, 8.7, 
24463, 7.3, 
24464, 9, 
24465, 8.7, 
24466, 8.2, 
24467, 8, 
24468, 6.5, 
24469, 6.5, 
24470, 7.0, 
24471, 9, 
24472, 8.7, 
24473, 8.2, ZC. 3607
24474, 8.2, OA. 17469
24475, 8.2, Y. 7569
24476, 8.5, ZC. 3619
24477, 7.7, L. 7474
24478, 8.7, ZC. 3624
24479, 8.2, ZC. 3628
24480, 6.8, L. 7518
24481, 7.2, Y. 7570
24482, 8.2, P. 308
24483, 6.0, L. 7473
24484, 8.5, ZC. 3638
24485, 9, B. (6283)
24486, 4.9, 
24487, 9.5, ZC. 3646
24488, 8.5, ZC. 3650
24489, 7.7, B. 6284
24490, 8.5, ZC. 3663
24491, 8, P. 310
24492, 6.9, F. 6
24493, 8.2, ZC. 3665
24494, 8.2, ZC. 3667
24495, 8, OA. 17490
24496, 8.5, ZC. 3674
24497, 8.7, ZC. 3675
24498, 6.3, Ll. 32946
24499, 8.2, B. 6282
24500, 7.5, Ll. 32963
24501, 8.7, ZC. 3685
24502, 9, ZC. 3688
24503, 9, ZC. 3689
24504, 8.2, OA. 17498
24505, 9.2, 
24506, 8, B. 6287
24507, 8.2, ZC. 3694
24508, 8.7, ZC. 3698
24509, 7.7, Ll. 32971
24510, 9, ZC. 3701
