21231, 7.2, L. (6467)
21232, 6.8, L. 6471
21233, 8, Ll. 28504
21234, 5.7, F. 42
21235, 9.7, M. 1340
21236, 10, 
21237, 8.5, B. 5413
21238, 8.2, L. 6466
21239, 8, OA. 14751
21240, 8.2, ZC. 2289
21241, 7, L. 6468
21242, 8.2, ZC. 2317
21243, 6.9, L. 6458
21244, 6.6, L. 6470
21245, 7.5, L. 6462
21246, 7.5, ZC. 2337
21247, 8, ZC. 2340
21248, 8.5, OA. 14760
21249, 7.5, L. (6485)
21250, 7.7, B. 5429
21251, 8.2, B. 5432
21252, 8.7, ZC. 2354
21253, 7.2, ZC. 2358
21254, 7.7, ZC. 2360
21255, 8.5, M. 1342
21256, 7.7, L. 6411
21257, 8, ZC. 2371
21258, 8, OA. 14768
21259, 9, B. (5427)
21260, 9.5, ZC. 2375
21261, 9, M. 1343
21262, 7.5, B. 5430
21263, 7.7, Ll. 28550
21264, 8.5, ZC. 2385
21265, 7.5, L. 6481
21266, 7.3, L. 6476
21267, 8, B. 5425
21268, 7.2, L. 6474
21269, 5.8, 
21270, 8, Ll. 28545
21271, 8, OA. 14773
21272, 7, L. 6465
21273, 10, Cape III. 634
21274, 5.1, 
21275, 8.5, Ll. 28561
21276, 5.5, 
21277, 7.5, L. 6480
21278, 7.5, L. 6472
21279, 8.5, L. 6491
21280, 8.7, OA. 14783
21281, 8.2, B. 5436
21282, 7.0, L. 6483
21283, 8.5, St. 8538
21284, 8, L. 6475
21285, 8.7, ZC. 2445
21286, 8, L. 6482
