7205, 8.7, ZC. 2266
7206, 7.2, L. 2133
7207, 8.7, OA. 4591
7208, 9.2, ZC. 2274
7209, 5.5, 
7210, 9.5, 
7211, 8.5, ZC. 2277
7212, 7.0, L. 2120
7213, 6.9, L. 2121
7214, 8.7, ZC. 2281
7215, 8.5, Ll. 11582
7216, 8.2, ZC. 2282
7217, 8.5, B. 1125
7218, 8.5, ZC. 2289
7219, 8.7, ZC. 2290
7220, 8, B. 1120
7221, 8.7, G. 211
7222, 8.2, OA. 4609
7223, 9.2, WB. 1503
7224, 9.2, OA. 4606
7225, 9.5, 
7226, 5.5, F. 17
7227, 9.2, ZC. 2299
7228, 8.7, ZC. 2300
7229, 7.5, L. (2147)
7230, 7.2, L. 2209
7231, 8.7, ZC. 2304
7232, 6.4, By. 889
7233, 8, L. 2139
7234, 5.8, L. 2124
7235, 8.5, ZC. 2312
7236, 9, ZC. 2313
7237, 7.2, L. 2146
7238, 7.7, ZC. 2316
7239, 7.5, L. 2122
7240, 8.7, OA. 4614
7241, 9, ZC. 2323
7242, 8.5, ZC. 1
7243, 8.5, OA. 4618
7244, 8.2, OA. 4618
7245, 7, L. 2140
7246, 8.5, ZC. 8
7247, 9.5, ZC. 11
7248, 8.5, ZC. 13
7249, 8.5, ZC. 13
7250, 8.2, WB. 1527
7251, 5.9, Ll. 11621
7252, 8.5, ZC. 21
7253, 5.2, 
7254, 8.2, OA. 4625
7255, 8.5, OA. 4625
7256, 8.7, OA. 4626
7257, 8.2, ZC. 26
7258, 7.5, G. 216
7259, 7.0, L. 2155
7260, 6.9, L. 2126
7261, 7.0, Ll. 11630
7262, 8.7, ZC. 34
7263, 9, OA. 4631
