30722, 8, ZC. 752
30723, 7.5, UA. 44½
30724, 9.5, ZC. 755
30725, 8.7, ZC. 756
30726, 7.5, L. 9143
30727, 8.2, B. 7178
30728, 8, Ll. 43998
30729, 9, OA. 22204
30730, 9.5, ZC. 760
30731, 9.5, 
30732, 8.5, ZC. 761
30733, 8, ZC. 762
30734, 8.7, OA. 22206
30735, 8.5, ZC. 765
30736, 8.5, ZC. 766
30737, 8.5, ZC. 768
30738, 7.0, Ll. 44019
30739, 8, OA. 22209
30740, 9, ZC. 770
30741, 9, OA. 22211
30742, 7.1, L. 9167
30743, 9, ZC. 773
30744, 7.7, Ll. 44024
30745, 7.2, L. 9164
30746, 8, ZC. 780
30747, 9.2, ZC. 782
30748, 6.9, L. 9166
30749, 7.7, ZC. 783
30750, 7.0, L. 9155
30751, 9, ZC. 785
30752, 7, L. 9169
30753, 7.5, ZC. 788
30754, 8.5, ZC. 787
30755, 8.5, ZC. 790
30756, 7.4, L. 9158
30757, 8.7, ZC. 792
30758, 8, Y. 9898
30759, 9.7, Cape III. 1090
30760, 8, ZC. 801
30761, 7.7, Y. 9901
30762, 6.8, L. 9172
30763, 8.2, ZC. 804
30764, 8.7, ZC. 805
30765, var., 
30766, 8.7, OA. (22212)
30767, 8.7, ZC. 812
30768, 8.2, ZC. 815
30769, 7.0, L. 9175
30770, 8.5, OA. (22217)
30771, 7.5, L. 9168
30772, 8.5, Ll. 44059
30773, 8.2, OA. (22220)
30774, 6.7, Ll. 44067
30775, 8.2, ZC. 825
30776, 6.2, F. 60
30777, 9.5, ZC. 826
30778, 8.2, ZC. 828
30779, 6.2, L. 9170
30780, 6.8, L. 9173
30781, 9, 
30782, 5.7, 
