6618, 8.7, L. 1959
6619, 9, 
6620, 8.2, L. 1944
6621, 9.5, 
6622, 7.7, ZC. 1265
6623, 5.7, L. 1941
6624, 7.5, Ll. 10743
6625, 8.5, Ll. 10757
6626, 8.2, B. 1012
6627, 6.6, Ll. 10763
6628, 8.2, B. 1018
6629, 7.7, OA. 4189
6630, 7.7, ZC. 1275
6631, 8.7, ZC. 1278
6632, 7.2, L. 1956
6633, 2.5, 
6634, 9, G. 158
6635, 8.2, ZC. 1289
6636, 8.5, B. 1016
6637, 5.9, L. 1936
6638, 6.5, L. 1954
6639, 6.8, Ll. 10791
6640, 7.5, G. 159
6641, 8.5, ZC. 1297
6642, 8.7, 
6643, 8, G. 160
6644, 8, ZC. 1301
6645, 6.7, Ll. 10776
6646, 8.5, OA. 4202
6647, 9.7, ZC. 1305
6648, 7.7, B. 1013
6649, 9, ZC. 1306
6650, 8.7, ZC. 1308
6651, 8.7, ZC. 1310
6652, 9.2, ZC. 1311
6653, 7.2, B. 1014
6654, 7.7, L. 1951
6655, 9, ZC. 1320
6656, 8.5, OA. 4211
6657, 7.7, L. 1945
6658, 6.5, UA. 59
6659, 9, ZC. 1327
6660, 8, ZC. 1329
6661, 9, OA. 4214
6662, 7.7, L. 1946
6663, 8, L. 1952
6664, 8, ZC. 1340
6665, 9, ZC. 1341
6666, 6.9, L. 1971
6667, 9, ZC. 1343
6668, 8.7, OA. 4220
6669, 8, B. 1020
