21577, 8, L. 6564
21578, 7.7, ZC. 3400
21579, 8.5, OA. 15023
21580, 8.5, L. 6527
21581, 7, G. 1650
21582, 10, ZC. 3410
21583, 8.7, OA. 15026
21584, 8.5, OA. 15027
21585, 9.2, M. 1366
21586, 5.6, 
21587, 6.2, P. 205
21588, 6.9, L. 6590
21589, 7.5, L. 6577
21590, 8.5, ZC. 3447
21591, 9, ZC. 3451
21592, 4.5, 
21593, 8.2, ZC. 3456
21594, 6.6, Ll. 28969
21595, 6.4, L. 6599
21596, 8.5, 
21597, 6.8, Ll. 28987
21598, 8.2, OA. 15048
21599, 7.5, Melb.I. 801
21600, 9.2, M. 1368
21601, 6.4, Ll. 28980
21602, 7.7, L. 6605
21603, 8.7, ZC. 3488
21604, 7.5, L. 6594
21605, 6.9, L. 6596
21606, 8.2, ZC. 3497
21607, 7.5, L. 6598
21608, 8.2, B. 5543
21609, 7.7, Ll. 28986
21610, 8, B. 5537
21611, 10, ZC. 3504
21612, 8, L. 6600
21613, 9.2, Melb.I. 802
21614, 7.0, L. 6578
21615, 7.5, Ll. 28997
21616, 8.7, M. 1369
21617, 7, L. 6608
21618, 6.5, L. 6589
21619, 9, ZC. 3529
21620, 6.9, L. 6607
21621, 6.4, Ll. 29001
21622, 7.5, Ll. 29000
21623, 8.5, ZC. 3538
21624, 7.2, B. 5539
21625, 8, ZC. 3552
21626, 8, OA. 15063
21627, 7.4, L. 6611
