12887, 10, 
12888, 9, 
12889, 6.2, L. 3866
12890, 7.2, L. 3841
12891, 7.7, L. 3858
12892, 7, L. 3852
12893, 7.5, ZC. 1815
12894, 8.5, ZC. 1816
12895, 7.7, L. 3878
12896, 6.5, WB. 460
12897, 4.8, 
12898, 8, L. 3856
12899, 8, 
12900, 8.7, OA. 9752
12901, 7.5, L. 3862
12902, 8.2, ZC. 1839
12903, 7.5, L. 3853
12904, 7.7, Ll. 18676
12905, 7, L. 3891
12906, 7.5, L. 3848
12907, 7.5, L. 3843
12908, 6.6, Ll. 18643
12909, 8.5, L. 3893
12910, 8.5, ZC. 1849
12911, 8.5, ZC. 1855
12912, 9, B. 2500
12913, 6.7, Ll. 18674
12914, 7.2, L. 3877
12915, 9, OA. 9762
12916, 6.4, Ll. 18688
12917, 10, ZC. 1896
12918, 8.7, 
12919, 10, 
12920, 8.7, L. 3881
12921, 7.4, L. 3876
12922, 6.9, L. 3867
12923, 9, L. 3881
12924, 7.2, ZC. 1915
12925, 7.5, L. 3871
12926, 8, B. 2507
12927, 6.5, L. 3890
12928, 8.2, ZC. 1928
12929, 8, ZC. 1929
12930, 5, 
12931, 7.5, B. 2508
12932, 7.2, L. 3859
12933, 6.8, Ll. 18709
12934, 7.5, L. 3857
12935, 8, ZC. 1946
12936, 10, 
12937, 8.5, ZC. 1949
