12988, 8.5, G. 1090
12989, 3.7, 
12990, 8, Ll. 18766
12991, 5.9, L. 3894
12992, 6.4, Ll. 18762
12993, 8, L. 3933
12994, 6.0, L. 3914
12995, 7.2, B. 2520
12996, 7.5, L. . 3899
12997, 9, ZC. 2106
12998, 6.3, L. 3909
12999, 8, ZC. 2113
13000, 8, L. 3947
13001, 6.3, 
13002, 9, ZC. 2131
13003, 6.4, L. 3889
13004, 7.7, L. 4009
13005, 8, Y. . 3993
13006, 7, L. 3907
13007, 8.5, ZC. 2140
13008, 8, ZC. 2144
13009, 6.1, Ll. 18792
13010, 7, L. 3922
13011, 8.2, Y. 3995
13012, 9.7, 
13013, 6.6, L. 3904
13014, 8.2, L. 3934
13015, 6.8, L. 3897
13016, 6.9, L. 3892
13017, 6.5, Ll. 18794
13018, 6.6, Ll. 18799
13019, 8.5, OA. 9830
13020, 8.2, L. 3896
13021, 9, ZC. 2189
13022, 7, L. 3962
13023, 8, ZC. 2196
13024, 6.6, Ll. 18803
13025, 7.7, ZC. 2197
13026, 8, L. 3902
13027, 8.7, Ll. 18816
13028, 6, L. 3900
13029, 8.2, ZC. 2219
13030, 3.2, 
13031, 5.6, Ll. 18817
13032, 7.7, B. 2534
13033, 7, Ll. 18821
13034, 9.2, ZC. 2235
13035, 8.2, B. 2580
13036, 8, B. 2536
13037, 9.5, 
13038, 6.3, Ll. 18823
13039, 9.7, ZC. 2255
