8650, 7, L. 2556
8651, 8.7, OA. 5896
8652, 9, G. 372
8653, 8.2, G. 373
8654, 7.7, ZC. 2521
8655, 8.5, ZC. 2522
8656, 8.5, Y. 2802
8657, 7, L. 2537
8658, 5, 
8659, 8.5, ZC. 2533
8660, 8.5, ZC. 2538
8661, 7.2, L. 2524
8662, 9, 
8663, 9, OA. 5903
8664, 5.5, 
8665, 8.5, ZC. 2543
8666, 8.5, ZC. 2544
8667, 5.8, 
8668, 8.7, OA. 5912
8669, 8.5, OA. 5910
8670, 6.7, L. 2530
8671, 5.9, Ll. 13463
8672, 8.2, ZC. 2554
8673, 4.9, 
8674, 8.2, ZC. 2558
8675, 8, 
8676, 8.5, ZC. 2566
8677, 8.7, 
8678, 7.5, L. 2526
8679, 10.2, 
8680, 9, ZC. 2570
8681, 7.7, L. 2531
8682, 7.7, L. 2534
8683, 6.6, L. 2552
8684, 6.7, L. 2541
8685, 7.5, Ll. 13464
8686, 8.5, ZC. 2590
8687, 7.4, L. (2529)
8688, 8.7, ZC. 2594
8689, 6.7, L. 2528
8690, 8, B. 1405
8691, 7.5, L. (2533)
8692, 8.5, ZC. 2605
8693, 8.5, ZC. 2606
8694, 7.2, L. 2586
8695, 8.7, ZC. 2607
8696, 7.5, OA. 5932
8697, 8, ZC. 2611
