21050, 8.7, ZC. 1717
21051, 4.6, 
21052, 9, Ll. 28266
21053, 6.0, Ll. 28268
21054, 7.0, Ll. 28278
21055, 8.5, B. (5364)
21056, 8, B. 5374
21057, 7.6, L. 6407
21058, 7.5, L. 6419
21059, 7.7, Y. 6383
21060, 8.2, ZC. 1746
21061, 9.7, ZC. 1749
21062, 7, L. 6420
21063, 7.2, ZC. 1753
21064, 6.6, L. 6415
21065, 7.2, L. 6386
21066, 5.8, 
21067, 8.5, ZC. 1777
21068, 7.2, B. 5367
21069, 6.8, L. 6416
21070, 8.2, ZC. 1792
21071, 8.5, M. 1326
21072, 8.5, ZC. 1794
21073, 7.2, L. 6413
21074, 7.0, L. 6421
21075, 8.7, P. 101
21076, 9, ZC. 1808
21077, 7.5, L. (6425)
21078, 6, 
21079, 7.7, UA. 33½
21080, 8, ZC. 1823
21081, 6.3, L. 6381
21082, 8.5, B. 5378
21083, 8, ZC. 1831
21084, 3.2, 
21085, 8.7, M. 1327
21086, 9.2, ZC. 1850
21087, 8, Melb.I. 788
21088, 9.5, 
21089, var., L. 6417
21090, 5.7, F. 36
21091, 8, ZC. 1858
21092, 8.2, ZC. 1860
21093, 9, ZC. 1862
21094, 8.7, ZC. 1863
21095, 5.2, 
21096, 5.5, F. 37
21097, 8, L. 6418
21098, 8, B. (5381)
21099, 8.5, ZC. 1887
21100, 8.2, OA. 14664
21101, 8.5, Ll. 28332
21102, 6.2, L. 6427
21103, 6.8, L. 6403
21104, 8.5, OA. 14665
21105, 5.6, Ll. 28344
21106, 7.2, L. 6433
